state_id,state_label,trend,breadth,stress,rotation,liquidity,leverage
0,deleveraging,-0.4447658909158853,-0.35850340136054293,0.7212338107642217,-0.14723531377093202,0.11885452791434173,-0.20172372370342184
1,transition,-0.3695007953176291,-0.30101178873108714,-0.25487933093475684,-0.3177324077315664,-0.8582754972836693,-0.2473597281666755
2,rotation,0.26002268081364954,0.3077175697865351,0.19860454001592237,0.6015656764983378,0.8668915993510696,1.3126573341053187
3,speculative_risk_on,0.398345972226336,0.5071982281284606,0.5705204185233761,3.4285238685576376,2.151979632569614,2.5879444224195014
4,transition_2,0.43805638196753127,0.41633037395749234,-0.45783501359309975,0.25684996266267934,0.14905831430952093,0.021567580834986444
5,calm_risk_on,0.7270070676954078,0.6132075471698105,-0.23460329625119966,3.0475942591199434,0.05887817450710873,3.762328929171283
