open_time,trend,breadth,stress,rotation,liquidity,leverage
2021-01-01 00:00:00+00:00,0.7455365165588467,0.28571428571428575,1.2452092503897905,1.9665292521814604,-1.278287382416983,2.9427273291026412
2021-01-02 00:00:00+00:00,0.8056037589863392,0.38095238095238104,1.0318297198820932,2.2464842898691755,-1.2004900193044046,3.0690173755822334
2021-01-03 00:00:00+00:00,0.8704393360603644,0.4285714285714286,1.5898707139185317,2.820654900771229,-0.9399006067238592,3.022313192985151
2021-01-04 00:00:00+00:00,0.990095452411645,0.5714285714285715,1.7175842651442257,3.0427590406964287,-0.8762788058643296,3.4654501409733167
2021-01-05 00:00:00+00:00,1.0598098783666954,0.6190476190476191,1.661371850263451,3.107971078098786,-0.7376914584071824,4.0
2021-01-06 00:00:00+00:00,1.0533720965514646,0.5714285714285715,1.6945861536127054,3.144282138736075,-0.6374733556758566,4.0
2021-01-07 00:00:00+00:00,1.0916482448780085,0.5714285714285715,1.3386930843594347,3.18321002764727,-0.5984388684603548,4.0
2021-01-08 00:00:00+00:00,1.101567564551676,0.6190476190476191,1.5741655669992112,3.2428758911074036,-0.5869058364322962,4.0
2021-01-09 00:00:00+00:00,1.0760389133502968,0.6190476190476191,1.4785876244144351,3.2786736937593806,-0.5036749730897384,4.0
2021-01-10 00:00:00+00:00,1.151888754091447,0.6190476190476191,0.702848840499054,3.3135309508928628,-0.3214747352943583,4.0
2021-01-11 00:00:00+00:00,1.07864300258302,0.6190476190476191,0.8994764682383943,3.3136675682588055,-0.2034229711316874,4.0
2021-01-12 00:00:00+00:00,0.9218941003874209,0.5714285714285715,1.7766667250585495,3.2294698218168687,-0.05279506573104511,4.0
2021-01-13 00:00:00+00:00,0.8812929299969379,0.5714285714285715,1.2408375972840087,3.241096950190649,-0.002336202437538498,4.0
2021-01-14 00:00:00+00:00,0.9359936169024912,0.6190476190476191,0.7373934651612216,3.237829650236136,-0.011017818747640047,4.0
2021-01-15 00:00:00+00:00,0.9659274527909132,0.6190476190476191,0.938342409354242,3.262086869739729,0.03437713265496619,4.0
2021-01-16 00:00:00+00:00,0.870632389341483,0.5714285714285715,0.9334711668760507,3.2788768040161775,0.01038418471160723,4.0
2021-01-17 00:00:00+00:00,0.9283966195354085,0.6190476190476191,0.767473604126721,3.310029752450848,-0.019807613704208044,4.0
2021-01-18 00:00:00+00:00,0.919950497591282,0.5714285714285715,0.5064855787811136,3.331845297008312,-0.2248420105816293,4.0
2021-01-19 00:00:00+00:00,0.905848909785657,0.5714285714285715,0.38678671643234996,3.3325793630156864,-0.09370534516492766,4.0
2021-01-20 00:00:00+00:00,0.8919517072654536,0.5714285714285715,0.642959571050997,3.34776349630922,-0.07697722040909813,4.0
2021-01-21 00:00:00+00:00,0.9196333504343833,0.6190476190476191,0.4803980460787821,3.3830483325182383,-0.07302963122978462,4.0
2021-01-22 00:00:00+00:00,0.6217915434281631,0.4285714285714286,0.734344559678467,3.2865923448128846,-0.09098077829363947,3.937172001234437
2021-01-23 00:00:00+00:00,0.6560938023376137,0.4761904761904762,0.5170774865879,3.2797073769177167,-0.17389200641861785,3.8020102667191185
2021-01-24 00:00:00+00:00,0.5911087038967651,0.4285714285714286,0.4574902792568293,3.1725299634893407,-0.4485338079016988,3.7474256779295825
2021-01-25 00:00:00+00:00,0.6591159207363353,0.4761904761904762,0.08891889249551031,3.137077896805218,-0.6731828371484975,3.6079890146485485
2021-01-26 00:00:00+00:00,0.584644699512289,0.4285714285714286,-0.010132888975663291,3.067772755711222,-0.39084502363895024,3.6405371272843245
2021-01-27 00:00:00+00:00,0.58687246902778,0.4285714285714286,0.0029455843104175677,2.8729324110582803,-0.7119224708972199,3.609695273871213
2021-01-28 00:00:00+00:00,0.5289419941300092,0.38095238095238104,0.40816322987306053,2.575180874463427,-0.5609232480186946,3.5465163832307103
2021-01-29 00:00:00+00:00,0.7006704686316397,0.4761904761904762,-0.22816455628099558,3.39397910688526,-0.7059155948258167,3.3970943341782034
2021-01-30 00:00:00+00:00,0.7226619899956036,0.4761904761904762,-0.31928851497724153,3.4152435467546995,-0.1627455745231919,3.9516854198259086
2021-01-31 00:00:00+00:00,0.7473261100908879,0.5714285714285715,0.07769441252841951,3.4829353428820524,-0.6305717430229065,4.0
2021-02-01 00:00:00+00:00,0.68546171014935,0.5714285714285715,0.13479888738687454,3.4932433945740815,-0.9541154003992103,4.0
2021-02-02 00:00:00+00:00,0.6607497532684208,0.5714285714285715,0.1544058744227215,3.5377059677341727,-0.6582040420398638,4.0
2021-02-03 00:00:00+00:00,0.7730128053544291,0.6190476190476191,-0.01275158261631449,3.5845731779152,-0.6756381718001775,4.0
2021-02-04 00:00:00+00:00,0.8033594044680712,0.6190476190476191,0.015304486199815207,3.576155749292288,-0.4710935504964139,4.0
2021-02-05 00:00:00+00:00,0.7381561316977159,0.5714285714285715,-0.14193070504880645,3.598160054609657,-0.5699237314576787,4.0
2021-02-06 00:00:00+00:00,0.8495975103411103,0.6190476190476191,-0.18702429463047043,3.6125294885279455,-0.6680870838860133,4.0
2021-02-07 00:00:00+00:00,0.8245665431071093,0.6190476190476191,-0.29757872150125947,3.66578236999955,-0.38273886063210444,4.0
2021-02-08 00:00:00+00:00,0.7985402797139312,0.6190476190476191,-0.7029655800233731,3.680334244466611,-0.3857152352972324,4.0
2021-02-09 00:00:00+00:00,0.870561428090515,0.6190476190476191,-0.06585189503897107,3.676020600551989,-0.2492588508994802,4.0
2021-02-10 00:00:00+00:00,0.9173984873604271,0.6190476190476191,-0.054953833621591376,3.7312341342826794,-0.12126558326125828,4.0
2021-02-11 00:00:00+00:00,0.8835824348669286,0.6190476190476191,-0.2621260089276303,3.7701953357456723,-0.11115879018559224,4.0
2021-02-12 00:00:00+00:00,0.9272156198720176,0.6190476190476191,-0.2507359013133607,3.8023883673418437,0.12344318186705698,4.0
2021-02-13 00:00:00+00:00,0.9751875967917737,0.6666666666666666,-0.40733560050303474,3.8123994296224697,0.41894830763856666,4.0
2021-02-14 00:00:00+00:00,0.9428242503620317,0.6666666666666666,-0.7482522111420358,3.841817731979937,0.5379851249022484,4.0
2021-02-15 00:00:00+00:00,0.9312832272627835,0.6666666666666666,-0.19405451873458496,3.8540745854732115,0.5472940129243276,4.0
2021-02-16 00:00:00+00:00,0.9227051253521624,0.6666666666666666,-0.06149339761141272,3.8397685981618657,0.7350900620827917,4.0
2021-02-17 00:00:00+00:00,0.9275343584092561,0.6666666666666666,-0.15479580225235282,3.8381800838981706,0.7936371786131683,4.0
2021-02-18 00:00:00+00:00,0.8814414382955269,0.6190476190476191,-0.15144893575101004,3.8471779400261314,0.7183900857920618,4.0
2021-02-19 00:00:00+00:00,0.870053110219226,0.6190476190476191,-0.2077867499901263,3.8525162027044537,0.640862787950719,4.0
2021-02-20 00:00:00+00:00,0.8877284971001799,0.6190476190476191,-0.43765360002876297,3.8941602586732436,0.7411719398192048,4.0
2021-02-21 00:00:00+00:00,0.866415738798835,0.6190476190476191,-0.36389164525330175,3.8978002031864496,0.905529476253004,4.0
2021-02-22 00:00:00+00:00,0.8970000147968282,0.6190476190476191,-0.601665171927709,4.0,0.5892653776950053,4.0
2021-02-23 00:00:00+00:00,0.8959592591326677,0.6666666666666666,-0.5021063071155173,4.0,0.9657355388080268,4.0
2021-02-24 00:00:00+00:00,0.7757984099042076,0.6666666666666666,0.13792442019489623,3.950103156721928,1.0137952672750485,4.0
2021-02-25 00:00:00+00:00,0.8298012882261714,0.6666666666666666,-0.005508058142034377,3.9462158206451754,1.0033429562857286,4.0
2021-02-26 00:00:00+00:00,0.7547599813596132,0.6666666666666666,0.10895128234056378,3.9034380386401564,1.026047180644836,4.0
2021-02-27 00:00:00+00:00,0.6978596975460036,0.6190476190476191,0.056371135118690456,3.9013975965628607,1.0741616345422593,4.0
2021-02-28 00:00:00+00:00,0.6972995416766569,0.6666666666666666,0.023745615516222132,3.891975346352642,0.6995005135830092,4.0
2021-03-01 00:00:00+00:00,0.6386602654985282,0.6190476190476191,-0.21067793989040356,3.8795861297412575,0.8211634518887975,4.0
2021-03-02 00:00:00+00:00,0.6865170846682513,0.6666666666666666,-0.16337057633918908,3.853537174994298,0.6309718450287062,4.0
2021-03-03 00:00:00+00:00,0.6560951308582488,0.6666666666666666,-0.2678300620471026,3.704709339576959,1.007943015512291,3.944067629140783
2021-03-04 00:00:00+00:00,0.6595948062937844,0.6666666666666666,-0.28263571572069385,3.554828560543956,1.0166675419232596,3.891650659738337
2021-03-05 00:00:00+00:00,0.647030654753457,0.6666666666666666,-0.1707154985285816,3.527338336590065,0.98542417070444,3.7045744478279063
2021-03-06 00:00:00+00:00,0.6463472494582642,0.6666666666666666,-0.31983326953647256,3.3466994995451893,0.6756747843605191,2.959207118428811
2021-03-07 00:00:00+00:00,0.6274489484719407,0.6666666666666666,-0.22550657157515516,3.2512227607671447,0.24345941009620392,1.6380758281473613
2021-03-08 00:00:00+00:00,0.5857157539674782,0.6666666666666666,-0.2325594255015944,3.1704162944796246,0.27818356919386156,1.2977323313682831
2021-03-09 00:00:00+00:00,0.6024587561926138,0.6666666666666666,-0.38262319750915635,3.2014165229104763,0.5073203184410073,1.1792723090099777
2021-03-10 00:00:00+00:00,0.5894613020819782,0.6666666666666666,-0.8071333769973759,3.1570190489240275,0.5048393124114374,1.6912696597624832
2021-03-11 00:00:00+00:00,0.5315803219547495,0.6666666666666666,-0.7343563084971634,2.9820779442654395,0.6094570355059652,2.122500691100882
2021-03-12 00:00:00+00:00,0.5223444906871343,0.6666666666666666,-0.9058380425691362,2.6280814973149007,0.5624315835686117,2.4154636393313056
2021-03-13 00:00:00+00:00,0.5011447980106597,0.6666666666666666,-0.9081099977296023,2.5169884483340765,0.4662319743318372,2.7782960390825586
2021-03-14 00:00:00+00:00,0.5344227800794502,0.6666666666666666,-0.9182793781747445,2.4639276063026885,0.5514520359695757,3.141161523113846
2021-03-15 00:00:00+00:00,0.5027864848747619,0.6190476190476191,-0.870639053878406,2.2034768975208068,0.10087420964261908,3.506806351774888
2021-03-16 00:00:00+00:00,0.5820528800544971,0.6666666666666666,-0.6938460620145649,2.0111775187005456,0.38887040204311246,3.5832030176566576
2021-03-17 00:00:00+00:00,0.617159833089128,0.6666666666666666,-0.7398461456813827,1.9929207090445034,0.1677961054485384,3.6142364490555288
2021-03-18 00:00:00+00:00,0.5823827514790896,0.6666666666666666,-0.8432110662388673,1.8758368983613372,-0.1478107440524933,3.6190264908102012
2021-03-19 00:00:00+00:00,0.5242247224801401,0.6666666666666666,-0.6921146473984173,1.793995201976938,-0.3825462096675257,3.7616352140680718
2021-03-20 00:00:00+00:00,0.5760864641316245,0.6666666666666666,-0.9030547998172996,1.8110263645683387,-0.1931828289809135,3.832769945580944
2021-03-21 00:00:00+00:00,0.5652343034097161,0.6666666666666666,-0.9647069920638941,1.8740617280507983,-0.1259983140034156,3.9381077222225365
2021-03-22 00:00:00+00:00,0.5569244324978235,0.6666666666666666,-0.9441652424979504,1.7721986436999555,-0.36250128942312765,3.95665478049521
2021-03-23 00:00:00+00:00,0.4706608924271362,0.6190476190476191,-0.8297741944873162,1.9096695007892857,-0.2920803450666352,4.0
2021-03-24 00:00:00+00:00,0.47913125465049844,0.6666666666666666,-0.7775196087185577,1.9107684189561167,-0.39026133184770445,3.911790176698117
2021-03-25 00:00:00+00:00,0.39609844144981493,0.5714285714285715,-0.7160934844829564,1.8197610338300942,0.0,3.849553313189577
2021-03-26 00:00:00+00:00,0.5707109349679046,0.6190476190476191,-0.8340387900952096,1.8276590805041337,-0.209361027522063,3.7923197194207616
2021-03-27 00:00:00+00:00,0.5844925878552696,0.6666666666666666,-0.9494480996087789,1.8176317814970637,-0.3260185923190437,3.7435202854390943
2021-03-28 00:00:00+00:00,0.6036844927691123,0.6666666666666666,-1.1263136730435548,1.8834614851495022,-0.7628806081582941,3.6997160188011007
2021-03-29 00:00:00+00:00,0.5537178724480196,0.6666666666666666,-1.1583623580776439,1.8440453420267677,-0.7769749142838297,3.6276625853092743
2021-03-30 00:00:00+00:00,0.6143407852361008,0.6666666666666666,-1.335158966597839,1.7657400226418665,-0.6476954706091553,3.5979919553693445
2021-03-31 00:00:00+00:00,0.6103479827549301,0.6666666666666666,-1.4023733944249326,1.7992674571550953,-0.7634097698575537,3.6242906942945767
2021-04-01 00:00:00+00:00,0.703017679863924,0.6666666666666666,-1.466275608932524,1.9673674682971312,-0.20853498549315844,3.5952552186966815
2021-04-02 00:00:00+00:00,0.656650325795145,0.6666666666666666,-1.5007144778980959,2.018721406159036,-0.30910102655122457,3.522615704432095
