open_time,market_trend_63,breadth_positive_63,breadth_above_100d,market_vol_30,downside_vol_ratio_14_90,average_pairwise_corr_60,cross_sectional_dispersion_20,liquidity_level_20,liquidity_breadth_90,taker_buy_pressure_20,funding_level_14,funding_dispersion_14,drawdown_breadth_90,downside_jump_breadth_5
2021-01-01 00:00:00+00:00,1.2952636883995603,0.27272727272727276,0.2727272727272727,0.034125565504164825,2.412972349480825,-0.36732802506015744,2.5685953031633124,-1.4410474261440178,0.5714285714285714,-0.8259534833680977,2.359308803881539,2.180210290820404,-1.4000000000000004,2.945454545454545
2021-01-02 00:00:00+00:00,1.3035606077217443,0.4545454545454546,0.2727272727272727,0.033721112283986554,2.447999538504273,-0.4830704902612292,2.896328823008049,-1.4348884503694017,0.7142857142857141,-0.9024161402781706,2.3047475007644573,2.4653220605570585,-1.2000000000000002,1.8818181818181816
2021-01-03 00:00:00+00:00,1.392845450010271,0.4545454545454546,0.36363636363636354,0.13787631840377018,2.675495859836557,-0.651278846355823,3.625085721842854,-1.34389458630782,0.9999999999999998,-0.9794554425035842,2.179264877731269,2.5379122024627847,-1.4000000000000004,4.0
2021-01-04 00:00:00+00:00,1.4993169846897036,0.4545454545454546,0.6363636363636364,0.3100749837071294,2.827102226409798,-0.679208199320697,3.937373513615833,-1.260713645080832,0.9999999999999998,-1.0133630239075668,2.5591791316528387,2.840002813592978,-1.4000000000000004,4.0
2021-01-05 00:00:00+00:00,1.5890199453065996,0.5454545454545454,0.6363636363636364,0.30156675549805856,2.886699318084824,-0.7229316846733724,4.0,-1.0991855211441275,0.9999999999999998,-1.0429778891586976,3.481174053881222,3.603690289848176,-1.6000000000000003,4.0
2021-01-06 00:00:00+00:00,1.6357457125553252,0.4545454545454546,0.6363636363636364,0.33262285239019457,2.9756765527395554,-0.7898981737984904,4.0,-0.9630382483131755,0.9999999999999998,-1.1079080733912283,3.7007667409765514,4.0,-1.6000000000000003,4.0
2021-01-07 00:00:00+00:00,1.7081706691008312,0.5454545454545454,0.5454545454545453,0.40385939149386124,2.2518816126678565,-0.8616907351746304,4.0,-0.905688065132059,0.9999999999999998,-1.1429213432581766,4.0,4.0,-1.8,4.0
2021-01-08 00:00:00+00:00,1.6790523432359277,0.5454545454545454,0.6363636363636364,0.2713397441037199,2.856544516987501,-0.9717292007665876,4.0,-0.8445858333594681,0.9999999999999998,-1.2526210789449503,4.0,4.0,-1.6000000000000003,4.0
2021-01-09 00:00:00+00:00,1.624010843250033,0.5454545454545454,0.6363636363636364,0.2762640720841463,2.868717498519204,-1.0377491164595738,4.0,-0.749912559127688,0.9999999999999998,-1.2651529189930428,4.0,4.0,-1.6000000000000003,3.654545454545454
2021-01-10 00:00:00+00:00,1.787548234048752,0.5454545454545454,0.6363636363636364,0.2290026969660392,2.207709808784155,-1.102034435857919,4.0,-0.5549141318093158,0.9999999999999998,-1.2650230583653401,4.0,4.0,-2.2000000000000006,2.5909090909090904
2021-01-11 00:00:00+00:00,1.6296254359026388,0.5454545454545454,0.6363636363636364,0.2619411124285694,2.700379673162363,-1.1022863917410604,4.0,-0.41410510303545023,0.9999999999999998,-1.2974852147455624,4.0,4.0,-2.0000000000000004,2.236363636363636
2021-01-12 00:00:00+00:00,1.3421692431782808,0.5454545454545454,0.5454545454545453,0.6388618969588956,2.5792206434064817,-0.9470051255785107,4.0,-0.22640123234444628,0.9999999999999998,-1.3569927171671317,4.0,4.0,0.19999999999999987,2.236363636363636
2021-01-13 00:00:00+00:00,1.254630371584691,0.5454545454545454,0.5454545454545453,0.6986482407700864,2.46770253002035,-0.9684483980176389,4.0,-0.08941751640213073,0.8571428571428571,-1.2936628758590314,4.0,4.0,0.0,0.4636363636363632
2021-01-14 00:00:00+00:00,1.3220637046546324,0.5454545454545454,0.6363636363636364,0.7637618907177245,2.201326261563146,-0.9624226966739631,4.0,-0.07149377812860237,0.8571428571428571,-1.354903201701431,4.0,4.0,-1.0000000000000002,0.10909090909090863
2021-01-15 00:00:00+00:00,1.3866030810060683,0.5454545454545454,0.6363636363636364,0.7938763673548376,2.4157180836348426,-1.007158950520121,4.0,-0.002112537283522896,0.8571428571428571,-1.4016655308620938,4.0,4.0,-1.2000000000000002,0.8181818181818177
2021-01-16 00:00:00+00:00,1.2316455243356854,0.5454545454545454,0.5454545454545453,0.8342655034861243,2.4349236868677497,-1.038123701518899,4.0,0.014863584389627016,0.8571428571428571,-1.4976550154204054,4.0,4.0,-1.0000000000000002,0.4636363636363632
2021-01-17 00:00:00+00:00,1.3056840641019607,0.5454545454545454,0.6363636363636364,0.8281912082670336,2.0763807911976198,-1.0955773684168404,4.0,0.014863584389627016,0.8571428571428571,-1.5703797582992736,4.0,4.0,-1.0000000000000002,0.4636363636363632
2021-01-18 00:00:00+00:00,1.3379787039902769,0.5454545454545454,0.5454545454545453,0.8344710669635821,1.4667765111242588,-1.1358105756469723,4.0,0.014863584389627016,0.5714285714285714,-1.5642580489818012,4.0,4.0,-1.0000000000000002,0.4636363636363632
2021-01-19 00:00:00+00:00,1.3176757362672462,0.4545454545454546,0.6363636363636364,0.8349167446605773,1.3393645127129135,-1.1371643731521173,4.0,-0.052283490839796984,0.8571428571428571,-1.5973006077848557,4.0,4.0,-1.2000000000000002,0.4636363636363632
