timestamp,open_hyperliquid,close_hyperliquid
2023-05-01 00:00:00+00:00,29223.0,28614.0
2023-05-01 08:00:00+00:00,28611.0,28155.0
2023-05-01 16:00:00+00:00,28160.0,28054.0
2023-05-02 00:00:00+00:00,28053.0,28044.0
2023-05-02 08:00:00+00:00,28046.0,28530.0
2023-05-02 16:00:00+00:00,28520.0,28660.0
2023-05-03 00:00:00+00:00,28657.0,28637.0
2023-05-03 08:00:00+00:00,28639.0,28297.0
2023-05-03 16:00:00+00:00,28292.0,29015.0
2023-05-04 00:00:00+00:00,29019.0,29049.0
2023-05-04 08:00:00+00:00,29049.0,28851.0
2023-05-04 16:00:00+00:00,28850.0,28828.0
2023-05-05 00:00:00+00:00,28827.0,29055.0
2023-05-05 08:00:00+00:00,29057.0,29345.0
2023-05-05 16:00:00+00:00,29352.0,29492.0
2023-05-06 00:00:00+00:00,29491.0,29363.0
2023-05-06 08:00:00+00:00,29346.0,28564.0
2023-05-06 16:00:00+00:00,28551.0,28837.0
2023-05-07 00:00:00+00:00,28835.0,28893.0
2023-05-07 08:00:00+00:00,28892.0,28931.0
2023-05-07 16:00:00+00:00,28934.0,28419.0
2023-05-08 00:00:00+00:00,28414.0,27963.0
2023-05-08 08:00:00+00:00,27951.0,27879.0
2023-05-08 16:00:00+00:00,27875.0,27656.0
2023-05-09 00:00:00+00:00,27661.0,27651.0
2023-05-09 08:00:00+00:00,27637.0,27390.0
2023-05-09 16:00:00+00:00,27377.0,27615.0
2023-05-10 00:00:00+00:00,27614.0,27537.0
2023-05-10 08:00:00+00:00,27539.0,28138.0
2023-05-10 16:00:00+00:00,28140.0,27588.0
2023-05-11 00:00:00+00:00,27588.0,27435.0
2023-05-11 08:00:00+00:00,27432.0,27168.0
2023-05-11 16:00:00+00:00,27169.0,26958.0
2023-05-12 00:00:00+00:00,26975.0,26290.0
2023-05-12 08:00:00+00:00,26291.0,26304.0
2023-05-12 16:00:00+00:00,26301.0,26776.0
2023-05-13 00:00:00+00:00,26779.0,26766.0
2023-05-13 08:00:00+00:00,26761.0,26803.0
2023-05-13 16:00:00+00:00,26797.0,26756.0
2023-05-14 00:00:00+00:00,26757.0,26824.0
2023-05-14 08:00:00+00:00,26840.0,27066.0
2023-05-14 16:00:00+00:00,27074.0,26901.0
2023-05-15 00:00:00+00:00,26905.0,27397.0
2023-05-15 08:00:00+00:00,27401.0,27384.0
2023-05-15 16:00:00+00:00,27388.0,27150.0
2023-05-16 00:00:00+00:00,27148.0,27240.0
2023-05-16 08:00:00+00:00,27238.0,27027.0
2023-05-16 16:00:00+00:00,27024.0,27023.0
2023-05-17 00:00:00+00:00,27021.0,26846.0
2023-05-17 08:00:00+00:00,26822.0,26787.0
2023-05-17 16:00:00+00:00,26787.0,27392.0
2023-05-18 00:00:00+00:00,27396.0,27384.0
2023-05-18 08:00:00+00:00,27377.0,27076.0
2023-05-18 16:00:00+00:00,27059.0,26809.0
2023-05-19 00:00:00+00:00,26813.0,26854.0
2023-05-19 08:00:00+00:00,26826.0,26881.0
2023-05-19 16:00:00+00:00,26872.0,26872.0
2023-05-20 00:00:00+00:00,26861.0,26844.0
2023-05-20 08:00:00+00:00,26844.0,26929.0
2023-05-20 16:00:00+00:00,26936.0,27089.0
2023-05-21 00:00:00+00:00,27091.0,27040.0
2023-05-21 08:00:00+00:00,27038.0,26885.0
2023-05-21 16:00:00+00:00,26885.0,26738.0
2023-05-22 00:00:00+00:00,26732.0,26829.0
2023-05-22 08:00:00+00:00,26828.0,26864.0
2023-05-22 16:00:00+00:00,26865.0,26829.0
2023-05-23 00:00:00+00:00,26837.0,27285.0
2023-05-23 08:00:00+00:00,27290.0,27316.0
2023-05-23 16:00:00+00:00,27313.0,27207.0
2023-05-24 00:00:00+00:00,27208.0,26667.0
2023-05-24 08:00:00+00:00,26658.0,26302.0
2023-05-24 16:00:00+00:00,26304.0,26316.0
2023-05-25 00:00:00+00:00,26313.0,26120.0
2023-05-25 08:00:00+00:00,26126.0,26213.0
2023-05-25 16:00:00+00:00,26214.0,26462.0
2023-05-26 00:00:00+00:00,26469.0,26490.0
2023-05-26 08:00:00+00:00,26495.0,26742.0
2023-05-26 16:00:00+00:00,26742.0,26692.0
2023-05-27 00:00:00+00:00,26694.0,26713.0
2023-05-27 08:00:00+00:00,26711.0,26680.0
2023-05-27 16:00:00+00:00,26683.0,26826.0
2023-05-28 00:00:00+00:00,26849.0,27210.0
2023-05-28 08:00:00+00:00,27225.0,27264.0
2023-05-28 16:00:00+00:00,27267.0,28052.0
2023-05-29 00:00:00+00:00,28060.0,27901.0
2023-05-29 08:00:00+00:00,27899.0,27623.0
