symbol,date,status,available,checksum,error
BTCUSD_PERP,2020-05-12,404,False,,
BTCUSD_PERP,2020-05-13,404,False,,
BTCUSD_PERP,2020-05-14,404,False,,
BTCUSD_PERP,2020-05-15,404,False,,
BTCUSD_PERP,2020-05-16,404,False,,
BTCUSD_PERP,2020-05-17,404,False,,
BTCUSD_PERP,2020-05-18,404,False,,
BTCUSD_PERP,2020-05-19,404,False,,
BTCUSD_PERP,2020-05-20,404,False,,
BTCUSD_PERP,2020-05-21,404,False,,
BTCUSD_PERP,2020-05-22,404,False,,
BTCUSD_PERP,2020-05-23,404,False,,
BTCUSD_PERP,2020-05-24,404,False,,
BTCUSD_PERP,2020-05-25,404,False,,
BTCUSD_PERP,2020-05-26,404,False,,
BTCUSD_PERP,2020-05-27,404,False,,
BTCUSD_PERP,2020-05-28,404,False,,
BTCUSD_PERP,2020-05-29,404,False,,
BTCUSD_PERP,2020-05-30,404,False,,
BTCUSD_PERP,2020-05-31,404,False,,
BTCUSD_PERP,2020-06-01,404,False,,
BTCUSD_PERP,2020-06-02,404,False,,
BTCUSD_PERP,2020-06-03,404,False,,
BTCUSD_PERP,2020-06-04,404,False,,
BTCUSD_PERP,2020-06-05,404,False,,
BTCUSD_PERP,2020-06-06,404,False,,
BTCUSD_PERP,2020-06-07,404,False,,
BTCUSD_PERP,2020-06-08,404,False,,
BTCUSD_PERP,2020-06-09,404,False,,
BTCUSD_PERP,2020-06-10,404,False,,
BTCUSD_PERP,2020-06-11,404,False,,
BTCUSD_PERP,2020-06-12,404,False,,
BTCUSD_PERP,2020-06-13,404,False,,
BTCUSD_PERP,2020-06-14,404,False,,
BTCUSD_PERP,2020-06-15,404,False,,
BTCUSD_PERP,2020-06-16,404,False,,
BTCUSD_PERP,2020-06-17,404,False,,
BTCUSD_PERP,2020-06-18,404,False,,
BTCUSD_PERP,2020-06-19,404,False,,
BTCUSD_PERP,2020-06-20,404,False,,
BTCUSD_PERP,2020-06-21,404,False,,
BTCUSD_PERP,2020-06-22,404,False,,
BTCUSD_PERP,2020-06-23,404,False,,
BTCUSD_PERP,2020-06-24,404,False,,
BTCUSD_PERP,2020-06-25,404,False,,
BTCUSD_PERP,2020-06-26,404,False,,
BTCUSD_PERP,2020-06-27,404,False,,
BTCUSD_PERP,2020-06-28,404,False,,
BTCUSD_PERP,2020-06-29,404,False,,
BTCUSD_PERP,2020-06-30,404,False,,
BTCUSD_PERP,2020-07-01,404,False,,
BTCUSD_PERP,2020-07-02,404,False,,
BTCUSD_PERP,2020-07-03,404,False,,
BTCUSD_PERP,2020-07-04,404,False,,
BTCUSD_PERP,2020-07-05,404,False,,
BTCUSD_PERP,2020-07-06,404,False,,
BTCUSD_PERP,2020-07-07,404,False,,
BTCUSD_PERP,2020-07-08,404,False,,
BTCUSD_PERP,2020-07-09,404,False,,
BTCUSD_PERP,2020-07-10,404,False,,
BTCUSD_PERP,2020-07-11,404,False,,
BTCUSD_PERP,2020-07-12,404,False,,
BTCUSD_PERP,2020-07-13,404,False,,
BTCUSD_PERP,2020-07-14,404,False,,
BTCUSD_PERP,2020-07-15,404,False,,
BTCUSD_PERP,2020-07-16,404,False,,
BTCUSD_PERP,2020-07-17,404,False,,
BTCUSD_PERP,2020-07-18,404,False,,
BTCUSD_PERP,2020-07-19,404,False,,
BTCUSD_PERP,2020-07-20,404,False,,
BTCUSD_PERP,2020-07-21,404,False,,
BTCUSD_PERP,2020-07-22,404,False,,
BTCUSD_PERP,2020-07-23,404,False,,
BTCUSD_PERP,2020-07-24,404,False,,
BTCUSD_PERP,2020-07-25,404,False,,
BTCUSD_PERP,2020-07-26,404,False,,
BTCUSD_PERP,2020-07-27,404,False,,
BTCUSD_PERP,2020-07-28,404,False,,
BTCUSD_PERP,2020-07-29,404,False,,
BTCUSD_PERP,2020-07-30,404,False,,
BTCUSD_PERP,2020-07-31,404,False,,
BTCUSD_PERP,2020-08-01,404,False,,
BTCUSD_PERP,2020-08-02,404,False,,
BTCUSD_PERP,2020-08-03,404,False,,
BTCUSD_PERP,2020-08-04,404,False,,
BTCUSD_PERP,2020-08-05,404,False,,
BTCUSD_PERP,2020-08-06,404,False,,
BTCUSD_PERP,2020-08-07,404,False,,
BTCUSD_PERP,2020-08-08,404,False,,
BTCUSD_PERP,2020-08-09,404,False,,
BTCUSD_PERP,2020-08-10,404,False,,
BTCUSD_PERP,2020-08-11,404,False,,
BTCUSD_PERP,2020-08-12,404,False,,
BTCUSD_PERP,2020-08-13,404,False,,
BTCUSD_PERP,2020-08-14,404,False,,
BTCUSD_PERP,2020-08-15,404,False,,
BTCUSD_PERP,2020-08-16,404,False,,
BTCUSD_PERP,2020-08-17,404,False,,
BTCUSD_PERP,2020-08-18,404,False,,
BTCUSD_PERP,2020-08-19,404,False,,
BTCUSD_PERP,2020-08-20,404,False,,
BTCUSD_PERP,2020-08-21,404,False,,
BTCUSD_PERP,2020-08-22,404,False,,
BTCUSD_PERP,2020-08-23,404,False,,
BTCUSD_PERP,2020-08-24,404,False,,
BTCUSD_PERP,2020-08-25,404,False,,
BTCUSD_PERP,2020-08-26,404,False,,
BTCUSD_PERP,2020-08-27,404,False,,
BTCUSD_PERP,2020-08-28,404,False,,
BTCUSD_PERP,2020-08-29,404,False,,
BTCUSD_PERP,2020-08-30,404,False,,
BTCUSD_PERP,2020-08-31,404,False,,
BTCUSD_PERP,2020-09-01,404,False,,
BTCUSD_PERP,2020-09-02,404,False,,
BTCUSD_PERP,2020-09-03,404,False,,
BTCUSD_PERP,2020-09-04,404,False,,
BTCUSD_PERP,2020-09-05,404,False,,
BTCUSD_PERP,2020-09-06,404,False,,
BTCUSD_PERP,2020-09-07,404,False,,
BTCUSD_PERP,2020-09-08,404,False,,
BTCUSD_PERP,2020-09-09,404,False,,
BTCUSD_PERP,2020-09-10,404,False,,
BTCUSD_PERP,2020-09-11,404,False,,
BTCUSD_PERP,2020-09-12,404,False,,
BTCUSD_PERP,2020-09-13,404,False,,
BTCUSD_PERP,2020-09-14,404,False,,
BTCUSD_PERP,2020-09-15,404,False,,
BTCUSD_PERP,2020-09-16,404,False,,
BTCUSD_PERP,2020-09-17,404,False,,
BTCUSD_PERP,2020-09-18,404,False,,
BTCUSD_PERP,2020-09-19,404,False,,
BTCUSD_PERP,2020-09-20,404,False,,
BTCUSD_PERP,2020-09-21,404,False,,
BTCUSD_PERP,2020-09-22,404,False,,
BTCUSD_PERP,2020-09-23,404,False,,
BTCUSD_PERP,2020-09-24,404,False,,
BTCUSD_PERP,2020-09-25,404,False,,
BTCUSD_PERP,2020-09-26,404,False,,
BTCUSD_PERP,2020-09-27,404,False,,
BTCUSD_PERP,2020-09-28,404,False,,
BTCUSD_PERP,2020-09-29,404,False,,
BTCUSD_PERP,2020-09-30,404,False,,
BTCUSD_PERP,2020-10-01,404,False,,
BTCUSD_PERP,2020-10-02,404,False,,
BTCUSD_PERP,2020-10-03,404,False,,
BTCUSD_PERP,2020-10-04,404,False,,
BTCUSD_PERP,2020-10-05,404,False,,
BTCUSD_PERP,2020-10-06,404,False,,
BTCUSD_PERP,2020-10-07,404,False,,
BTCUSD_PERP,2020-10-08,404,False,,
BTCUSD_PERP,2020-10-09,404,False,,
BTCUSD_PERP,2020-10-10,404,False,,
BTCUSD_PERP,2020-10-11,404,False,,
BTCUSD_PERP,2020-10-12,404,False,,
BTCUSD_PERP,2020-10-13,404,False,,
BTCUSD_PERP,2020-10-14,404,False,,
BTCUSD_PERP,2020-10-15,404,False,,
BTCUSD_PERP,2020-10-16,404,False,,
BTCUSD_PERP,2020-10-17,404,False,,
BTCUSD_PERP,2020-10-18,404,False,,
BTCUSD_PERP,2020-10-19,404,False,,
BTCUSD_PERP,2020-10-20,404,False,,
BTCUSD_PERP,2020-10-21,404,False,,
BTCUSD_PERP,2020-10-22,404,False,,
BTCUSD_PERP,2020-10-23,404,False,,
BTCUSD_PERP,2020-10-24,404,False,,
BTCUSD_PERP,2020-10-25,404,False,,
BTCUSD_PERP,2020-10-26,404,False,,
BTCUSD_PERP,2020-10-27,404,False,,
BTCUSD_PERP,2020-10-28,404,False,,
BTCUSD_PERP,2020-10-29,404,False,,
BTCUSD_PERP,2020-10-30,404,False,,
BTCUSD_PERP,2020-10-31,404,False,,
BTCUSD_PERP,2020-11-01,404,False,,
BTCUSD_PERP,2020-11-02,404,False,,
BTCUSD_PERP,2020-11-03,404,False,,
BTCUSD_PERP,2020-11-04,404,False,,
BTCUSD_PERP,2020-11-05,404,False,,
BTCUSD_PERP,2020-11-06,404,False,,
BTCUSD_PERP,2020-11-07,404,False,,
BTCUSD_PERP,2020-11-08,404,False,,
BTCUSD_PERP,2020-11-09,404,False,,
BTCUSD_PERP,2020-11-10,404,False,,
BTCUSD_PERP,2020-11-11,404,False,,
BTCUSD_PERP,2020-11-12,404,False,,
