date,SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,HYG,GLD,DBC,UUP,FXE,FXY,FX_EURUSD,FX_GBPUSD,FX_AUDUSD,FX_NZDUSD,FX_USDJPY,FX_USDCAD,FX_USDCHF
2012-07-06 00:00:00+00:00,0.006254475420797842,-0.000798283973382493,-0.025442015550242714,-0.03843239436229993,-0.06752748493468541,0.0662692441054952,0.04053294712984721,0.1323512135640858,0.018522089306066986,0.0,-0.16406250000000003,0.06937083186018765,-0.029430640101236596,-0.010573528038575771,-0.035557998780211986,-0.019777329222591247,-0.02927018330324753,-0.007075761312824892,0.01327729334930269,0.024147164564900105,0.03495676946692157
2012-07-09 00:00:00+00:00,-0.015267387154130533,0.0046139185515753495,-0.011948033718884251,-0.013717565404696265,-0.07393106162546406,0.0656907992158938,0.04057062710354509,0.13361182150546286,0.017223801390992038,-0.07031249999999999,-0.09375,0.06897887217358166,-0.0288601608721792,-0.011535966954239144,-0.03241293186914447,-0.0018015842514803888,-0.027416783625836515,-0.006424010175311956,0.02018318513791081,0.029937571827014134,0.031982909413495485
2012-07-10 00:00:00+00:00,-0.015267387154130535,0.004613918551575346,-0.011948033718884258,-0.013717565404696264,-0.07393106162546406,0.0656907992158938,0.04057062710354509,0.13361182150546283,0.017223801390992034,-0.07031249999999997,-0.09375,0.06897887217358166,-0.028860160872179193,-0.011535966954239142,-0.032412931869144464,-0.001801584251480393,-0.027416783625836508,-0.006424010175311955,0.020183185137910807,0.029937571827014134,0.03198290941349548
2012-07-11 00:00:00+00:00,-0.015267387154130525,0.004613918551575363,-0.011948033718884248,-0.013717565404696265,-0.07393106162546406,0.0656907992158938,0.04057062710354508,0.13361182150546286,0.01722380139099204,-0.07031250000000001,-0.09374999999999997,0.06897887217358166,-0.0288601608721792,-0.01153596695423914,-0.032412931869144464,-0.0018015842514803853,-0.027416783625836515,-0.006424010175311953,0.02018318513791081,0.029937571827014134,0.031982909413495485
2012-07-12 00:00:00+00:00,-0.015267387154130535,0.004613918551575363,-0.011948033718884251,-0.013717565404696267,-0.07393106162546406,0.06569079921589382,0.040570627103545094,0.13361182150546286,0.017223801390992045,-0.07031250000000001,-0.09375000000000001,0.06897887217358167,-0.028860160872179203,-0.011535966954239144,-0.03241293186914447,-0.0018015842514803862,-0.027416783625836515,-0.006424010175311957,0.020183185137910814,0.02993757182701414,0.03198290941349549
2012-07-13 00:00:00+00:00,-0.015267387154130539,0.0046139185515753495,-0.011948033718884253,-0.013717565404696264,-0.07393106162546406,0.0656907992158938,0.04057062710354509,0.13361182150546283,0.017223801390992038,-0.07031249999999999,-0.09375000000000001,0.06897887217358166,-0.0288601608721792,-0.011535966954239142,-0.032412931869144464,-0.0018015842514803896,-0.027416783625836515,-0.006424010175311955,0.020183185137910807,0.029937571827014134,0.031982909413495485
2012-07-16 00:00:00+00:00,-0.015267387154130535,0.004613918551575353,-0.011948033718884251,-0.013717565404696265,-0.07393106162546406,0.0656907992158938,0.04057062710354509,0.13361182150546283,0.017223801390992038,-0.07031249999999999,-0.09375,0.06897887217358166,-0.0288601608721792,-0.011535966954239144,-0.032412931869144464,-0.0018015842514803888,-0.027416783625836515,-0.006424010175311955,0.02018318513791081,0.029937571827014134,0.031982909413495485
2012-07-17 00:00:00+00:00,-0.01530013567941016,0.004264315413010714,0.005470951619256518,-0.031176700150804124,-0.07360800240003203,0.06559135736951448,0.04048582835794795,0.13369662025106,0.01722380139099204,-0.0703125,-0.09375,0.06910054582287156,-0.028790765343874685,-0.011483688833253774,-0.033384328366688185,-0.0019246974844179202,-0.02807409419784045,-0.016617613198581835,0.02071961594753962,0.01628632834912781,0.033152298755997955
2012-07-18 00:00:00+00:00,0.006990868827285721,0.0010514125373465646,0.005470951619256518,-0.036079893512387974,-0.08218243983993834,0.07119182819905602,0.0404855523463093,0.13369689626269862,0.017223801390992038,-0.07031249999999999,-0.09375,0.0691690164690669,-0.028823499605610356,-0.011382483925322758,-0.030690944056839316,-0.0006695976941010666,-0.025715866212464238,-0.0145265416308215,0.01954998756099384,0.028542106554241706,0.0304639325907321
2012-07-19 00:00:00+00:00,0.006990868827285722,0.0010514125373465681,0.005470951619256519,-0.036079893512387974,-0.08218243983993834,0.07119182819905603,0.0404855523463093,0.13369689626269865,0.01722380139099204,-0.0703125,-0.09375,0.0691690164690669,-0.028823499605610363,-0.011382483925322758,-0.030690944056839323,-0.0006695976941010649,-0.025715866212464238,-0.0145265416308215,0.01954998756099384,0.028542106554241706,0.0304639325907321
2012-07-20 00:00:00+00:00,0.00699086882728572,0.0010514125373465646,0.0054709516192565175,-0.03607989351238797,-0.08218243983993834,0.071191828199056,0.040485552346309295,0.13369689626269862,0.017223801390992038,-0.07031249999999999,-0.09375,0.06916901646906688,-0.028823499605610356,-0.011382483925322756,-0.030690944056839316,-0.0006695976941010666,-0.02571586621246423,-0.0145265416308215,0.019549987560993836,0.028542106554241706,0.030463932590732098
2012-07-23 00:00:00+00:00,0.006990868827285722,0.0010514125373465716,0.005470951619256518,-0.03607989351238796,-0.08218243983993834,0.07119182819905602,0.04048555234630929,0.13369689626269862,0.017223801390992038,-0.07031249999999999,-0.09374999999999999,0.06916901646906688,-0.028823499605610356,-0.011382483925322755,-0.030690944056839316,-0.0006695976941010649,-0.02571586621246423,-0.014526541630821496,0.019549987560993836,0.028542106554241706,0.030463932590732094
2012-07-24 00:00:00+00:00,0.006990868827285723,0.001329394880537179,0.005470951619256519,-0.03568299522354137,-0.08149069162945533,0.07074558569689934,0.04009741303921069,0.1326750245239374,0.01722380139099204,-0.0703125,-0.09254141910354871,0.06865842626409527,-0.028611371301382395,-0.011299481836888163,-0.030480250379331095,-0.0005713467122357829,-0.025540799127329206,-0.014362810668978022,0.019457626774292795,0.028283850161982732,0.03025371157959285
2012-07-25 00:00:00+00:00,0.006990868827285722,0.0013967259757749172,0.005470951619256518,-0.03558686107279172,-0.08132314082710587,0.07063749970817436,0.040003400432683925,0.13242751332386055,0.01722380139099204,-0.0703125,-0.09224868441217417,0.06853475438866671,-0.028559990947901452,-0.01127937760488128,-0.030429217511906956,-0.0005475489913401195,-0.025498395503966202,-0.014323152808486894,0.01943525573858519,0.028221296959706058,0.0302027931983765
2012-07-26 00:00:00+00:00,0.006990868827285722,0.001390946854418481,0.005470951619256518,-0.035595112400379936,-0.08133752194502362,0.07064677687860454,0.0400114696651869,0.13244875755369626,0.017223801390992038,-0.07031249999999999,-0.0922738102370359,0.06854536931738511,-0.02856440099495407,-0.011281103179018096,-0.03043359773374903,-0.0005495915827546374,-0.02550203506581355,-0.014326556697695968,0.01943717587562985,0.028226665987878173,0.03020716359370846
2012-07-27 00:00:00+00:00,0.0069908688272857225,0.0017626581173187626,0.00547095161925652,-0.035064389612389876,-0.08041253297638493,0.07005007220257153,0.0394924591756468,0.13108233539113254,0.017223801390992045,-0.0703125,-0.0906577251066612,0.06786262045018682,-0.028280748159466587,-0.011170114794787418,-0.030151863246397126,-0.0004182127472100545,-0.025267939595716764,-0.014107619617361393,0.01931367326653224,0.02788133178924948,0.02992606114438791
2012-07-30 00:00:00+00:00,0.006990868827285723,0.002365603059384342,0.00547095161925652,-0.03420351545388099,-0.07891212802293915,0.06908217022533847,0.03865058328761073,0.12886589103263826,0.017223801390992045,-0.0703125,-0.08803630775249233,0.06675514801858429,-0.027820640921592487,-0.010990082894818136,-0.02969486772027598,-0.00020510592938591428,-0.0248882183073328,-0.013752486430951186,0.019113342308287148,0.02732117252272411,0.029470090833728962
2012-07-31 00:00:00+00:00,0.0069908688272857225,0.0023688364331237374,0.005470951619256519,-0.03419889889985946,-0.07890408189859764,0.06907697972017429,0.03864606861438222,0.12885400505021496,0.01722380139099204,-0.0703125,-0.08802225004764792,0.06674920904799571,-0.02781817353434622,-0.010989117449423368,-0.02969241702000454,-0.000203963115274099,-0.02488618200060478,-0.013750581981243066,0.01911226800644897,0.027318168592952247,0.02946764563131399
2012-08-01 00:00:00+00:00,0.0069908688272857225,0.0023421118373436155,0.005470951619256519,-0.03423705580656622,-0.07897058501204937,0.06911988046830517,0.03868338345233031,0.12895224549543202,0.01722380139099204,-0.0703125,-0.08813844029036091,0.06679829603920723,-0.02783856707128439,-0.01099709708308233,-0.029712672635164146,-0.00021340874316978786,-0.024903012555491606,-0.013766322706793241,0.019121147364260654,0.027342996780280758,0.029487855805394488
2012-08-02 00:00:00+00:00,0.006990868827285721,0.002137535004195619,0.005470951619256518,-0.03452914700229523,-0.079479666476045,0.06944828577944631,0.038969028610059055,0.12970427629638065,0.017223801390992038,-0.07031249999999999,-0.08902787682637009,0.06717405705327228,-0.027994679636571512,-0.011058181194402938,-0.02986772940896572,-0.00028571504324978545,-0.025031850486182828,-0.013886817991773432,0.019189118865736203,0.027533056603009642,0.029642564727646245
2012-08-03 00:00:00+00:00,0.006990868827285723,0.0023268102233359907,0.005470951619256519,-0.03425890318128258,-0.07900866248123604,0.06914444400872082,0.03870474868650397,0.12900849470440107,0.01722380139099204,-0.0703125,-0.08820496695591178,0.06682640161649994,-0.027850243731730277,-0.011001665955710983,-0.029724270326190398,-0.0002188169953023407,-0.02491264917100981,-0.013775335322308565,0.019126231388991576,0.027357212573931505,0.029499427478371355
2012-08-06 00:00:00+00:00,0.055430544630698866,0.06388125573393141,0.014654993225715104,0.013490251967171692,-0.00039288140912739286,0.06960932123799568,0.0288706759209519,0.10366074751127004,0.04899171236806893,-0.07262551725929856,0.005150188659123291,0.05508387245696944,-0.03341889130898574,-0.015224742405639601,-0.027238442989855616,-0.02858094829730025,0.0005793426486299987,-0.0060412727105575385,0.019979137585768764,0.03778144189155273,0.027396069971020537
2012-08-07 00:00:00+00:00,0.05534742408342331,0.06380998766395542,0.014633017416793207,0.013470022739155494,-0.00041108913057921054,0.06953166274615838,0.028828126697402756,0.10354803129219084,0.04891950902488043,-0.07251949905468258,0.0052391436994931664,0.055024860376739884,-0.033370133818806574,-0.015202529812724417,-0.027205201319037184,-0.028535465968765758,0.0005688790445105675,-0.0060316589235225575,0.01996250806764579,0.03773533359326004,0.027362635932957693
2012-08-08 00:00:00+00:00,0.05535079597322208,0.06381287874306892,0.014633908893189263,0.013470843363295019,-0.00041035051140219693,0.06953481306079173,0.028829852760302165,0.10355260376773062,0.048922438044530975,-0.07252379981682078,0.005235535126125922,0.05502725427617694,-0.03337211172786922,-0.015203430894561698,-0.02720654980932509,-0.028537311016766955,0.0005693035138042007,-0.006032048918914712,0.019963182665014977,0.037737204034513715,0.027363992226865412
2012-08-09 00:00:00+00:00,0.05546111117164769,0.06374359690469146,0.014637486716908673,0.013525419730736078,-0.0005734825697565719,0.06927298408266466,0.030142840647898125,0.07971646078842441,0.07144602901113756,-0.0727458654880399,0.005013502151282746,0.05506565070663158,-0.03338294327612368,-0.015154451987221942,-0.03232145333374791,-0.019849828299110445,0.007381177191513737,-0.01442348724815019,0.024688243265042216,0.01601754521255367,0.032511884938659155
2012-08-10 00:00:00+00:00,0.05573142330150821,0.06397536419229596,0.01470895313417603,0.013591206180533676,-0.0005142701592652042,0.06952553333815387,0.030281212826841444,0.08008301950642838,0.07168083785347626,-0.07309064193180809,0.004724215961377232,0.055257560909550085,-0.03354150504513237,-0.015226688437743887,-0.032429556890973835,-0.019997739080501425,0.007415205349511348,-0.014454751758967668,0.024742323280269655,0.016167491678551082,0.03262061408367602
2012-08-13 00:00:00+00:00,0.05575800657552955,0.0639981568554249,0.014715981347651032,0.013597675809635279,-0.0005084470401385561,0.0695503697599083,0.03029482074577457,0.08011906794735718,0.071703929631865,-0.07312454824110144,0.004695766723598616,0.05527643391208352,-0.033557098466548724,-0.015233792378508757,-0.03244018810639839,-0.020012285053094134,0.007418551776654514,-0.014457826401080967,0.024747641664852,0.01618223784623582,0.032631306821207184
