date,equity,gross,turnover,costs,short_gross,financing_drag
2008-01-01 00:00:00+00:00,10000.0,0.0,0.0,0.0,0.0,0.0
2008-01-02 00:00:00+00:00,10051.143547114025,0.8081205794210613,0.8081205794210613,40.40602897105307,0.28817707592616304,0.0
2008-01-03 00:00:00+00:00,10096.04578391345,0.8081342468839816,1.4731742035827347e-05,0.0007365871017913674,0.28818315796721045,0.0
2008-01-04 00:00:00+00:00,10131.417527384652,0.7918286809627602,0.017575272916564674,0.8787636458282337,0.280927157214667,0.0
2008-01-07 00:00:00+00:00,10112.826327188595,0.7899141610170513,0.0020636027423154915,0.10318013711577459,0.28007519303053874,0.0
2008-01-08 00:00:00+00:00,10222.060558691841,0.7846449608409346,0.005679510395081573,0.28397551975407864,0.2777303912231114,0.0
2008-01-09 00:00:00+00:00,10172.80683134883,0.7843573889178986,0.00030996501776814345,0.015498250888407172,0.2776024212955396,0.0
2008-01-10 00:00:00+00:00,10183.843175655573,0.7626673476085611,0.023379034951925774,1.1689517475962887,0.2679503210971393,0.0
2008-01-11 00:00:00+00:00,10212.777845686236,0.7570296426280526,0.006076710500833341,0.30383552504166705,0.26544153411122123,0.0
2008-01-14 00:00:00+00:00,10240.111803754935,0.7570972795815791,7.290381230700554e-05,0.0036451906153502777,0.26547163265475304,0.0
2008-01-15 00:00:00+00:00,10247.111209578581,0.7549839188060826,0.0022779272169986195,0.11389636084993097,0.26453118400970227,0.0
2008-01-16 00:00:00+00:00,10195.55084437602,0.755059771910571,8.175975120347078e-05,0.004087987560173539,0.2645649387524637,0.0
2008-01-17 00:00:00+00:00,10231.612846443188,0.7543515796297857,0.0007633388912926895,0.03816694456463448,0.2642497921487119,0.0
2008-01-18 00:00:00+00:00,10258.11681815089,0.7525128150714404,0.0019819483174247175,0.09909741587123587,0.26343153922308127,0.0
2008-01-21 00:00:00+00:00,10238.283964371567,0.7899143378239943,0.13442095770992085,6.721047885496043,0.31860576674644264,0.0
2008-01-22 00:00:00+00:00,10288.932218089752,0.7896138942337788,0.00030044359021584935,0.015022179510792467,0.3184708751523229,0.0
2008-01-23 00:00:00+00:00,10217.53232828216,0.7891449058520034,0.050543057034335044,2.5271528517167523,0.32678068670395427,0.0
2008-01-24 00:00:00+00:00,10231.67849163575,0.7856439854009997,0.0035009204510035342,0.1750460225501767,0.3252088617228226,0.0
2008-01-25 00:00:00+00:00,10269.949403850298,0.7754178800440621,0.010226105356937487,0.5113052678468744,0.32061759834375525,0.0
2008-01-28 00:00:00+00:00,10260.18562576015,0.7754758149216784,5.7934877616062225e-05,0.0028967438808031112,0.3206436096425523,0.0
2008-01-29 00:00:00+00:00,10232.028941475312,0.7631454116566802,0.11094954594412768,5.547477297206384,0.3048203567640846,0.0
2008-01-30 00:00:00+00:00,10261.980254332087,0.7625124991226904,0.0006516114007914901,0.03258057003957451,0.3045365821253352,0.0
2008-01-31 00:00:00+00:00,10235.039444560556,0.7612460852419485,0.0013038290103209796,0.06519145051604898,0.30396876884590923,0.0
2008-02-01 00:00:00+00:00,10173.17428351772,0.7603403905533933,0.0009324526739553874,0.046622633697769374,0.3035626887491196,0.0
2008-02-04 00:00:00+00:00,10181.714740790707,0.7577901552756042,0.1082222697018528,5.41111348509264,0.30015571879608205,0.0
2008-02-05 00:00:00+00:00,10207.39028002504,0.7566469379589078,0.08959465420985536,4.479732710492768,0.3013049248459892,0.0
2008-02-06 00:00:00+00:00,10236.348590145399,0.7648713781759374,0.008467424363931756,0.42337121819658774,0.30499246052614093,0.0
2008-02-07 00:00:00+00:00,10205.168857416209,0.7638070912938716,0.0010957303400123408,0.05478651700061704,0.3045152735385805,0.0
2008-02-08 00:00:00+00:00,10275.610583670361,0.7658696508434213,0.002123496131171892,0.1061748065585946,0.30544004917445344,0.0
2008-02-11 00:00:00+00:00,10272.932959243239,0.7660901240343858,0.10297199228793315,5.148599614396657,0.30895568483532976,0.0
2008-02-12 00:00:00+00:00,10212.437824273471,0.7755431866740503,0.009732345399402442,0.48661726997012206,0.3131940894988222,0.0
2008-02-13 00:00:00+00:00,10163.76662508179,0.7752822590384305,0.10727180834619193,5.363590417309596,0.31238404147496523,0.0
2008-02-14 00:00:00+00:00,10202.309018823558,0.7697198658025493,0.005726729450807624,0.2863364725403812,0.3098900694862241,0.0
2008-02-15 00:00:00+00:00,10208.622381011312,0.7665845076772834,0.003227989635642208,0.1613994817821104,0.30848429053326476,0.0
2008-02-18 00:00:00+00:00,10208.527341259984,0.768282651523394,0.0017483140732480335,0.08741570366240167,0.3092456756071812,0.0
2008-02-19 00:00:00+00:00,10231.472443909455,0.7579228655519806,0.09193121040939917,4.596560520469959,0.3075687203676757,0.0
2008-02-20 00:00:00+00:00,10248.999573289357,0.7644284540433092,0.006697790614263142,0.33488953071315714,0.31048558632439893,0.0
2008-02-21 00:00:00+00:00,10292.068820764454,0.7639504966416332,0.0004920782498356894,0.02460391249178447,0.3102712878523127,0.0
2008-02-22 00:00:00+00:00,10281.968859696603,0.7654969338304597,0.07723866462234966,3.861933231117483,0.3047758211578197,0.0
2008-02-25 00:00:00+00:00,10236.83020570998,0.77361706274371,0.008360031270694363,0.4180015635347182,0.3084165874963046,0.0
2008-02-26 00:00:00+00:00,10258.89871262034,0.7681161309074244,0.17211883119096427,8.605941559548214,0.29784791360205365,0.0
2008-02-27 00:00:00+00:00,10290.685939036202,0.7879463513846809,0.0808126538111909,4.040632690559545,0.30815415565554893,0.0
2008-02-28 00:00:00+00:00,10365.163222348525,0.7879161158542568,3.254960665687121e-05,0.0016274803328435606,0.3081403800928115,0.0
2008-02-29 00:00:00+00:00,10415.766417831139,0.7869278911736559,0.0010638584536402772,0.053192922682013866,0.30769013659136635,0.0
2008-03-03 00:00:00+00:00,10450.11187738864,0.7802953958158017,0.0071401133706710355,0.35700566853355176,0.30466831575258196,0.0
2008-03-04 00:00:00+00:00,10412.351675513388,0.7744803657118803,0.006260083415919371,0.31300417079596854,0.30201893897987464,0.0
2008-03-05 00:00:00+00:00,10428.819365832007,0.7930976976917745,0.07687241934888718,3.843620967444359,0.3306721936326948,0.0
2008-03-06 00:00:00+00:00,10500.332706029729,0.8004553169731743,0.0076719401837603875,0.38359700918801937,0.33403464623691576,0.0
2008-03-07 00:00:00+00:00,10493.310027565083,0.8015699482574876,0.001162248848865852,0.0581124424432926,0.33454403585349457,0.0
