model,period,start,year,return_pct,full_year
hold90_125,origin365,2022-01-01,2022,12.663215315677668,True
hold90_125,origin365,2023-01-01,2023,-3.337931495252644,True
hold90_125,origin365,2025-01-01,2025,41.984878610578626,True
hold90_125,origin365,2022-07-01,2022,5.775611591664487,False
hold90_125,origin365,2022-07-01,2023,-3.02256336440494,False
hold90_125,origin365,2023-07-01,2023,1.8430472871964865,False
hold90_125,origin365,2023-07-01,2024,-21.27792476913428,False
hold90_125,origin365,2024-07-01,2024,6.213627832726543,False
hold90_125,origin365,2024-07-01,2025,22.14753245320211,False
hold30_125,full_double_costs,2021-01-01,2021,23.84766386175008,True
hold30_125,full_double_costs,2021-01-01,2022,16.346105311220626,True
hold30_125,full_double_costs,2021-01-01,2023,-6.141486348761216,True
hold30_125,full_double_costs,2021-01-01,2024,-16.648032369035725,True
hold30_125,full_double_costs,2021-01-01,2025,46.99606533913765,True
hold30_125,full_double_costs,2021-01-01,2026,6.577064507321673,False
hold30_125,later_capital1000,2025-01-01,2025,47.981006858425815,True
hold30_125,later_capital1000,2025-01-01,2026,7.580852405823957,False
hold30_125,origin365,2021-01-01,2021,26.02984156330912,True
hold30_125,origin365,2022-01-01,2022,17.39648842314967,True
hold30_125,origin365,2023-01-01,2023,-4.843313811802574,True
hold30_125,origin365,2025-01-01,2025,48.843836561122636,True
hold30_125,origin365,2022-07-01,2022,8.067268684563755,False
hold30_125,origin365,2022-07-01,2023,-3.0176761279623876,False
hold30_125,origin365,2023-07-01,2023,0.2589442175191081,False
hold30_125,origin365,2023-07-01,2024,-20.821459689596445,False
hold30_125,origin365,2024-07-01,2024,6.980781887279064,False
hold30_125,origin365,2024-07-01,2025,29.20764998901719,False
