candidate,scenario,year,total_return,annualized_return,max_drawdown,sharpe,sortino,calmar,worst_day,annual_turnover,average_gross,max_gross,total_costs,funding_pnl,final_equity
V8_V7_RATCHET_SCALE04_CAP85,stress,2021,0.8671768902463473,0.8703827073049204,-0.12184643102193715,2.4805286865295417,3.5833032810748,7.143276171529532,-0.06901541409193568,13.068192907366953,0.3354140006845446,0.9136463023235394,0.08610463632633988,-0.0016895054044273558,1.8774808541431214
V8_V7_RATCHET_SCALE04_CAP85,stress,2022,0.011498064333302027,0.01152983382992634,-0.1418310161774441,0.16192268726139722,0.20198250115824565,0.08129275345176559,-0.03952495944294243,7.693280981590599,0.19504516071252673,0.6522364410980414,0.06036495330551159,0.008854829716630725,1.887563434700636
V8_V7_RATCHET_SCALE04_CAP85,stress,2023,0.036446817606322846,0.03654875415075809,-0.1401412005261703,0.3131538520927275,0.4521582707936007,0.26079949375011163,-0.034976165147056926,16.387669493277016,0.48171157144812204,0.8520170439340206,0.11809397015536155,0.0006987471123788039,1.956870204205409
V8_V7_RATCHET_SCALE04_CAP85,stress,2024,0.28143377907190303,0.28143377907190303,-0.12761351960152445,1.5686925977065085,2.4049434939061,2.2053602153649954,-0.03428945744586098,16.367646201434177,0.41021621334466046,0.8897871557889234,0.14042478574126996,0.0038234650711948858,2.5428484714855872
V8_V7_RATCHET_SCALE04_CAP85,stress,2025,0.10357641295092601,0.10387525639253403,-0.12323780879591018,0.6133142110582384,0.8249577093672161,0.8428846423629474,-0.05663560308131932,14.998270195761998,0.4230123641562865,0.7287754119596362,0.16377611671272116,0.0037851710002138692,2.847932227611707
V8_V7_RATCHET_SCALE04_CAP85,stress,2026,0.06713142715206355,0.1408266321917655,-0.053713862331817186,1.2227627114410256,1.6665512982315132,2.6217930731141523,-0.029153625503600455,10.73323615944248,0.2717574230551691,0.6361791950675301,0.06025012015673552,0.0019254061823850953,3.0313422252715476
