open_time,equity,daily_return,gross,stress_gross,turnover,costs,funding_pnl,price_pnl,financing_drag,margin_buffer,liquidations,forced_exits,rebalance_events,risk_budget,drawdown_scale
2021-01-01 00:00:00+00:00,10246.866910326948,0.02468669103269483,0.6128449479895898,0.5960566228091039,0.5999999999999999,36.0,-18.473708388617496,301.34061871556696,0.0,0.9160993881444541,0,0,1,0.5999999999999999,1.0
2021-01-02 00:00:00+00:00,11852.25990087544,0.15667159577632006,0.6662886454222539,0.607927452307677,0.0,0.0,-11.892585282736132,1617.285575831228,0.0,0.9154338825502268,0,0,0,0.5999999999999999,1.0
2021-01-03 00:00:00+00:00,12216.504537747023,0.030732083156957968,0.6793449886457612,0.655321338281412,0.0,0.0,-37.95030506826444,402.1949419398481,0.0,0.892027079791305,0,0,0,0.5999999999999999,1.0
2021-01-04 00:00:00+00:00,12162.857697484711,-0.0043913412463075785,0.6855781331701123,0.6439045492567237,0.0,0.0,-93.01497803096932,39.36813776865611,0.0,0.8308783287128779,0,0,0,0.5999999999999999,1.0
2021-01-05 00:00:00+00:00,12530.11399449089,0.030194902065007856,0.6144334530172764,0.5817731441125329,0.4379235245784193,31.95643039716026,-20.866500078217395,420.0792274815552,0.0,0.8873108978478539,0,0,1,0.6000000000000001,1.0
2021-01-06 00:00:00+00:00,13314.598925589245,0.06260796441622718,0.6425309233777574,0.6062697010334552,0.0,0.0,-71.63540262986442,856.12033372822,0.0,0.908006824893194,0,0,0,0.6000000000000001,1.0
2021-01-07 00:00:00+00:00,12994.679006226246,-0.024027754884012875,0.6381228615683773,0.619163507073395,0.0,0.0,-57.08012991525244,-262.83978944774753,0.0,0.8688341608589925,0,0,0,0.6000000000000001,1.0
2021-01-08 00:00:00+00:00,12906.243631290148,-0.006805506691910268,0.601657944633683,0.5755797036619821,0.37250294711622606,29.048793363550878,-46.12892825231445,-13.25765332023462,0.0,0.8754056274782545,0,0,1,0.6,1.0
2021-01-09 00:00:00+00:00,13262.617387409558,0.02761250804652482,0.6137098250152345,0.5940450101758985,0.3438837067604066,26.632064234854525,-29.126553821129555,412.1323741753946,0.0,0.9132030920649271,0,0,1,0.6,1.0
2021-01-10 00:00:00+00:00,12900.412733006206,-0.02731019404564894,0.5946015162321651,0.5732924381547968,0.3478428857575673,27.681288034920282,-64.44370067838766,-270.07966569004174,0.0,0.8710990968987405,0,0,1,0.6,1.0
2021-01-11 00:00:00+00:00,12085.482528994507,-0.0631708628923684,0.5691897906510066,0.5292251340810848,0.0,0.0,-23.258503540261138,-791.6717004714362,0.0,0.8065254373911449,0,0,0,0.6,1.0
2021-01-12 00:00:00+00:00,11967.822792124423,-0.009735625912147494,0.549163197195509,0.536680479273891,0.30561621617755,22.16137925113663,-8.66133208685903,-86.83702553209108,0.0,0.9029647979033878,0,0,1,0.5520195414010278,0.920032569001713
2021-01-13 00:00:00+00:00,12396.323756269043,0.03580442086981761,0.5354833560703908,0.5054067861649729,0.3209502133208266,23.04367506704698,-9.242077756589898,460.78671696825467,0.0,0.9153932071977369,0,0,1,0.5170913569248092,0.8618189282080154
2021-01-14 00:00:00+00:00,12842.261117244609,0.0359733554675874,0.6160914657567479,0.5938117545361538,0.06451969485056126,4.798810637802895,-26.323769214222807,477.0599408275944,0.0,0.9142392146426562,0,0,1,0.6000000000000001,1.0
2021-01-15 00:00:00+00:00,12557.694248606336,-0.022158626587661878,0.5937672781730368,0.5722859086984932,0.32475801240388535,25.023363504404003,-25.46674298338026,-234.07676215048676,0.0,0.8692825202424025,0,0,1,0.6,1.0
2021-01-16 00:00:00+00:00,12667.151820696341,0.00871637499074751,0.6060691672786355,0.5947830444375739,0.3275707659445128,24.681634359511648,-23.31154867114503,157.450755120661,0.0,0.9148688153311979,0,0,1,0.6,1.0
2021-01-17 00:00:00+00:00,12888.5855738469,0.017480942542171807,0.6100239896247385,0.5884944984087184,0.31767109352610406,24.14296146203051,-30.76156076545049,276.33827537803916,0.0,0.9016737150586446,0,0,1,0.6000000000000001,1.0
2021-01-18 00:00:00+00:00,12909.137601018161,0.0015945913578727655,0.6045249529380247,0.592000505787754,0.35920616969044733,27.77752535952428,-39.0013572391953,87.33090976998395,0.0,0.9087832937103524,0,0,1,0.5999999999999999,1.0
2021-01-19 00:00:00+00:00,12888.943061981421,-0.0015643600417697412,0.6051540750246522,0.5945476312517708,0.32399507605516775,25.095504079618195,-64.5775956649938,69.4785607078712,0.0,0.9143850959544886,0,0,1,0.6,1.0
2021-01-20 00:00:00+00:00,13024.367789436687,0.010507046761245142,0.6112210107750298,0.5847589671840256,0.0,0.0,-25.546100791187513,160.9708282464543,0.0,0.8840865107705372,0,0,0,0.6,1.0
2021-01-21 00:00:00+00:00,11912.349739820225,-0.08537981018305973,0.576148272588072,0.5669734673075479,0.0,0.0,-14.530529713620108,-1097.4875199028402,0.0,0.836604001787066,0,0,0,0.6,1.0
2021-01-22 00:00:00+00:00,12432.573695005336,0.04367097730904623,0.5237573234536878,0.48113472335709667,0.3282368847485621,23.46329255637858,-4.15247311113195,547.8397208526227,0.0,0.9031531831658601,0,0,1,0.5016899398218669,0.8361498997031116
2021-01-23 00:00:00+00:00,12592.789282865988,0.012886759555265526,0.6057893565640052,0.59345542156409,0.07630177847876565,5.691058641021314,-5.9244100561568835,171.83105655782867,0.0,0.9134153456332464,0,0,1,0.6000000000000001,1.0
2021-01-24 00:00:00+00:00,12833.29820224339,0.019098939398965786,0.6147165184866141,0.5975570259609975,0.0,0.0,-19.753755192690313,260.2626745700941,0.0,0.9093231739171528,0,0,0,0.6000000000000001,1.0
2021-01-25 00:00:00+00:00,12460.604915362146,-0.02904111484108529,0.6056752666337051,0.6007551090444287,0.0,0.0,-30.933099826887286,-341.7601870543578,0.0,0.8954897136145493,0,0,0,0.6000000000000001,1.0
2021-01-26 00:00:00+00:00,12480.703722333781,0.00161298806182808,0.6021821581618333,0.5865352418707076,0.3713403236405982,27.7598482450109,-7.570388999425241,55.42904421606828,0.0,0.8973384355606288,0,0,1,0.6,1.0
2021-01-27 00:00:00+00:00,11724.898450532031,-0.06055790511630066,0.575908334059094,0.5693593931654204,0.36460345493282875,27.30224459048977,-8.782305408116246,-719.7207218031435,0.0,0.8634937833783807,0,0,1,0.5999999999999999,1.0
2021-01-28 00:00:00+00:00,16273.228501082738,0.3879206348558457,0.6024972061334177,0.4420201270708626,0.4013760140219971,28.234557778707128,-9.492133782312965,4586.056742111727,0.0,0.9377442205160497,0,0,1,0.44611506035897075,0.7435251005982846
2021-01-29 00:00:00+00:00,16771.483982965652,0.030618108868179617,0.6129855118018624,0.5848939399164635,0.6182935331817706,60.39511272716125,2.943726578481721,555.7068680315937,0.0,0.8926521996289597,0,0,1,0.6,1.0
2021-01-30 00:00:00+00:00,15984.343519359105,-0.04693326269792375,0.5818351501446233,0.5672135878407757,0.33364853154034424,33.57399059744189,-10.934436815995394,-742.6320361931134,0.0,0.8596099250119325,0,0,1,0.6,1.0
2021-01-31 00:00:00+00:00,15533.349422175415,-0.028214740044686715,0.5917906149612805,0.5839032615406118,0.2588074363680083,24.820920265208173,-42.8775008938544,-383.29567602462697,0.0,0.8925689470762425,0,0,1,0.6000000000000001,1.0
2021-02-01 00:00:00+00:00,15624.315858518177,0.0058562022826125215,0.6032619490949327,0.5896648616404446,0.27766842584600027,25.879899436608223,-4.509382211425995,121.35571799079855,0.0,0.9043262502966016,0,0,1,0.6000000000000001,1.0
2021-02-02 00:00:00+00:00,16126.956239119889,0.032170392940928494,0.6160768734338581,0.5950633505729518,0.2797743447928505,26.22820270254245,-47.844248148825486,576.7128314530796,0.0,0.9157320003162532,0,0,1,0.6,1.0
2021-02-03 00:00:00+00:00,17040.373333485106,0.05663915005545195,0.6408821147992265,0.6133520230454101,0.0,0.0,-72.00862676542778,985.4257211306488,0.0,0.9198172286041847,0,0,0,0.6,1.0
2021-02-04 00:00:00+00:00,16620.182234397318,-0.024658561808742374,0.6368235139218807,0.6252340486468302,0.0,0.0,-83.44345268642257,-336.747646401363,0.0,0.8863507322366216,0,0,0,0.6,1.0
2021-02-05 00:00:00+00:00,16808.632783873636,0.011338657231224403,0.6095350030840432,0.590712757039488,0.26395943848142334,26.321906649188968,-74.25602055364416,289.02847667915194,0.0,0.9065935905980641,0,0,1,0.6000000000000001,1.0
2021-02-06 00:00:00+00:00,17099.53985833006,0.01730700397807028,0.610555061486212,0.5925424637506871,0.2839389229214248,28.634384034121425,-52.34926837051159,371.8907268610588,0.0,0.9103401707810149,0,0,1,0.6000000000000001,1.0
2021-02-07 00:00:00+00:00,17594.626299322885,0.028953202547824297,0.6152189719351157,0.5808161440899426,0.29372405975144206,30.13560523594199,-57.757668477124994,582.9797147058912,0.0,0.8861625151103546,0,0,1,0.6,1.0
2021-02-08 00:00:00+00:00,18677.46228891742,0.06154356285681439,0.642270940682377,0.5993800869090863,0.0,0.0,-88.60738081610299,1171.4433704106386,0.0,0.8914599093919755,0,0,0,0.6,1.0
