timestamp,open_binance,close_binance,open_okx,close_okx
2021-01-01 00:00:00+00:00,28948.19,29015.0,28914.2,28989.4
2021-01-01 01:00:00+00:00,29015.0,29448.4,28989.3,29435.0
2021-01-01 02:00:00+00:00,29443.65,29237.06,29439.0,29226.6
2021-01-01 03:00:00+00:00,29236.58,29302.11,29226.6,29303.2
2021-01-01 04:00:00+00:00,29302.11,29237.07,29318.0,29230.5
2021-01-01 05:00:00+00:00,29237.06,29213.8,29236.8,29212.4
2021-01-01 06:00:00+00:00,29213.8,29197.3,29220.0,29197.2
2021-01-01 07:00:00+00:00,29198.01,29107.71,29197.2,29109.5
2021-01-01 08:00:00+00:00,29107.72,29025.89,29109.6,29026.0
2021-01-01 09:00:00+00:00,29025.9,29229.6,29026.0,29205.8
2021-01-01 10:00:00+00:00,29230.0,29259.29,29208.5,29232.3
2021-01-01 11:00:00+00:00,29259.3,29341.99,29232.0,29310.3
2021-01-01 12:00:00+00:00,29342.0,29257.82,29310.3,29228.0
2021-01-01 13:00:00+00:00,29257.99,29493.66,29228.0,29455.0
2021-01-01 14:00:00+00:00,29493.69,29354.58,29454.9,29330.9
2021-01-01 15:00:00+00:00,29354.57,29210.84,29328.0,29194.1
2021-01-01 16:00:00+00:00,29210.85,29324.21,29194.2,29317.9
2021-01-01 17:00:00+00:00,29324.21,29099.0,29317.9,29088.1
2021-01-01 18:00:00+00:00,29099.0,29086.62,29082.3,29066.1
2021-01-01 19:00:00+00:00,29086.62,29048.47,29063.3,29030.4
2021-01-01 20:00:00+00:00,29048.48,29214.14,29035.6,29214.3
2021-01-01 21:00:00+00:00,29214.13,29177.77,29206.8,29167.4
2021-01-01 22:00:00+00:00,29177.78,29270.89,29170.3,29261.7
2021-01-01 23:00:00+00:00,29275.64,29337.16,29265.2,29333.6
2021-01-02 00:00:00+00:00,29337.15,29215.89,29329.9,29188.0
2021-01-02 01:00:00+00:00,29215.89,29380.0,29188.0,29369.9
2021-01-02 02:00:00+00:00,29380.0,29347.02,29369.9,29320.0
2021-01-02 03:00:00+00:00,29347.02,29364.67,29321.4,29346.1
2021-01-02 04:00:00+00:00,29364.68,29363.03,29348.5,29356.5
2021-01-02 05:00:00+00:00,29362.97,29628.65,29352.8,29598.9
2021-01-02 06:00:00+00:00,29628.64,29733.03,29599.3,29713.3
2021-01-02 07:00:00+00:00,29733.09,29777.33,29718.2,29750.1
2021-01-02 08:00:00+00:00,29778.77,29870.0,29754.5,29840.9
2021-01-02 09:00:00+00:00,29870.01,29642.1,29836.9,29641.2
2021-01-02 10:00:00+00:00,29642.1,29708.25,29624.8,29677.8
