timestamp,open_binance,close_binance,open_okx,close_okx
2021-01-03 03:00:00+00:00,779.66,773.22,778.68,772.52
2021-01-03 04:00:00+00:00,773.22,778.2,772.52,777.82
2021-01-03 05:00:00+00:00,778.2,787.48,777.63,786.96
2021-01-03 06:00:00+00:00,787.44,801.15,787.1,800.85
2021-01-03 07:00:00+00:00,801.08,801.05,801.03,800.83
2021-01-03 08:00:00+00:00,800.99,819.35,800.81,818.55
2021-01-03 09:00:00+00:00,819.35,819.93,818.89,819.12
2021-01-03 10:00:00+00:00,819.76,827.21,819.12,826.28
2021-01-03 11:00:00+00:00,827.09,830.97,826.47,830.52
2021-01-03 12:00:00+00:00,830.97,832.44,830.26,832.46
2021-01-03 13:00:00+00:00,832.45,876.67,832.6,876.56
2021-01-03 14:00:00+00:00,876.67,914.37,876.55,914.27
2021-01-03 15:00:00+00:00,914.45,919.75,914.16,919.23
2021-01-03 16:00:00+00:00,919.97,939.86,919.47,938.2
2021-01-03 17:00:00+00:00,939.86,939.94,938.0,936.27
2021-01-03 18:00:00+00:00,939.94,919.81,937.09,917.36
2021-01-03 19:00:00+00:00,919.83,923.78,917.27,921.41
2021-01-03 20:00:00+00:00,923.67,948.99,921.4,947.55
2021-01-03 21:00:00+00:00,949.07,952.01,947.5,950.82
2021-01-03 22:00:00+00:00,952.16,995.52,950.79,993.12
2021-01-03 23:00:00+00:00,995.44,980.24,993.12,978.92
2021-01-04 00:00:00+00:00,980.23,978.19,978.94,976.55
2021-01-04 01:00:00+00:00,978.31,969.63,976.73,968.1
2021-01-04 02:00:00+00:00,969.76,982.81,968.09,980.83
2021-01-04 03:00:00+00:00,982.9,1025.0,980.83,1022.27
2021-01-04 04:00:00+00:00,1025.04,1029.85,1022.53,1028.04
2021-01-04 05:00:00+00:00,1029.93,1086.44,1027.98,1084.03
2021-01-04 06:00:00+00:00,1086.48,1114.9,1084.73,1112.86
2021-01-04 07:00:00+00:00,1115.0,1052.32,1113.45,1053.01
2021-01-04 08:00:00+00:00,1052.05,1027.1,1054.1,1027.35
2021-01-04 09:00:00+00:00,1027.1,970.65,1027.01,968.98
2021-01-04 10:00:00+00:00,970.65,965.43,968.98,963.76
2021-01-04 11:00:00+00:00,965.42,977.12,963.27,974.57
2021-01-04 12:00:00+00:00,977.08,1020.19,974.13,1017.74
2021-01-04 13:00:00+00:00,1020.19,1013.6,1017.64,1010.71
2021-01-04 14:00:00+00:00,1013.8,1044.66,1010.71,1042.0
2021-01-04 15:00:00+00:00,1044.63,1041.19,1041.99,1039.44
2021-01-04 16:00:00+00:00,1041.09,1011.28,1038.86,1010.16
2021-01-04 17:00:00+00:00,1011.29,1000.96,1010.26,999.29
2021-01-04 18:00:00+00:00,1000.95,1016.79,999.4,1015.46
2021-01-04 19:00:00+00:00,1016.79,1044.41,1015.75,1042.74
2021-01-04 20:00:00+00:00,1044.28,1021.61,1043.44,1021.62
2021-01-04 21:00:00+00:00,1021.61,1007.42,1021.16,1007.12
2021-01-04 22:00:00+00:00,1007.42,1014.13,1007.02,1013.78
2021-01-04 23:00:00+00:00,1014.14,1043.11,1012.9,1043.37
2021-01-05 00:00:00+00:00,1043.12,1098.85,1042.95,1096.24
2021-01-05 01:00:00+00:00,1098.85,1118.4,1096.36,1116.31
2021-01-05 02:00:00+00:00,1118.35,1081.11,1115.83,1079.52
2021-01-05 03:00:00+00:00,1081.3,1001.32,1079.92,1001.9
2021-01-05 04:00:00+00:00,1001.42,1004.72,1001.56,1003.69
2021-01-05 05:00:00+00:00,1004.72,990.92,1003.48,988.6
2021-01-05 06:00:00+00:00,990.96,1015.9,987.8,1014.51
2021-01-05 07:00:00+00:00,1015.94,1004.14,1014.28,1002.54
2021-01-05 08:00:00+00:00,1004.37,1028.61,1002.97,1026.38
2021-01-05 09:00:00+00:00,1028.51,1037.75,1026.78,1035.82
2021-01-05 10:00:00+00:00,1037.74,1029.8,1035.89,1028.6
2021-01-05 11:00:00+00:00,1029.8,1044.18,1028.74,1043.01
2021-01-05 12:00:00+00:00,1044.18,1030.87,1043.2,1030.08
2021-01-05 13:00:00+00:00,1030.97,1025.28,1029.94,1023.78
2021-01-05 14:00:00+00:00,1025.51,1049.36,1024.3,1049.0
2021-01-05 15:00:00+00:00,1049.4,1053.98,1049.39,1053.39
2021-01-05 16:00:00+00:00,1053.88,1067.87,1053.64,1066.64
2021-01-05 17:00:00+00:00,1068.03,1084.18,1067.0,1082.16
2021-01-05 18:00:00+00:00,1083.97,1076.95,1082.23,1075.11
2021-01-05 19:00:00+00:00,1076.98,1100.01,1075.75,1098.28
2021-01-05 20:00:00+00:00,1100.1,1101.33,1098.9,1100.38
2021-01-05 21:00:00+00:00,1101.33,1083.5,1100.7,1082.46
2021-01-05 22:00:00+00:00,1083.58,1113.02,1082.01,1109.86
2021-01-05 23:00:00+00:00,1113.12,1101.29,1109.93,1099.97
2021-01-06 00:00:00+00:00,1101.29,1082.52,1100.6,1080.73
2021-01-06 01:00:00+00:00,1082.5,1073.03,1080.66,1071.42
2021-01-06 02:00:00+00:00,1073.1,1079.14,1071.64,1077.2
2021-01-06 03:00:00+00:00,1079.15,1077.07,1078.0,1075.71
2021-01-06 04:00:00+00:00,1077.06,1125.36,1075.44,1122.83
2021-01-06 05:00:00+00:00,1125.46,1104.55,1122.89,1103.2
2021-01-06 06:00:00+00:00,1104.54,1116.31,1102.61,1113.77
2021-01-06 07:00:00+00:00,1116.24,1107.01,1113.79,1108.05
2021-01-06 08:00:00+00:00,1107.17,1112.96,1108.05,1111.16
2021-01-06 09:00:00+00:00,1112.96,1101.74,1111.1,1100.26
2021-01-06 10:00:00+00:00,1101.6,1117.7,1099.61,1116.73
2021-01-06 11:00:00+00:00,1117.63,1159.56,1116.74,1157.57
2021-01-06 12:00:00+00:00,1159.6,1149.44,1157.26,1147.07
2021-01-06 13:00:00+00:00,1149.44,1137.98,1147.87,1137.23
2021-01-06 14:00:00+00:00,1137.96,1134.3,1137.03,1134.56
2021-01-06 15:00:00+00:00,1134.04,1144.0,1134.09,1143.34
2021-01-06 16:00:00+00:00,1144.0,1174.19,1144.19,1170.82
2021-01-06 17:00:00+00:00,1174.15,1195.75,1171.25,1192.59
2021-01-06 18:00:00+00:00,1195.8,1194.98,1192.74,1191.59
2021-01-06 19:00:00+00:00,1194.92,1162.33,1191.67,1161.4
2021-01-06 20:00:00+00:00,1162.33,1199.81,1161.57,1198.49
2021-01-06 21:00:00+00:00,1199.8,1182.49,1198.68,1180.49
2021-01-06 22:00:00+00:00,1182.75,1179.41,1180.8,1177.34
2021-01-06 23:00:00+00:00,1179.48,1212.64,1177.35,1208.65
2021-01-07 00:00:00+00:00,1212.98,1203.18,1209.14,1201.78
2021-01-07 01:00:00+00:00,1203.17,1203.79,1201.74,1202.44
2021-01-07 02:00:00+00:00,1203.92,1198.97,1203.13,1197.26
2021-01-07 03:00:00+00:00,1198.98,1218.26,1197.61,1216.96
2021-01-07 04:00:00+00:00,1218.21,1214.3,1216.26,1214.06
2021-01-07 05:00:00+00:00,1214.3,1210.44,1214.31,1210.97
2021-01-07 06:00:00+00:00,1210.45,1200.0,1210.9,1199.62
2021-01-07 07:00:00+00:00,1200.0,1187.28,1199.38,1184.96
2021-01-07 08:00:00+00:00,1187.27,1197.79,1185.32,1194.73
2021-01-07 09:00:00+00:00,1197.67,1208.12,1194.41,1205.0
2021-01-07 10:00:00+00:00,1208.12,1185.1,1205.0,1182.78
2021-01-07 11:00:00+00:00,1185.12,1205.05,1183.01,1202.24
2021-01-07 12:00:00+00:00,1205.11,1231.46,1202.24,1228.13
2021-01-07 13:00:00+00:00,1231.53,1221.39,1227.94,1218.98
2021-01-07 14:00:00+00:00,1221.32,1225.59,1218.97,1223.9
2021-01-07 15:00:00+00:00,1225.6,1253.74,1224.0,1250.65
2021-01-07 16:00:00+00:00,1253.98,1268.94,1250.92,1267.09
2021-01-07 17:00:00+00:00,1268.95,1275.48,1266.87,1272.47
2021-01-07 18:00:00+00:00,1275.59,1224.92,1272.69,1223.17
2021-01-07 19:00:00+00:00,1224.55,1236.5,1223.52,1234.76
2021-01-07 20:00:00+00:00,1236.5,1245.24,1235.4,1244.48
2021-01-07 21:00:00+00:00,1245.28,1256.78,1244.48,1256.02
2021-01-07 22:00:00+00:00,1256.8,1247.34,1255.9,1246.78
2021-01-07 23:00:00+00:00,1247.33,1227.12,1246.72,1226.17
2021-01-08 00:00:00+00:00,1227.5,1184.62,1226.75,1183.79
2021-01-08 01:00:00+00:00,1184.61,1186.67,1182.91,1184.49
2021-01-08 02:00:00+00:00,1186.44,1113.18,1184.7,1108.92
2021-01-08 03:00:00+00:00,1113.18,1150.95,1109.86,1148.91
2021-01-08 04:00:00+00:00,1151.01,1169.35,1148.9,1167.61
2021-01-08 05:00:00+00:00,1169.56,1149.4,1167.61,1148.46
2021-01-08 06:00:00+00:00,1149.56,1176.65,1147.81,1174.74
2021-01-08 07:00:00+00:00,1176.65,1209.09,1174.85,1208.18
2021-01-08 08:00:00+00:00,1209.11,1202.16,1208.55,1201.05
2021-01-08 09:00:00+00:00,1202.16,1224.07,1201.33,1223.3
2021-01-08 10:00:00+00:00,1223.92,1254.83,1223.25,1254.46
2021-01-08 11:00:00+00:00,1254.92,1259.41,1255.06,1259.64
2021-01-08 12:00:00+00:00,1259.63,1252.0,1259.55,1252.71
2021-01-08 13:00:00+00:00,1252.0,1252.25,1252.77,1252.54
2021-01-08 14:00:00+00:00,1252.25,1260.6,1252.27,1259.8
2021-01-08 15:00:00+00:00,1260.49,1217.52,1259.76,1216.53
2021-01-08 16:00:00+00:00,1217.65,1228.65,1216.6,1224.8
2021-01-08 17:00:00+00:00,1228.58,1217.15,1224.83,1213.89
2021-01-08 18:00:00+00:00,1217.41,1183.11,1213.89,1181.37
2021-01-08 19:00:00+00:00,1183.18,1185.7,1181.37,1183.5
2021-01-08 20:00:00+00:00,1185.7,1148.13,1183.92,1145.27
2021-01-08 21:00:00+00:00,1147.94,1195.1,1145.71,1193.44
2021-01-08 22:00:00+00:00,1195.15,1219.22,1193.35,1217.79
2021-01-08 23:00:00+00:00,1219.18,1218.39,1217.58,1216.95
2021-01-09 00:00:00+00:00,1218.55,1200.01,1217.39,1199.41
2021-01-09 01:00:00+00:00,1200.01,1200.15,1199.49,1199.7
2021-01-09 02:00:00+00:00,1200.12,1201.43,1199.49,1201.41
2021-01-09 03:00:00+00:00,1201.44,1229.03,1200.71,1228.56
2021-01-09 04:00:00+00:00,1229.04,1221.32,1228.86,1220.89
2021-01-09 05:00:00+00:00,1221.27,1186.08,1220.81,1186.32
2021-01-09 06:00:00+00:00,1186.3,1180.75,1186.18,1180.57
2021-01-09 07:00:00+00:00,1180.61,1198.0,1180.83,1197.76
2021-01-09 08:00:00+00:00,1198.03,1209.38,1197.43,1207.75
2021-01-09 09:00:00+00:00,1209.53,1213.78,1207.96,1211.23
2021-01-09 10:00:00+00:00,1213.98,1220.51,1211.46,1218.52
2021-01-09 11:00:00+00:00,1220.65,1223.0,1218.41,1220.93
2021-01-09 12:00:00+00:00,1223.0,1226.44,1221.62,1224.0
2021-01-09 13:00:00+00:00,1226.45,1224.03,1224.46,1222.29
2021-01-09 14:00:00+00:00,1224.15,1225.21,1222.86,1224.45
2021-01-09 15:00:00+00:00,1225.22,1222.24,1224.34,1220.54
2021-01-09 16:00:00+00:00,1222.25,1203.9,1220.46,1202.49
2021-01-09 17:00:00+00:00,1203.88,1226.18,1201.84,1223.64
2021-01-09 18:00:00+00:00,1226.15,1228.37,1224.0,1225.9
2021-01-09 19:00:00+00:00,1228.36,1233.07,1226.0,1230.76
2021-01-09 20:00:00+00:00,1233.07,1276.97,1231.36,1274.99
2021-01-09 21:00:00+00:00,1276.97,1296.14,1274.64,1291.98
2021-01-09 22:00:00+00:00,1296.12,1291.6,1292.91,1288.37
2021-01-09 23:00:00+00:00,1291.73,1279.96,1288.66,1277.99
2021-01-10 00:00:00+00:00,1279.96,1295.09,1277.92,1290.39
2021-01-10 01:00:00+00:00,1295.08,1327.76,1290.43,1325.7
2021-01-10 02:00:00+00:00,1327.77,1343.93,1325.45,1340.0
2021-01-10 03:00:00+00:00,1343.9,1314.55,1340.0,1312.4
2021-01-10 04:00:00+00:00,1314.52,1321.77,1312.4,1319.02
2021-01-10 05:00:00+00:00,1321.76,1317.53,1319.53,1314.18
2021-01-10 06:00:00+00:00,1317.69,1327.41,1314.29,1324.06
2021-01-10 07:00:00+00:00,1327.59,1347.79,1323.74,1344.06
2021-01-10 08:00:00+00:00,1347.58,1332.83,1344.27,1330.57
2021-01-10 09:00:00+00:00,1332.83,1335.33,1330.57,1331.67
2021-01-10 10:00:00+00:00,1335.22,1321.5,1331.98,1318.86
2021-01-10 11:00:00+00:00,1321.87,1262.9,1319.09,1258.13
2021-01-10 12:00:00+00:00,1262.98,1291.46,1258.46,1290.76
2021-01-10 13:00:00+00:00,1291.54,1312.02,1290.22,1312.49
2021-01-10 14:00:00+00:00,1312.01,1297.38,1312.28,1297.22
2021-01-10 15:00:00+00:00,1297.38,1305.43,1297.22,1302.75
2021-01-10 16:00:00+00:00,1305.42,1300.12,1303.03,1296.64
2021-01-10 17:00:00+00:00,1300.05,1303.83,1296.33,1299.41
2021-01-10 18:00:00+00:00,1303.98,1286.99,1299.34,1282.65
2021-01-10 19:00:00+00:00,1287.0,1266.85,1283.1,1285.55
2021-01-10 20:00:00+00:00,1266.8,1261.21,1285.55,1285.55
2021-01-10 21:00:00+00:00,1261.4,1274.12,1284.55,1273.69
2021-01-10 22:00:00+00:00,1274.23,1276.11,1273.64,1275.07
2021-01-10 23:00:00+00:00,1276.08,1257.96,1275.42,1256.0
2021-01-11 00:00:00+00:00,1257.95,1223.78,1256.0,1223.28
2021-01-11 01:00:00+00:00,1223.4,1210.92,1222.41,1210.81
2021-01-11 02:00:00+00:00,1211.0,1189.22,1210.34,1186.78
2021-01-11 03:00:00+00:00,1189.22,1104.99,1187.2,1102.27
2021-01-11 04:00:00+00:00,1105.2,1114.24,1102.58,1113.47
2021-01-11 05:00:00+00:00,1114.27,1094.92,1113.2,1093.65
2021-01-11 06:00:00+00:00,1095.02,1028.65,1093.28,1028.43
2021-01-11 07:00:00+00:00,1028.64,1071.95,1028.43,1069.01
2021-01-11 08:00:00+00:00,1071.87,1109.0,1069.11,1107.95
2021-01-11 09:00:00+00:00,1109.04,1136.6,1107.74,1134.73
2021-01-11 10:00:00+00:00,1136.51,1112.74,1134.7,1112.19
2021-01-11 11:00:00+00:00,1112.88,1068.9,1112.18,1068.63
2021-01-11 12:00:00+00:00,1068.98,1074.25,1067.91,1073.48
2021-01-11 13:00:00+00:00,1074.21,1026.88,1073.39,1026.45
2021-01-11 14:00:00+00:00,1027.01,1039.93,1026.54,1040.02
2021-01-11 15:00:00+00:00,1039.93,977.55,1039.87,976.08
2021-01-11 16:00:00+00:00,977.59,965.38,976.62,964.26
2021-01-11 17:00:00+00:00,965.4,998.38,965.23,997.75
2021-01-11 18:00:00+00:00,998.17,993.69,997.63,993.99
2021-01-11 19:00:00+00:00,993.68,984.78,993.34,985.63
2021-01-11 20:00:00+00:00,984.78,1021.22,984.55,1021.49
2021-01-11 21:00:00+00:00,1021.23,1032.22,1020.64,1032.0
2021-01-11 22:00:00+00:00,1031.99,1057.77,1032.19,1057.87
2021-01-11 23:00:00+00:00,1057.67,1086.94,1058.65,1085.99
2021-01-12 00:00:00+00:00,1086.84,1062.08,1086.65,1061.84
2021-01-12 01:00:00+00:00,1062.01,1055.55,1062.93,1055.0
2021-01-12 02:00:00+00:00,1055.56,1070.1,1055.0,1069.8
2021-01-12 03:00:00+00:00,1070.11,1089.73,1069.28,1088.42
2021-01-12 04:00:00+00:00,1089.59,1097.33,1088.85,1096.29
2021-01-12 05:00:00+00:00,1097.28,1130.76,1096.17,1129.13
2021-01-12 06:00:00+00:00,1130.89,1139.13,1129.04,1138.57
2021-01-12 07:00:00+00:00,1139.3,1140.54,1138.62,1139.61
2021-01-12 08:00:00+00:00,1140.53,1118.58,1140.03,1118.98
2021-01-12 09:00:00+00:00,1118.59,1116.95,1118.67,1127.08
2021-01-12 10:00:00+00:00,1116.91,1086.43,1127.07,1085.41
2021-01-12 11:00:00+00:00,1086.47,1101.08,1086.03,1099.1
2021-01-12 12:00:00+00:00,1101.07,1088.0,1099.66,1086.74
2021-01-12 13:00:00+00:00,1088.01,1027.09,1086.77,1026.23
2021-01-12 14:00:00+00:00,1027.09,1036.86,1026.22,1035.8
2021-01-12 15:00:00+00:00,1036.87,1053.97,1036.15,1053.77
2021-01-12 16:00:00+00:00,1053.99,1107.47,1054.37,1105.81
2021-01-12 17:00:00+00:00,1107.24,1119.16,1106.0,1117.11
2021-01-12 18:00:00+00:00,1119.12,1106.87,1117.04,1104.07
2021-01-12 19:00:00+00:00,1107.0,1084.08,1104.54,1083.2
2021-01-12 20:00:00+00:00,1084.22,1081.68,1082.65,1080.28
2021-01-12 21:00:00+00:00,1081.62,1078.98,1080.07,1078.24
2021-01-12 22:00:00+00:00,1078.71,1053.91,1078.0,1052.17
2021-01-12 23:00:00+00:00,1053.49,1050.82,1052.02,1049.56
2021-01-13 00:00:00+00:00,1050.67,991.69,1049.76,990.85
2021-01-13 01:00:00+00:00,991.69,1031.37,991.1,1032.0
2021-01-13 02:00:00+00:00,1031.37,1031.45,1031.5,1031.05
2021-01-13 03:00:00+00:00,1031.29,1047.43,1031.05,1046.92
2021-01-13 04:00:00+00:00,1047.64,1024.8,1046.89,1024.5
2021-01-13 05:00:00+00:00,1024.86,1036.7,1024.19,1036.59
2021-01-13 06:00:00+00:00,1036.68,1045.36,1036.39,1044.8
2021-01-13 07:00:00+00:00,1045.27,1076.75,1045.27,1077.4
2021-01-13 08:00:00+00:00,1076.81,1060.64,1077.45,1060.86
2021-01-13 09:00:00+00:00,1060.64,1061.25,1060.25,1061.05
2021-01-13 10:00:00+00:00,1061.33,1081.2,1060.89,1080.5
2021-01-13 11:00:00+00:00,1081.14,1063.0,1080.22,1061.46
2021-01-13 12:00:00+00:00,1062.98,1058.49,1061.55,1057.58
2021-01-13 13:00:00+00:00,1058.5,1067.74,1057.71,1067.25
2021-01-13 14:00:00+00:00,1067.74,1056.8,1068.46,1055.59
2021-01-13 15:00:00+00:00,1056.72,1072.27,1055.89,1071.55
2021-01-13 16:00:00+00:00,1072.28,1074.32,1071.98,1073.17
2021-01-13 17:00:00+00:00,1074.37,1075.28,1073.72,1074.91
2021-01-13 18:00:00+00:00,1075.28,1104.9,1075.15,1104.61
2021-01-13 19:00:00+00:00,1104.91,1103.63,1104.33,1102.78
2021-01-13 20:00:00+00:00,1103.64,1112.19,1103.63,1111.83
2021-01-13 21:00:00+00:00,1112.2,1128.67,1111.94,1127.93
2021-01-13 22:00:00+00:00,1128.67,1118.99,1128.32,1118.55
2021-01-13 23:00:00+00:00,1118.9,1130.4,1119.12,1129.98
2021-01-14 00:00:00+00:00,1130.4,1135.47,1130.23,1134.91
2021-01-14 01:00:00+00:00,1135.46,1116.5,1135.01,1116.0
2021-01-14 02:00:00+00:00,1116.5,1115.14,1116.14,1114.53
2021-01-14 03:00:00+00:00,1115.02,1098.24,1115.0,1098.08
2021-01-14 04:00:00+00:00,1098.2,1110.95,1097.56,1110.64
2021-01-14 05:00:00+00:00,1110.87,1110.29,1110.35,1110.41
2021-01-14 06:00:00+00:00,1110.29,1121.28,1110.63,1121.06
2021-01-14 07:00:00+00:00,1121.5,1150.1,1121.24,1149.31
2021-01-14 08:00:00+00:00,1149.75,1158.9,1149.13,1157.74
2021-01-14 09:00:00+00:00,1158.78,1148.44,1157.39,1147.83
2021-01-14 10:00:00+00:00,1148.47,1171.62,1148.01,1170.43
2021-01-14 11:00:00+00:00,1171.37,1167.93,1170.44,1167.53
2021-01-14 12:00:00+00:00,1168.05,1170.96,1167.34,1169.0
2021-01-14 13:00:00+00:00,1170.96,1194.09,1169.01,1192.76
2021-01-14 14:00:00+00:00,1194.12,1209.02,1192.87,1208.36
2021-01-14 15:00:00+00:00,1209.12,1213.75,1208.91,1212.37
2021-01-14 16:00:00+00:00,1213.74,1226.24,1212.45,1225.75
2021-01-14 17:00:00+00:00,1226.09,1221.37,1225.74,1221.09
2021-01-14 18:00:00+00:00,1221.38,1212.09,1220.34,1209.94
2021-01-14 19:00:00+00:00,1212.09,1231.95,1210.3,1231.75
2021-01-14 20:00:00+00:00,1232.07,1208.07,1231.4,1207.51
2021-01-14 21:00:00+00:00,1208.1,1189.08,1207.07,1188.16
2021-01-14 22:00:00+00:00,1189.05,1201.64,1188.38,1200.06
2021-01-14 23:00:00+00:00,1201.59,1234.86,1200.31,1232.01
2021-01-15 00:00:00+00:00,1234.5,1240.86,1232.01,1239.12
2021-01-15 01:00:00+00:00,1240.86,1233.82,1238.76,1232.64
2021-01-15 02:00:00+00:00,1233.83,1242.8,1232.51,1241.76
2021-01-15 03:00:00+00:00,1242.88,1221.26,1241.37,1220.36
2021-01-15 04:00:00+00:00,1221.38,1209.44,1220.78,1209.13
2021-01-15 05:00:00+00:00,1209.47,1185.73,1209.21,1186.88
2021-01-15 06:00:00+00:00,1185.92,1200.6,1186.31,1199.86
2021-01-15 07:00:00+00:00,1200.55,1242.61,1200.1,1241.47
2021-01-15 08:00:00+00:00,1242.6,1219.06,1240.73,1218.74
2021-01-15 09:00:00+00:00,1219.07,1233.23,1218.46,1231.05
2021-01-15 10:00:00+00:00,1233.36,1235.78,1231.94,1233.96
2021-01-15 11:00:00+00:00,1235.79,1227.58,1233.91,1226.18
2021-01-15 12:00:00+00:00,1227.59,1223.14,1226.52,1222.68
2021-01-15 13:00:00+00:00,1223.02,1223.75,1222.22,1222.09
2021-01-15 14:00:00+00:00,1223.84,1198.1,1222.73,1197.24
2021-01-15 15:00:00+00:00,1197.94,1143.08,1196.56,1141.0
2021-01-15 16:00:00+00:00,1143.47,1166.22,1141.83,1165.11
2021-01-15 17:00:00+00:00,1166.21,1155.87,1164.99,1155.0
2021-01-15 18:00:00+00:00,1155.8,1139.69,1154.5,1138.22
2021-01-15 19:00:00+00:00,1139.69,1134.89,1139.43,1133.91
2021-01-15 20:00:00+00:00,1134.88,1137.41,1132.86,1136.55
2021-01-15 21:00:00+00:00,1137.48,1159.88,1136.05,1159.1
2021-01-15 22:00:00+00:00,1159.81,1163.06,1159.01,1162.3
2021-01-15 23:00:00+00:00,1163.09,1168.79,1162.3,1168.38
2021-01-16 00:00:00+00:00,1168.65,1189.21,1168.54,1189.52
2021-01-16 01:00:00+00:00,1189.41,1179.75,1190.62,1179.8
2021-01-16 02:00:00+00:00,1179.65,1165.25,1179.35,1164.24
2021-01-16 03:00:00+00:00,1165.12,1180.6,1164.23,1180.0
2021-01-16 04:00:00+00:00,1180.57,1182.59,1179.94,1181.94
2021-01-16 05:00:00+00:00,1182.68,1165.33,1181.88,1164.85
2021-01-16 06:00:00+00:00,1165.24,1175.06,1164.86,1173.86
2021-01-16 07:00:00+00:00,1174.7,1184.79,1173.63,1183.88
2021-01-16 08:00:00+00:00,1184.6,1218.43,1183.91,1216.62
2021-01-16 09:00:00+00:00,1218.43,1217.63,1216.62,1216.07
2021-01-16 10:00:00+00:00,1217.64,1215.27,1216.37,1214.74
2021-01-16 11:00:00+00:00,1215.29,1221.52,1214.88,1220.13
2021-01-16 12:00:00+00:00,1221.53,1219.61,1220.74,1219.15
2021-01-16 13:00:00+00:00,1219.71,1233.58,1218.38,1231.9
2021-01-16 14:00:00+00:00,1233.59,1240.57,1231.85,1238.1
2021-01-16 15:00:00+00:00,1240.78,1282.24,1238.3,1278.77
2021-01-16 16:00:00+00:00,1282.46,1269.3,1278.87,1265.8
2021-01-16 17:00:00+00:00,1269.3,1256.41,1266.53,1254.54
2021-01-16 18:00:00+00:00,1256.4,1234.53,1254.3,1232.73
2021-01-16 19:00:00+00:00,1234.53,1254.65,1232.42,1252.66
2021-01-16 20:00:00+00:00,1254.48,1276.63,1252.61,1274.8
2021-01-16 21:00:00+00:00,1276.36,1235.54,1275.02,1234.12
2021-01-16 22:00:00+00:00,1235.69,1232.69,1234.56,1231.61
2021-01-16 23:00:00+00:00,1232.69,1230.19,1231.31,1227.48
2021-01-17 00:00:00+00:00,1230.32,1237.95,1227.68,1235.87
2021-01-17 01:00:00+00:00,1237.96,1253.04,1235.48,1251.42
