version,candidate,status,tested_count,eligible_count,prefinal_cagr,stress_full_cagr,stress_full_return,stress_full_max_drawdown,stress_full_sharpe,stress_full_turnover,stress_final_return,severe_full_cagr,extreme_full_cagr,selection_proof_sha256,reason,artifact_id,artifact_digest
V29,V29_NEGATIVE_FUNDING_SQUEEZE,rejected_or_needs_iteration,72.0,0,,0.021462981486176647,0.12383724380756012,-0.0784875253327364,0.45325640682209717,3.2740863787375414,0.027412745157093132,0.008158538911179791,-0.004987505645538071,c1ba7242fce336013cdf8e3deea57a871a3624d74fa178879c4e6b58980fac9a,No eligible policy; raw effect disappeared after strict costs.,,
V30,V30_FUNDING_AWARE_EXIT_HYSTERESIS,rejected_or_needs_iteration,144.0,0,,0.26576517737572924,2.651923406484812,-0.2319378698651089,1.3228722681168656,10.638206664259858,0.12100590408872036,0.216190816798141,0.16742196724480585,38debcd69800b14a0c6e9b81c83ea61561e8de369dabbf7049e47b32727b8e37,Only trivial improvement over V26; no policy passed frozen gates.,,
V31,V31_NEGATIVE_FUNDING_INSTRUMENT_ROUTER,rejected_or_needs_iteration,1296.0,0,,0.2655437636842386,2.6484139466120378,-0.2319378698651059,1.3219797591814908,10.636613430931805,0.12116593043475454,0.21598584629770556,0.1672326899677159,1df7ab7ff77ce987109158ef3b91c1a5d3f2460455ba6e6d1870a5adc45e1642,Instrument routing changed V26 metrics only marginally; no eligible policy.,,
V32,V32_DYNAMIC_BTC_ETH_FUNDING_CARRY,rejected_or_needs_iteration,108.0,0,,0.26902470147142576,2.703908050524364,-0.2321868248735881,1.3691904761205098,11.868319191106321,0.09772599139834304,0.21181957336529722,0.15739254567199557,49c2d4430fa39f2026191ec013c328801757fadd232d27072b3131e38b54764a,Funding carry improved stress history but failed super/catastrophic final and strict gates.,,
V33,ACTIVE_V33_MULTI_ASSET_FUNDING_CARRY,rejected_or_needs_iteration,15.0,0,-0.0022010604963933478,-0.0020027252462745393,-0.010960942852552447,-0.011219560233275638,-1.3522425811550667,1.2131020716292746,0.0,-0.00683576347001158,-0.011646777437578137,a6a60b9009b69a4bacf14a7a546967518c8f1688a0196dd325d4221c3aca0a6c,"Funding P&L positive, but basis movement and two-sided costs produced a negative return.",8598042473.0,sha256:151e77878be4ac509c95dac2cbd97e13e08de97ed8fd7eb0f0fbd987951c2b8c
V34,ACTIVE_V34_FUNDING_CONTRARIAN,rejected_or_needs_iteration,,0,0.01431932005885228,0.0130193570974488,0.0737044832903615,-0.031442887029032,0.4967946395925307,0.7841444293680081,0.0,0.0098461590846796,0.0066823941279112,766d632bb304d72c7f9082e18e958196d9daceff8cbd72a1d0dd27323f139975,Best process had only 1.43% prefinal CAGR and negative validation segments.,8598263462.0,sha256:08ad20ab75308a24249d8ad0776e3c9de9427dfb97f065c7020194d48b25328d
V35,ACTIVE_V35_FUNDING_DISPERSION,rejected_or_needs_iteration,,0,0.009037066965088547,0.0073128007799438954,0.04087053956822162,-0.08633923816100686,0.20392246787638807,7.669785217653767,-0.004929208185307843,-0.023124276408150846,-0.052648819452619344,1dee42d346777152e17cffdd5c9f1d527017f76e45be1f97a525f0c68d324057,"Funding spread produced 0.73% full CAGR, negative final, and losses at 80 bps.",8598488881.0,sha256:df299b65cfd90f48ce41d6601c0651f88f1853f7d9b78f0621b197d0ab632920
V36,ACTIVE_V36_BASIS_CONVERGENCE,rejected_or_needs_iteration,,0,-0.0015514802631136915,-0.0014116365970502365,-0.007736181741050285,-0.007736181741050285,-2.3417825163558463,0.48773721302993717,0.0,-0.0033587986236066625,-0.0053027408977679436,f053b8186b72ca64648c89379c1b8e351f841af990f2250663e4585fe94df4c5,Basis convergence was negative before final; funding was far below costs.,8598619828.0,sha256:abcdab2c709034942bb73d64598c33f8454434d9cc61e8d7f2d9fe4c771265c6
V37,ACTIVE_V37_REGIME_FUNDING,rejected_or_needs_iteration,,0,0.01758064571055007,0.016478659782574345,0.09401746077904738,-0.023446843102926884,0.6012558762453757,2.4299187039993697,0.002688972025915559,0.0066416197141656586,-0.0031035644916913574,92a9a732b6c6e32cd823a4d9ce404bd357272775d615cba7f4f20fe0f747002c,"Low-risk positive effect, but one prefinal segment was negative and extreme-cost CAGR was negative.",8598837556.0,sha256:5041a4944629db621708430d117009d07142595cde43f409b13b75ec8dc60add
