date,SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,HYG,GLD,DBC,UUP,FXE,FXY
2017-08-24 00:00:00+00:00,212.05813598632812,134.12557983398438,122.12127685546875,50.73690414428711,36.45686340332031,58.66508483886719,98.36946105957031,87.12765502929688,54.85169982910156,122.29000091552734,12.52938461303711,20.208341598510742,108.28897094726562,87.73999786376953
2017-08-25 00:00:00+00:00,212.55352783203125,133.8427734375,122.47022247314453,51.04278564453125,36.66905212402344,58.946407318115234,98.74949645996094,87.27335357666016,54.95138931274414,122.73999786376953,12.504022598266602,20.041259765625,109.46669006347656,87.95999908447266
2017-08-28 00:00:00+00:00,212.56224060058594,134.2575225830078,122.9891586303711,51.04278564453125,36.538482666015625,58.49631118774414,98.6874771118164,87.3543472290039,54.957611083984375,124.69000244140625,12.512476921081543,19.98278045654297,109.89403533935547,88.0
2017-08-29 00:00:00+00:00,212.8056182861328,134.7854766845703,123.01603698730469,50.836326599121094,36.47318649291992,58.433021545410156,99.00543975830078,87.5567626953125,54.88909149169922,124.41999816894531,12.512476921081543,20.007843017578125,109.82758331298828,87.58999633789062
2017-08-30 00:00:00+00:00,213.8137664794922,136.36932373046875,123.80335235595703,50.767494201660156,36.53031539916992,58.763553619384766,98.97438049316406,87.48387145996094,55.03860855102539,124.36000061035156,12.419477462768555,20.133153915405273,109.07725524902344,87.13999938964844
2017-08-31 00:00:00+00:00,215.10008239746094,137.83062744140625,125.02015686035156,51.15747833251953,36.587440490722656,59.10111618041992,99.2691650390625,87.62152862548828,55.188087463378906,125.81999969482422,12.766107559204102,20.074674606323242,109.24822998046875,87.43000030517578
2017-09-01 00:00:00+00:00,215.4042510986328,137.64205932617188,125.72705841064453,51.22629928588867,36.85676956176758,59.3050422668457,98.50982666015625,87.36368560791016,55.244380950927734,126.05999755859375,12.783016204833984,20.116443634033203,108.83037567138672,87.19000244140625
2017-09-05 00:00:00+00:00,213.8572235107422,136.40704345703125,124.5191421508789,50.8822021484375,36.37525177001953,59.143310546875,100.0719985961914,87.97169494628906,55.11927795410156,127.45999908447266,12.808379173278809,20.007843017578125,109.35270690917969,88.37999725341797
2017-09-06 00:00:00+00:00,214.58731079101562,136.82191467285156,124.77865600585938,51.19572448730469,36.6119270324707,59.29802703857422,99.45801544189453,87.76091003417969,55.08174133300781,126.80999755859375,12.935194969177246,19.991134643554688,109.34320831298828,87.91000366210938
2017-09-07 00:00:00+00:00,214.56121826171875,137.14239501953125,124.4654541015625,51.61629867553711,36.88125228881836,59.677772521972656,100.47612762451172,88.14201354980469,55.088008880615234,128.1300048828125,12.926739692687988,19.849117279052734,110.28343200683594,88.58999633789062
2017-09-08 00:00:00+00:00,214.30917358398438,135.95448303222656,124.56390380859375,51.623939514160156,36.63641357421875,59.72702407836914,100.25852966308594,88.0771255493164,54.91286849975586,127.97000122070312,12.783016204833984,19.798995971679688,110.33091735839844,89.16999816894531
2017-09-11 00:00:00+00:00,216.59503173828125,137.5194854736328,125.8702392578125,52.02922821044922,37.126102447509766,60.275535583496094,99.0616226196289,87.57447814941406,55.088008880615234,126.19000244140625,12.808379173278809,19.93265724182129,109.65660095214844,87.77999877929688
2017-09-12 00:00:00+00:00,217.32505798339844,137.84945678710938,126.6396713256836,52.1898078918457,37.085289001464844,59.56525421142578,98.54090881347656,87.36368560791016,55.15681076049805,126.55999755859375,12.842196464538574,19.924304962158203,109.77056884765625,87.19000244140625
2017-09-13 00:00:00+00:00,217.4293212890625,138.03805541992188,127.01544189453125,51.90687561035156,36.88941192626953,59.41054916381836,98.15226745605469,87.18531799316406,55.17559814453125,125.61000061035156,12.901378631591797,20.041259765625,108.9823226928711,86.86000061035156
2017-09-14 00:00:00+00:00,217.3597869873047,137.2272491455078,126.89912414550781,51.9986457824707,36.98735427856445,59.9028205871582,98.55646514892578,87.2015380859375,55.25065612792969,126.16000366210938,12.909832954406738,19.98278045654297,109.21024322509766,86.94999694824219
2017-09-15 00:00:00+00:00,217.6523895263672,137.6986083984375,127.4180908203125,52.044517517089844,37.20771408081055,60.015323638916016,98.59527587890625,87.30693817138672,55.300662994384766,125.52999877929688,12.969013214111328,19.915950775146484,109.59014129638672,86.69000244140625
2017-09-18 00:00:00+00:00,218.11532592773438,137.51820373535156,128.28602600097656,52.113346099853516,37.33830261230469,59.691864013671875,98.0279312133789,86.96642303466797,55.2756462097168,124.36000061035156,12.952103614807129,19.966075897216797,109.61862182617188,86.20999908447266
2017-09-19 00:00:00+00:00,218.3336639404297,137.75439453125,128.28602600097656,52.35803985595703,37.4199104309082,59.29802703857422,97.78702545166016,86.869140625,55.3319206237793,124.62000274658203,12.926739692687988,19.907596588134766,110.04602813720703,86.16999816894531
2017-09-20 00:00:00+00:00,218.41233825683594,137.32925415039062,128.6975555419922,52.24333572387695,37.2485237121582,59.136260986328125,97.85698699951172,86.69888305664062,55.32570266723633,123.62000274658203,13.03664779663086,20.066322326660156,109.02980041503906,85.55000305175781
2017-09-21 00:00:00+00:00,217.82711791992188,136.48828125,128.5633087158203,52.13628005981445,37.2485237121582,59.023746490478516,97.8025894165039,86.58536529541016,55.25688934326172,122.68000030517578,12.985920906066895,20.007843017578125,109.43817901611328,85.3499984741211
2017-09-22 00:00:00+00:00,217.87075805664062,136.3560333251953,129.10916137695312,52.2968635559082,37.03633117675781,58.60742950439453,98.0823974609375,86.73942565917969,55.31322479248047,123.23999786376953,13.03664779663086,19.991134643554688,109.53314208984375,85.75
2017-09-25 00:00:00+00:00,217.42530822753906,134.919921875,129.28807067871094,51.9986457824707,36.407901763916016,58.94844055175781,98.69635772705078,86.9988784790039,55.34445571899414,124.52999877929688,13.256461143493652,20.10809326171875,108.64989471435547,86.04000091552734
2017-09-26 00:00:00+00:00,217.55633544921875,135.2694549560547,129.69973754882812,51.883934020996094,36.309959411621094,59.04791259765625,98.51759338378906,86.92587280273438,55.41325759887695,123.13999938964844,13.138099670410156,20.174924850463867,108.12751770019531,85.58999633789062
2017-09-27 00:00:00+00:00,218.4035186767578,136.48828125,132.23793029785156,51.92216873168945,36.17937469482422,58.515052795410156,97.03313446044922,86.47998046875,55.43829345703125,121.9800033569336,13.087372779846191,20.27517318725586,107.72865295410156,85.19999694824219
2017-09-28 00:00:00+00:00,218.66563415527344,136.4410858154297,132.58778381347656,52.059818267822266,36.15488815307617,58.912906646728516,96.74556732177734,86.46377563476562,55.43829345703125,122.20999908447266,13.087372779846191,20.21669578552246,108.01358032226562,85.44999694824219
2017-09-29 00:00:00+00:00,219.43423461914062,137.4236602783203,132.9016571044922,52.36569595336914,36.57111740112305,59.03370666503906,96.96318817138672,86.35836791992188,55.519615173339844,121.58000183105469,13.019739151000977,20.199987411499023,108.36494445800781,85.37000274658203
2017-10-02 00:00:00+00:00,220.38626098632812,137.5464630126953,134.5339813232422,52.31980514526367,36.57928466796875,58.94844055175781,96.78563690185547,86.26013946533203,55.4913444519043,120.7699966430664,12.909832954406738,20.316944122314453,107.57669067382812,85.19999694824219
2017-10-03 00:00:00+00:00,220.85791015625,137.83941650390625,134.82994079589844,52.49568176269531,37.15873718261719,58.863189697265625,96.87909698486328,86.38194274902344,55.59182357788086,120.83000183105469,12.918286323547363,20.3085880279541,107.72865295410156,85.12000274658203
2017-10-04 00:00:00+00:00,221.1199951171875,137.97166442871094,134.39944458007812,52.39628601074219,37.15058135986328,59.16157531738281,96.88688659667969,86.35755920410156,55.53529739379883,121.16999816894531,12.935194969177246,20.283525466918945,107.86161041259766,85.19999694824219
2017-10-05 00:00:00+00:00,222.4301300048828,139.32276916503906,134.7671661376953,52.36569595336914,37.428070068359375,59.37471389770508,96.52088928222656,86.26823425292969,55.604408264160156,120.5199966430664,13.078919410705566,20.392127990722656,107.31076049804688,85.12999725341797
2017-10-06 00:00:00+00:00,222.17681884765625,139.51171875,134.578857421875,52.327457427978516,37.240352630615234,59.18291091918945,96.2482681274414,86.16271209716797,55.52275085449219,121.08999633789062,12.876014709472656,20.358713150024414,107.59569549560547,85.26000213623047
2017-10-09 00:00:00+00:00,221.8099822998047,139.35107421875,134.02279663085938,52.342742919921875,37.21586990356445,59.32500076293945,96.55198669433594,86.26013946533203,55.52899932861328,122.08000183105469,12.884469985961914,20.32529640197754,107.73815155029297,85.33000183105469
2017-10-10 00:00:00+00:00,222.3951873779297,139.4550018310547,134.408447265625,52.83978271484375,37.58313751220703,59.50261306762695,96.707763671875,86.2926025390625,55.57297897338867,122.4000015258789,13.03664779663086,20.21669578552246,108.33648681640625,85.47000122070312
2017-10-11 00:00:00+00:00,222.74456787109375,139.8707733154297,134.30978393554688,52.96978759765625,37.7545166015625,59.70156478881836,96.89464569091797,86.39007568359375,55.51646423339844,122.79000091552734,13.062010765075684,20.158212661743164,108.8018569946289,85.47000122070312
2017-10-12 00:00:00+00:00,222.41265869140625,139.61563110351562,134.21109008789062,52.92390823364258,37.73819351196289,60.085201263427734,97.30738067626953,86.47125244140625,55.453651428222656,122.88999938964844,13.045103073120117,20.199987411499023,108.47892761230469,85.58000183105469
2017-10-13 00:00:00+00:00,222.68344116210938,140.1542510986328,133.9689483642578,53.199195861816406,38.08097839355469,60.241519927978516,98.00831604003906,86.76351165771484,55.47880172729492,123.81999969482422,13.171916961669922,20.199987411499023,108.33648681640625,85.8499984741211
2017-10-16 00:00:00+00:00,222.98036193847656,140.6360321044922,133.85238647460938,53.16096115112305,38.05650329589844,59.943115234375,97.93819427490234,86.61737823486328,55.51015853881836,122.97000122070312,13.205735206604004,20.25010871887207,108.070556640625,85.62999725341797
2017-10-17 00:00:00+00:00,223.13760375976562,140.81561279296875,133.4666748046875,53.023311614990234,37.86061096191406,60.014156341552734,98.06282806396484,86.58488464355469,55.59182357788086,122.12999725341797,13.188825607299805,20.30023193359375,107.85209655761719,85.61000061035156
2017-10-18 00:00:00+00:00,223.35595703125,140.6455078125,134.1034698486328,53.17625427246094,37.95039367675781,59.9502067565918,97.41645812988281,86.36564636230469,55.64836120605469,121.66999816894531,13.18037223815918,20.27517318725586,108.09904479980469,85.08000183105469
2017-10-19 00:00:00+00:00,223.41709899902344,140.12579345703125,133.89715576171875,53.09214401245117,37.615779876708984,59.77259063720703,97.58777618408203,86.45501708984375,55.6546516418457,122.38999938964844,13.12119197845459,20.225046157836914,108.52642059326172,85.37000274658203
2017-10-20 00:00:00+00:00,224.57003784179688,140.50376892089844,134.5160369873047,53.023311614990234,37.7545166015625,59.43156433105469,96.55198669433594,86.09768676757812,55.70488739013672,121.61000061035156,13.188825607299805,20.342004776000977,107.90908813476562,84.61000061035156
2017-10-23 00:00:00+00:00,223.69654846191406,139.5873260498047,133.51156616210938,52.90861511230469,37.45254898071289,59.20421600341797,96.72331237792969,86.1789321899414,55.642093658447266,121.80000305175781,13.188825607299805,20.3670654296875,107.66216278076172,84.75
2017-10-24 00:00:00+00:00,224.0896759033203,139.82351684570312,133.78956604003906,52.992733001708984,37.45254898071289,58.8489990234375,96.12368774414062,85.91910552978516,55.642093658447266,121.33000183105469,13.324097633361816,20.400482177734375,107.78559875488281,84.36000061035156
2017-10-25 00:00:00+00:00,222.98036193847656,139.2943878173828,133.14381408691406,52.78626251220703,37.37093734741211,58.67845153808594,95.6641845703125,85.78107452392578,55.485050201416016,121.3499984741211,13.341005325317383,20.350360870361328,108.16552734375,84.43000030517578
2017-10-26 00:00:00+00:00,223.26861572265625,138.85032653808594,133.42185974121094,52.77861404418945,37.11793899536133,58.19533157348633,95.34492492675781,85.66741943359375,55.41596221923828,120.33000183105469,13.400186538696289,20.567562103271484,106.7124252319336,84.26000213623047
2017-10-27 00:00:00+00:00,225.09413146972656,142.89418029785156,134.34567260742188,52.90097427368164,37.656585693359375,58.45820236206055,95.97572326660156,85.9434585571289,55.56669616699219,120.9000015258789,13.467822074890137,20.617685317993164,106.2945556640625,84.47000122070312
2017-10-30 00:00:00+00:00,224.25559997558594,143.21539306640625,132.92855834960938,53.023311614990234,37.4199104309082,58.408485412597656,96.89464569091797,86.25198364257812,55.55414962768555,121.12999725341797,13.501639366149902,20.517438888549805,106.81689453125,84.87999725341797
2017-10-31 00:00:00+00:00,224.60498046875,143.75392150878906,133.87030029296875,53.24507522583008,37.77083969116211,58.40135955810547,96.92584228515625,86.1951904296875,55.56669616699219,120.66999816894531,13.535455703735352,20.534147262573242,106.73141479492188,84.4800033569336
2017-11-01 00:00:00+00:00,224.90196228027344,143.7067108154297,132.9823760986328,53.29859924316406,37.96671676635742,58.68555450439453,97.35741424560547,86.24720764160156,55.51368713378906,121.11000061035156,13.543910026550293,20.575916290283203,106.45600128173828,84.13999938964844
2017-11-02 00:00:00+00:00,224.98931884765625,143.43270874023438,133.3770294189453,53.45918655395508,38.01568603515625,59.18291091918945,97.78663635253906,86.361083984375,55.482200622558594,121.19000244140625,13.62845516204834,20.575916290283203,106.84539031982422,84.19999694824219
2017-11-03 00:00:00+00:00,225.7404022216797,144.81219482421875,133.28733825683594,53.37506103515625,37.81981658935547,59.03370666503906,98.05196380615234,86.49930572509766,55.48851013183594,120.62000274658203,13.712997436523438,20.626041412353516,106.3325424194336,84.13999938964844
2017-11-06 00:00:00+00:00,226.08987426757812,145.3034210205078,133.43975830078125,53.4515380859375,38.244197845458984,59.43156433105469,98.41880798339844,86.60501861572266,55.49479675292969,121.6500015258789,13.97508430480957,20.575916290283203,106.35154724121094,84.38999938964844
2017-11-07 00:00:00+00:00,225.93260192871094,145.3884735107422,131.84329223632812,53.252723693847656,37.999366760253906,59.9146842956543,98.83238220214844,86.63756561279297,55.33714294433594,121.20999908447266,13.890539169311523,20.60933494567871,106.17108154296875,84.2699966430664
2017-11-08 00:00:00+00:00,226.31689453125,145.9742431640625,132.02267456054688,53.4286003112793,38.17890930175781,60.21308517456055,98.6139144897461,86.5318374633789,55.09116744995117,121.62999725341797,13.8651762008667,20.600976943969727,106.24706268310547,84.36000061035156
2017-11-09 00:00:00+00:00,225.49591064453125,145.20895385742188,131.5562744140625,53.12273025512695,37.942230224609375,60.277042388916016,98.33291625976562,86.49930572509766,54.819976806640625,122.12999725341797,13.890539169311523,20.517438888549805,106.67442321777344,84.70999908447266
2017-11-10 00:00:00+00:00,225.42601013183594,145.1995086669922,131.4576416015625,52.97743225097656,37.77901077270508,60.340999603271484,96.85011291503906,86.06014251708984,54.939788818359375,121.12999725341797,13.8651762008667,20.500730514526367,106.86437225341797,84.58000183105469
2017-11-13 00:00:00+00:00,225.63560485839844,145.3790283203125,131.4935302734375,52.75567626953125,37.697391510009766,60.64649200439453,97.05302429199219,86.0195083618164,54.901981353759766,121.30999755859375,13.822904586791992,20.517438888549805,106.89287567138672,84.52999877929688
2017-11-14 00:00:00+00:00,225.11160278320312,144.84994506835938,131.134765625,52.71744155883789,37.44438934326172,60.51859664916992,97.70854187011719,86.14151000976562,54.66859436035156,121.55999755859375,13.636906623840332,20.37541961669922,108.0325698852539,84.6500015258789
2017-11-15 00:00:00+00:00,223.98486328125,144.16964721679688,130.6145782470703,52.46510314941406,37.2485237121582,59.907588958740234,98.76995849609375,86.45048522949219,54.66859436035156,121.41000366210938,13.619999885559082,20.3670654296875,108.0230484008789,85.0999984741211
2017-11-16 00:00:00+00:00,225.88897705078125,146.01205444335938,132.53390502929688,52.88566589355469,38.023841857910156,60.404911041259766,97.91149139404297,86.23090362548828,55.2047004699707,121.4000015258789,13.577726364135742,20.392127990722656,107.79515075683594,84.91999816894531
