open_time,equity,daily_return,gross,stress_gross,turnover,costs,funding_pnl,price_pnl,financing_drag,margin_buffer,liquidations,forced_exits,rebalance_events,risk_budget,drawdown_scale
2021-01-01 00:00:00+00:00,10137.447647096138,0.013744764709613833,0.3105691588850385,0.29656646958984545,0.29999999999999993,9.0,-4.630941903619966,151.07858899976063,0.0,0.9647379624064882,0,0,1,0.29999999999999993,1.0
2021-01-02 00:00:00+00:00,10945.300456126142,0.07968996113744797,0.36172717384225983,0.3061590920661442,0.0,0.0,-2.981202819144337,810.8340118491471,0.0,0.9632293364045595,0,0,0,0.29999999999999993,1.0
2021-01-03 00:00:00+00:00,11137.42956672191,0.017553571175675797,0.3735920368154358,0.35050754628362063,0.0,0.0,-9.513285275417253,201.64239587118743,0.0,0.9482701038028826,0,0,0,0.29999999999999993,1.0
2021-01-04 00:00:00+00:00,11133.850218151705,-0.00032138013073501615,0.37548487923747553,0.33732248918051555,0.0,0.0,-23.316756460944767,19.73740789073885,0.0,0.9133711693190677,0,0,0,0.29999999999999993,1.0
2021-01-05 00:00:00+00:00,11313.736168230233,0.01615667056354475,0.3120674575543267,0.28440677053139685,0.23776429333007978,7.941426786580407,-4.784584954667659,192.61196181977647,0.0,0.9497105249642916,0,0,1,0.30000000000000004,1.0
2021-01-06 00:00:00+00:00,11689.918816839907,0.03325008140688501,0.3356103009780132,0.30474582037434894,0.0,0.0,-16.425642458468758,392.6082910681424,0.0,0.9593074631669181,0,0,0,0.30000000000000004,1.0
2021-01-07 00:00:00+00:00,11553.209382141236,-0.011694643636167457,0.3997981987940131,0.3828883818706447,0.07753055178728525,2.7190870391001543,-16.596992396295995,-117.39335526327358,0.0,0.9265953674927898,0,0,1,0.4052831878065969,1.0
2021-01-08 00:00:00+00:00,11523.57690265987,-0.0025648699423012067,0.4052837775775811,0.3812346826230379,0.22040212295220302,7.63992939470891,-13.872041483871717,-8.120508602784012,0.0,0.923881622632531,0,0,1,0.4052831878065969,1.0
2021-01-09 00:00:00+00:00,11755.624100098938,0.020136733533275386,0.41813961085417667,0.3993314281224342,0.23275481763645509,8.047029836591896,-8.794958443596338,248.88918571925737,0.0,0.9498902405146318,0,0,1,0.4052831878065969,1.0
2021-01-10 00:00:00+00:00,11565.973846974388,-0.016132725196865816,0.3976128294612016,0.37903001164671146,0.23856101927299692,8.41360033308477,-19.31805746049742,-161.91859533096715,0.0,0.9207623150107647,0,0,1,0.4052831878065969,1.0
