open_time,net_return,equity,desired_leverage,raw_target_leverage,close_gross,meta_turnover,transfer_cost,financing_cost,extra_underlying_cost,risk_reduction,scheduled_rebalance,guard_active,guard_age_days,drawdown_open,market_state,momentum20,momentum60
2024-05-29 00:00:00+00:00,-0.0030561725616587987,47371.87083147667,0.97,0.97,0.9693857729073143,0.0,0.0,0.0,0.0,0,0,False,1252,-0.05612639934261343,0,0.004276541725153349,-0.02692586203671632
2024-05-30 00:00:00+00:00,0.0007376160789627217,47406.81308509251,0.97,0.97,0.9694083378092284,0.0,0.0,0.0,0.0,0,0,False,1253,-0.05901103994261658,0,-0.0053110690808078065,-0.02541677525978303
2024-05-31 00:00:00+00:00,-0.0027638925462790676,47275.78574776377,0.97,0.97,0.969323551401601,0.0,0.0,0.0,0.0,0,0,False,1254,-0.05831695135555193,0,0.0028306467878720376,-0.03042679390571701
2024-06-01 00:00:00+00:00,0.0036251873723891492,47447.169329276345,0.97,0.97,0.9694343575825218,0.0,0.0,0.0,0.0,0,0,False,1255,-0.06091966211465771,0,-0.001897679079817638,-0.02273306464515268
2024-06-02 00:00:00+00:00,-0.00016011743491095576,47439.572210229555,0.97,0.97,0.9694294627065065,0.0,0.0,0.0,0.0,0,0,False,1256,-0.0575153199320968,0,-0.0004167880696672732,-0.0041140954812251
2024-06-03 00:00:00+00:00,0.009940147022205359,47911.12853266976,0.97,0.97,0.9697303475026413,0.0,0.0,0.0,0.0,0,0,False,1257,-0.05766622816151212,0,-0.003651739113301966,-0.006153674280698795
2024-06-04 00:00:00+00:00,0.022938833089101163,49010.15391319115,0.97,0.97,0.970409127585909,0.0,0.0,0.0,0.0,0,0,False,1258,-0.04829929192544835,0,0.0155860408604247,-0.010526184847443165
2024-06-05 00:00:00+00:00,0.005752095268182211,49292.06498760809,0.97,0.97,0.9705783636411908,0.0,0.0,0.0,0.0,0,0,False,1259,-0.0264683882321467,0,0.025032330483727216,0.016864349917312005
2024-06-06 00:00:00+00:00,0.002030821737387667,49392.16838466565,0.97,0.97,0.9706379926439826,0.0,0.0,0.0,0.0,0,0,False,1260,-0.020868541654671113,0,0.03648689092219115,0.016580226941811604
2024-06-07 00:00:00+00:00,-0.012335244033241932,48782.90393430983,0.97,0.97,0.9702712816483192,0.0,0.0,0.0,0.0,0,0,False,1261,-0.018880100205303396,0,0.0331007081057515,0.0186148752702755
2024-06-08 00:00:00+00:00,-0.0005942385201938016,48753.915253665145,0.97,0.97,0.970253605194689,0.0,0.0,0.0,0.0,0,0,False,1262,-0.030982453595140735,0,0.020602074189719488,0.0015133843205568098
2024-06-09 00:00:00+00:00,-0.0015893968930550395,48676.4259322367,0.97,0.97,0.9702062511027593,0.0,0.0,0.0,0.0,0,0,False,1263,-0.03155828114795822,0,0.021189264828989307,0.007590791871016522
2024-06-10 00:00:00+00:00,-0.01405470306449097,47992.293219518426,0.97,0.97,0.9697815396149817,0.0,0.0,0.0,0.0,0,0,False,1264,-0.03309751940700656,0,0.010755646851321687,-0.0031545290028887063
2024-06-11 00:00:00+00:00,-0.013805329569886005,47329.74379480837,0.97,0.97,0.9693585239394582,0.0,0.0,0.0,0.0,0,0,False,1265,-0.04668704666406087,0,-0.0010164963531686944,-0.015596068457216394
2024-06-12 00:00:00+00:00,0.006563290574286285,47640.38265614022,0.97,0.97,0.9695583215208856,0.0,0.0,0.0,0.0,0,0,False,1266,-0.0598478461681049,0,-0.011771862175930292,-0.020101285199193186
2024-06-13 00:00:00+00:00,-0.013161349173830161,47013.37094522787,0.97,0.97,0.9691523244923281,0.0,0.0,0.0,0.0,0,0,False,1267,-0.053677354398465105,0,0.003048202905130193,0.005467160527232728
2024-06-14 00:00:00+00:00,-0.0012334924757845256,46955.380305905666,0.97,0.97,0.9691142271238766,0.0,0.0,0.0,0.0,0,0,False,1268,-0.06613223716832961,0,-0.013436101489454066,-0.015221503804715986
2024-06-15 00:00:00+00:00,0.002237799145718089,47060.45701584109,0.97,0.97,0.9691831889573017,0.0,0.0,0.0,0.0,0,0,False,1269,-0.0672841560271602,0,-0.017228298189322477,-0.00685262492181582
2024-06-16 00:00:00+00:00,0.001985804522077972,47153.9098841942,0.97,0.97,0.9692442638372536,0.0,0.0,0.0,0.0,0,0,False,1270,-0.06519692530832,0,-0.010775980300604227,-0.002112137221926602
2024-06-17 00:00:00+00:00,-0.003060030998770391,47009.61745823534,0.97,0.97,0.9691498614569956,0.0,0.0,0.0,0.0,0,0,False,1271,-0.0633405891353449,0,-0.011497710734188815,0.00852655105141742
2024-06-18 00:00:00+00:00,-0.008217582414253854,46623.31205250975,0.97,0.97,0.9688942473712111,0.0,0.0,0.0,0.0,0,0,False,1272,-0.06620679596788082,0,-0.01101603290438824,-0.005614681904417496
2024-06-19 00:00:00+00:00,0.0032532051478220136,46774.987251287486,0.97,0.97,0.9689951126304095,0.0,0.0,0.0,0.0,0,0,False,1273,-0.07388031857988486,0,-0.01630079291109998,-0.01584621711205514
2024-06-20 00:00:00+00:00,-0.004225592051146143,46577.335236965984,0.97,0.97,0.9688635426637888,0.0,0.0,0.0,0.0,0,0,False,1274,-0.0708674612647896,0,-0.013748327454058962,-0.01926718637646263
2024-06-21 00:00:00+00:00,-0.002366446296550473,46467.112474491274,0.97,0.97,0.96878968512975,0.0,0.0,0.0,0.0,0,0,False,1275,-0.07479359633493043,0,-0.01524151432924814,-0.02516650352730232
2024-06-22 00:00:00+00:00,0.0015926871301565892,46541.12004650493,0.97,0.97,0.9688393143527472,0.0,0.0,0.0,0.0,0,0,False,1276,-0.07698304760242847,0,-0.0213070122413066,-0.03846716847780063
2024-06-23 00:00:00+00:00,-0.007054363754559589,46212.802056152264,0.97,0.97,0.9686179338427039,0.0,0.0,0.0,0.0,0,0,False,1277,-0.07551297038142846,0,-0.019536104975772406,-0.03518348446853614
2024-06-24 00:00:00+00:00,-0.00985735826743217,45757.26590974285,0.97,0.97,0.9683055098986716,0.0,0.0,0.0,0.0,0,0,False,1278,-0.08203463817473011,0,-0.03655390615814502,-0.036470285586166495
2024-06-25 00:00:00+00:00,0.004467611423255136,45961.69159361814,0.97,0.97,0.9684464787705601,0.0,0.0,0.0,0.0,0,0,False,1279,-0.09108335162333481,0,-0.06839560124078525,-0.04748325130187592
2024-06-26 00:00:00+00:00,-0.002728890931234851,45836.2671502441,0.97,0.97,0.9683601370354507,0.0,0.0,0.0,0.0,0,0,False,1280,-0.08702266522226043,0,-0.06961219214630487,-0.038218684538852354
2024-06-27 00:00:00+00:00,0.006061492769669163,46114.103352163926,0.97,0.97,0.968550766337905,0.0,0.0,0.0,0.0,0,0,False,1281,-0.08951408079155831,0,-0.07417103012203907,-0.037025695781506385
2024-06-28 00:00:00+00:00,-0.007850524812793913,45752.08343957802,0.97,0.97,0.9683019197725616,0.0,0.0,0.0,0.0,0,0,False,1282,-0.08399517697539083,0,-0.056383924022586296,-0.030329244284297285
2024-06-29 00:00:00+00:00,0.0011720880228158759,45805.70890859642,0.97,0.97,0.9683390292172068,0.0,0.0,0.0,0.0,0,0,False,1283,-0.0911862955671845,0,-0.06345876163683861,-0.03980761735500482
2024-06-30 00:00:00+00:00,0.007581687364374146,46152.993473044924,0.97,0.97,0.9685772665582959,0.0,0.0,0.0,0.0,0,0,False,1284,-0.09012108590924794,0,-0.06078656935873461,-0.02745698723905332
2024-07-01 00:00:00+00:00,-0.00026984380881622805,46140.539373497886,0.97,0.97,0.9685687850395353,0.0,0.0,0.0,0.0,0,0,False,1285,-0.08322266844317561,0,-0.03951910458059538,-0.008457203720625528
2024-07-02 00:00:00+00:00,-0.0019018951608368306,46052.78490494503,0.97,0.97,0.968508892254104,0.0,0.0,0.0,0.0,0,0,False,1286,-0.08347005513015926,0,-0.025920174923249384,-0.009987650860843078
2024-07-03 00:00:00+00:00,-0.010117753216002723,45586.83419236714,0.97,0.97,0.9681870163363302,0.0,0.0,0.0,0.0,0,0,False,1287,-0.08521319899706925,0,-0.03437093098203814,-0.029104441013685145
