label,scenario,year,total_return,annualized_return,max_drawdown,sharpe,sortino,calmar,ulcer_index,worst_day
v4_selected_ensemble,stress,2020,0.4455592126496539,0.4455592126496539,-0.1267684534066537,2.071141977320876,2.3345612625626164,3.5147483516294726,0.0722292633621592,-0.0490947333934778
v4_selected_ensemble,stress,2021,0.3308304810272582,0.3318758242436976,-0.1226398514281958,1.560709016110253,2.116127059740782,2.7061009971787744,0.0548778154146274,-0.0545069283723518
v4_selected_ensemble,stress,2022,-0.0391838336528224,-0.0392893386264945,-0.0464724473073101,-1.805775707244768,-1.01925931488383,-0.8454329587311036,0.0261342078656937,-0.0098487152498709
v4_selected_ensemble,stress,2023,0.15363918216833,0.1540922375547573,-0.100745189176858,1.0906290004736037,1.4995777877105467,1.5295245243348403,0.0527549606491658,-0.0284794958400674
v4_selected_ensemble,stress,2024,0.2836920706873038,0.2836920706873038,-0.1155553861718453,1.541974992812511,2.2262404622879037,2.4550311334291086,0.0726453405328704,-0.0377877778306996
v4_selected_ensemble,stress,2025,0.0549013642279905,0.0550562700973855,-0.0815256578762804,0.4753494826356753,0.6301786263004023,0.6753244503826811,0.0489318269721384,-0.0297534037282378
v4_selected_ensemble,stress,2026,-0.0075493078899877,-0.0152489342298641,-0.0077595847004386,-2.105258826379368,-1.63205387757877,-1.9651740162076028,0.0040235431228182,-0.0017955372098465
