date,equity,daily_return,gross,net,turnover,trading_cost,forced_cost,overnight_pnl,intraday_pnl,min_margin_buffer,liquidated_notional
2004-04-27,10000.119217261363,1.1921726136288058e-05,0.01971628480482942,9.192063028358753e-05,0.02,0.8,0.0,0.0,0.9192172613616795,0.8729348284960422,0.0
2004-04-28,9998.651306092754,-0.00014678936687828603,0.0339027643241895,-5.81548341065522e-05,0.013359522943488513,0.5343684743846326,0.0,-0.3520727862303612,-0.5814699079950794,0.8677262952101662,0.0
2004-04-29,9997.976571106134,-6.748259999911355e-05,0.03412321177563563,-0.00026388282245897344,0.00048733469865816156,0.019494624528898115,0.0,1.9830539143713024,-2.6382942764621893,0.8673333169281591,0.0
2004-04-30,9995.511537134478,-0.00024655328546974165,0.03431577265102745,-0.00032095836652890275,0.0004182346118675011,0.016727270562158978,0.0,0.7598363544862885,-3.208143055579482,0.8673173051075859,0.0
2004-05-03,9986.696790644022,-0.0008818704733327687,0.03277807630306288,0.03277807630306288,0.06719299575609847,2.6864081142722025,0.0,-0.39194154633758327,-5.736396829846083,0.8680925925925926,0.0
2004-05-04,9979.518577685702,-0.0007187775005891295,0.03280210721797957,0.03280210721797957,0.0007165801828514853,0.028620302462887732,0.0,-1.6654055312456408,-5.484187124611763,0.8674100378787878,0.0
2004-05-05,9966.176755470713,-0.0013369204246806987,0.0325384705744156,0.0325384705744156,0.0010263410688103533,0.04094859719710084,0.0,-5.105967322914284,-8.194906294877859,0.8677738654147106,0.0
2004-05-06,9983.076437180162,0.0016957035906643991,0.03453658151067907,0.03453658151067907,0.0003594189285271651,0.014334582122151383,0.0,4.487686780528352,12.42632951104164,0.8683333333333335,0.0
2004-05-07,9998.817382078247,0.0015767629344658474,0.03474581095698047,0.03474581095698047,0.0013176870345127378,0.05262451926263367,0.0,1.18345995343259,14.610109463916766,0.8678145191942227,0.0
2004-05-10,10017.775418411586,0.0018960278609867487,0.03429270194591146,0.03429270194591146,0.0022908964514804023,0.09170847931895881,0.0,9.10760070477942,9.94214410787667,0.8681142451658683,0.0
2004-05-11,10000.598600266116,-0.001714633980903657,0.032445982205903126,0.032445982205903126,0.00018859781368427142,0.0075512951676488796,0.0,-7.989222943829517,-9.180043906472132,0.8676798941798942,0.0
2004-05-12,9997.320137588735,-0.0003278266440264188,0.033139714852783185,0.033139714852783185,0.001006926666784362,0.040274500317881747,0.0,-1.2357751412559548,-2.0024130358068373,0.8683333333333334,0.0
2004-05-13,10000.59681346551,0.000327755421621001,0.03345650472359248,0.03345650472359248,0.0,0.0,0.0,2.002413035806837,1.2742628409680814,0.8683333333333334,0.0
2004-05-14,10003.668243004828,0.00030712462432047616,0.033507947976878616,0.033507947976878616,0.0002463113958454666,0.009854299303485792,0.0,1.2742628409679628,1.8070209976526161,0.8680045167118339,0.0
2004-05-17,10017.861504756465,0.0014188057227471074,0.03388438065857421,0.03388438065857421,0.06792248565551585,2.720939937425388,0.0,11.203530185446146,5.710671503616812,0.8682788122798188,0.0
2004-05-18,10015.496152633994,-0.00023611347804597393,0.033510878095206295,0.033510878095206295,0.0001459266341267071,0.005845040244878461,0.0,-4.199023164424124,1.8395160821988863,0.8683333333333333,0.0
2004-05-19,10000.294631270508,-0.0015178001301001665,0.03262589989277873,0.03262589989277873,0.0005815119310206562,0.023278239876553374,0.0,-7.859750533031601,-7.318492590578681,0.8673826530612244,0.0
2004-05-20,10003.282948682772,0.0002988229369682571,0.033806460634876245,0.033806460634876245,0.0008885711367582483,0.03553723843983328,0.0,-1.872172523171343,4.896027173876415,0.8682537600559637,0.0
2004-05-21,10000.326907099963,-0.00029550714480175433,0.03308309603934766,0.03308309603934766,0.00043934785395471215,0.01757906899572738,0.0,-0.3497162267054909,-2.588746287108414,0.8680866114561766,0.0
2004-05-24,9993.478027592437,-0.0006848655620111943,0.03361028542778355,0.03361028542778355,0.0011856023308976366,0.04737980982361161,0.0,-9.664652805204955,2.8631531075006005,0.8683216908472148,0.0
2004-05-25,9994.451499648987,9.741073666869049e-05,0.0,0.0,0.03383519218031114,1.3528398432940376,0.0,2.326311899844263,0.0,0.8799999999999999,0.0
2004-05-26,9994.451499648987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-05-27,9994.451499648987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-05-28,9994.451499648987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-06-01,9994.451499648987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-06-02,9994.451499648987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-06-03,9994.451499648987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-06-04,9994.451499648987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-06-07,9994.451499648987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-06-08,9994.563075567994,1.1163786127754705e-05,0.012866835824368704,6.449639943726183e-05,0.013333333333333334,0.5330374133146126,0.0,0.0,0.6446133323227463,0.875188130672017,0.0
2004-06-09,9995.46000389425,8.974162446873102e-05,0.02012919258447711,0.00021961390627382962,0.007161899621055623,0.286291240866082,0.0,-1.0119224493380259,2.195142016459056,0.8728537754103213,0.0
2004-06-10,9997.454779471742,0.00019956816161692537,0.03272028461513626,0.00028423618572217033,0.0133087407873485,0.5320911881114786,0.0,-0.3147716478433758,2.841638413446926,0.8682478391582112,0.0
2004-06-14,9997.454779471742,0.0,0.03272028461513626,0.00028423618572217033,6.938893903907228e-18,2.774062407856019e-16,0.0,-2.8416384134469297,2.841638413446926,0.8682478391582112,0.0
2004-06-15,9992.828744219107,-0.000462721298038149,0.032640182435828065,-0.00018493455932856666,0.0659367156683646,2.6367600770325876,0.0,-0.14125579534535737,-1.8480193802579987,0.8680300425671251,0.0
2004-06-16,9989.006767537292,-0.00038247194859875044,0.03277515389362838,-0.00043678359315668067,0.0007521664476097777,0.03006680031485237,0.0,0.5711243864914153,-4.363034267991332,0.867948619697252,0.0
2004-06-17,9988.175762644894,-8.31919440777984e-05,0.03324877418816763,0.00013238596685735546,0.0006498898903867303,0.025961487911823896,0.0,-2.1273377099646216,1.322294305478941,0.8682159420289856,0.0
2004-06-18,9989.617880381522,0.00014438249495185573,0.03320796253965944,0.00017185271689404232,0.00010531503239212883,0.004207506299716684,0.0,-0.270417730549782,1.716742973476861,0.8682767624020888,0.0
2004-06-21,9986.544595144373,-0.00030764792747328684,0.03366448699199291,-0.00018490813427692558,0.00024316375538642118,0.00971526829623575,0.0,-1.2169766398930593,-1.8465933289614722,0.8680117296918768,0.0
2004-06-22,9987.440191021919,8.968025617006603e-05,0.032424443288313815,3.867380134701207e-05,0.00038191329244556885,0.01525677791337398,0.0,0.5246003775458998,0.3862522779127433,0.8679318583757141,0.0
2004-06-23,9989.917003859222,0.0002479927578971086,0.03151478762809946,0.00022986812286775925,0.000791787567974319,0.03163239561136821,0.0,0.21208176363389464,2.296363469281845,0.8677564477172485,0.0
2004-06-24,9990.986995563348,0.00010710716652728713,0.033567548876387035,0.00011267211637087296,0.001481385208799927,0.059195681777795425,0.0,0.0034817364799151207,1.1257056494239843,0.8681563647490819,0.0
2004-06-25,9989.802774517093,-0.0001185289348070162,0.03357671091832301,-0.00020034182366209023,0.0003144683102803622,0.012568438880091506,0.0,0.8297226984978197,-2.0013753058713726,0.8681382765817537,0.0
2004-06-28,9989.283913435404,-5.1939071611384335e-05,0.033762161205287876,8.178852664843872e-05,0.000332778294275287,0.013295797613992267,0.0,-1.3225740976267444,0.8170088135528404,0.8680912174550788,0.0
2004-06-29,9988.006689560107,-0.00012785940277248997,0.0,0.0,0.03364521068246718,1.3443752846313164,0.0,0.06715140933311747,0.0,0.8799999999999999,0.0
2004-06-30,9988.006689560107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-07-01,9986.931650159766,-0.00010763302766547689,0.01351353079635776,-5.430553940192082e-05,0.013333333333333334,0.5326936901098723,0.0,0.0,-0.5423457102320315,0.8750498698430228,0.0
2004-07-02,9986.91047018107,-2.120769365121511e-06,0.020018075899481718,-6.05593304298826e-05,0.006550160463506366,0.26168616696717567,0.0,0.8453067994094953,-0.6048006111373438,0.8728151565335353,0.0
2004-07-06,9984.496129351548,-0.00024175052302022326,0.03394911617991572,-3.4889492769627624e-05,0.013015287987939288,0.5198495698301631,0.0,-1.5461372541789458,-0.348354005513384,0.8677158165496134,0.0
2004-07-07,9987.5385008222,0.0003047095648329723,0.03254517501888437,0.0005370313044784359,0.0005819980393642656,0.023238478933984317,0.0,-2.298010880039147,5.363620829625155,0.8681874887811882,0.0
2004-07-08,9988.18423076427,6.465356223817054e-05,0.03343106023408332,0.0002518266655832148,0.00035131217559216874,0.014032368038671127,0.0,-1.855528819957388,2.515291130064191,0.8682926065162907,0.0
2004-07-09,9992.089195710902,0.0003909584421364354,0.033716612599205886,0.00019823169809406324,0.0004461742015191873,0.01782934645752426,0.0,1.942045484316842,1.980748808773118,0.8681176783812566,0.0
2004-07-12,9995.501073241508,0.00034145787370176706,0.019667066056429632,0.0004403547150011603,0.013566858434932928,0.5422207554237792,0.0,-0.4474677403705011,4.40156602640106,0.8729277616531718,0.0
2004-07-13,9999.386922034158,0.0003887597794425268,0.019466835977235933,0.00031626810110038287,0.0005147442599994952,0.020582038976113087,0.0,0.7439437176272132,3.1624871139997435,0.8729281200631913,0.0
2004-07-14,10092.683834391128,0.009330263253578552,0.016366097550325313,0.016366097550325313,0.02338072422739982,0.9442738558888698,0.0,97.3261513602635,-3.0849651474057023,0.8738375240090798,0.0
2004-07-15,10087.656976743338,-0.0004980694659889595,0.033494337550975015,-0.00020370459895950447,0.04960492835141289,2.002395054002181,0.0,-0.9695604748988972,-2.054902118888558,0.8681362242349056,0.0
2004-07-16,10088.32314701829,6.603815697614479e-05,0.03371908963482927,-0.00011815189047791168,5.292211923869569e-05,0.0021358345371739955,0.0,1.8602605610603882,-1.191954451572283,0.8679115336547044,0.0
2004-07-19,10089.490510759208,0.00011571434854995566,0.03333553449801249,0.0002188752524478517,0.0005560565826504445,0.022436448512635557,0.0,-1.0185395931801509,2.208339782612632,0.8683333333333334,0.0
2004-07-20,9920.897230301125,-0.01670979127026273,0.01308674106895689,6.465538172345883e-05,0.01676869842959808,0.6654437453104979,0.0,-168.5692761102371,0.6414393974643255,0.8752831991951713,0.0
2004-07-21,9921.684551008711,7.935982898610305e-05,0.013957541921623061,2.7798149115101072e-05,0.00029330618695615207,0.01164005593112839,0.0,0.5231562968946739,0.27580446662193925,0.8749059315866086,0.0
2004-07-22,9914.82094314119,-0.0006917784809862271,0.019401318699837793,0.019401318699837793,0.033909239130854085,1.3458202273798254,0.0,0.5391693936498201,-6.056957033791028,0.8725142105263157,0.0
2004-07-23,9914.445062460836,-3.791099027505851e-05,0.019778659697351014,0.019778659697351014,0.00041280539174389647,0.016374670049973193,0.0,1.8797452863489446,-2.2392512966549285,0.8726924731182798,0.0
2004-07-26,9916.156908780758,0.00017266183927966416,0.020138308382095904,0.020138308382095904,0.00018971413822029687,0.007523884356760369,0.0,0.319893042379299,1.3994771619005995,0.8729929424538544,0.0
2004-07-27,9908.90799118326,-0.0007310208646537086,0.019560437156078723,0.019560437156078723,0.0001383474323194342,0.005485950474650234,0.0,-2.7989543238011843,-4.444477323223247,0.8726517222525971,0.0
2004-07-28,9904.681711391355,-0.00042651317336539485,0.019529724240293724,0.019529724240293724,0.0003859365086310608,0.015297674142762455,0.0,0.5420094296613795,-4.752991547421873,0.872659230340212,0.0
2004-07-29,9897.419559271199,-0.0007332039869392126,0.019612404904264476,0.019612404904264476,0.0007986425086796874,0.03163060607465672,0.0,-3.3160406144803667,-3.9144808996024034,0.8727581395348837,0.0
2004-07-30,9895.292463185153,-0.00021491420802233208,0.019664941464967407,0.019664941464967407,0.00026216313665282723,0.010380282291416331,0.0,1.266449702812551,-3.383165506565173,0.872800824985268,0.0
2004-08-02,9892.089730170976,-0.0003236622895274044,0.019544788651874083,0.019544788651874083,0.00019638584041586915,0.00777428101232756,0.0,1.3999305544407767,-4.594889287605776,0.8726440476190477,0.0
2004-08-03,9892.622422483406,5.385033162452757e-05,0.01997537409290976,0.01997537409290976,0.013006557741469377,0.514715570741797,0.0,1.29599441445289,-0.24858653128052266,0.8728417994095282,0.0
2004-08-04,9893.035701957218,4.1776533679538375e-05,0.01975642428813866,0.01975642428813866,0.00034495016492363216,0.013653828792895662,0.0,2.885814132784446,-2.458880830177404,0.8727381872752205,0.0
2004-08-05,9901.433185032274,0.0008488277337759254,0.02085206464141103,0.02085206464141103,0.00026348494167701547,0.010426451973380466,0.0,-0.2009283467053814,8.608837873734494,0.873,0.0
2004-08-06,9908.715807243589,0.0007355119279421896,0.020114529575350093,0.020114529575350093,0.0014630777959661083,0.057982450685406285,0.0,6.182603627644684,1.1580010343554847,0.8728939136684378,0.0
2004-08-09,9901.714382170514,-0.0007065925806406526,0.03287431055265368,0.03287431055265368,0.02643624932770723,1.0476647421300387,0.0,-1.251919845566134,-4.701840485378881,0.8677875136911282,0.0
2004-08-10,9891.207206265855,-0.001061147140699048,0.03266308116110415,0.03266308116110415,0.0008124139779052686,0.032165411320489355,0.0,-3.6168003733683296,-6.858210119967645,0.867736891385768,0.0
2004-08-11,9892.282908906218,0.00010875342290694867,0.03315011372251706,0.03315011372251706,0.00038029936866557784,0.015050990857874983,0.0,2.9657124843103144,-1.8749588530905967,0.8681485692628388,0.0
2004-08-12,9904.039860264098,0.0011884972827955753,0.034097324150389526,0.034097324150389526,0.0002014613844628435,0.007974824988478863,0.0,3.937413591490304,7.827512591379574,0.868223163841808,0.0
2004-08-13,9899.405561432246,-0.0004679200505286474,0.03306503839393099,0.03306503839393099,0.0005821977966824696,0.02306010058666711,0.0,-1.863693474137998,-2.747545257127976,0.8681890492045875,0.0
2004-08-16,9885.319897753447,-0.0014228797468078813,0.03232005590496157,0.03232005590496157,0.06629101204685506,2.624675033229252,0.0,-1.099018102851259,-10.36197054271851,0.8676527050610819,0.0
2004-08-17,9879.876252695449,-0.0005506797063021818,0.03326262663204477,0.03326262663204477,0.0014699456417247778,0.05809611484284151,0.0,-4.662886744223312,-0.7226621989317429,0.8681075150850247,0.0
2004-08-18,9873.06990140462,-0.0006889105811392904,0.03236710586097229,0.03236710586097229,0.00022972536545831646,0.00908145496657541,0.0,3.07131434545991,-9.868584181322214,0.8676488743645606,0.0
2004-08-19,9873.400050402686,3.3439345751951066e-05,0.0,0.0,0.03252534796671149,1.284710231604854,0.0,1.6148592296709718,0.0,0.88,0.0
2004-08-20,9873.031142226739,-3.7363843667259644e-05,0.033052660424264774,9.59730755890446e-05,0.03333333333333333,1.3164533400536915,0.0,0.0,0.9475451641059248,0.8682134675652439,0.0
2004-08-23,9875.661753598155,0.0002664441480555446,0.03331794280946101,6.284653882179217e-05,0.0003438904263974238,0.013583747066920745,0.0,2.023543958693855,0.6206511597884032,0.8682176851323055,0.0
2004-08-24,9875.774784920579,1.1445442871904632e-05,0.033050321940612096,0.00020399795408938164,0.03333696520579706,1.3168203890749257,0.0,-0.5847861396730816,2.0146378511712917,0.8682981220657277,0.0
2004-08-25,9874.072924103328,-0.00017232681529455451,0.03204703197654568,-2.369889170129241e-05,0.000329422067982154,0.013011275578161154,0.0,-1.4548449567945883,-0.23400458487896536,0.8677812864398315,0.0
2004-08-26,9874.916490054637,8.54324206225332e-05,0.03323024829417301,8.143276210460055e-05,0.0012774904420205582,0.05045659442497986,0.0,0.08988082039587188,0.8041417253374235,0.8682594696969697,0.0
2004-08-27,9876.39421215708,0.00014964401004613492,0.03311591335601328,0.00015511546830797752,0.00026896076606893957,0.01062381347107267,0.0,-0.043635597498931866,1.5319815134129473,0.8682714285714285,0.0
2004-08-30,9874.493116820131,-0.0001924888067559305,0.0336083842917621,-0.00011869540560857734,8.436407179110775e-05,0.0033326064274338267,0.0,-0.7257057648402532,-1.1720569656800541,0.8681963369963372,0.0
2004-08-31,9877.209620236668,0.0002751030745984373,0.033143765669907656,0.00018345257750871838,0.00017963843735072788,0.007096009086043283,0.0,0.911599862195617,1.8119995634263197,0.8682645259938839,0.0
2004-09-01,9876.368020745564,-8.520619926710715e-05,0.033136958088447646,-3.179845663579908e-05,0.00038242431500078167,0.015108356617740378,0.0,-0.5124378742606347,-0.31405326022687474,0.8681811920482658,0.0
2004-09-02,9875.850514690253,-5.239841753801322e-05,0.03211102314702586,0.00011211581148576282,0.0003334606369208293,0.013171370297106756,0.0,-1.6115736795786701,1.1072389945665986,0.8679863133372162,0.0
2004-09-03,9876.177818474462,3.314183256630798e-05,0.032918961004430765,-0.00013734366153192614,0.0010532458736976155,0.041614064079199854,0.0,1.7253482718163697,-1.3564304235296962,0.868006363744084,0.0
2004-09-07,9876.629570912073,4.574162655979208e-05,0.033008885668034414,-0.0001972158803684551,0.0008475418004431461,0.03349014263581092,0.0,2.433070776147084,-1.947828195900542,0.8680019541745556,0.0
2004-09-08,9880.133465143905,0.00035476618887786415,0.03289044371978736,0.0001910197756648487,0.00020998025393726902,0.00829695352089522,0.0,1.6248903073024157,1.8873008780505538,0.8682069776959279,0.0
2004-09-09,9880.253547851726,1.2153956041593972e-05,0.033196737208188346,7.197372612598831e-05,0.0005881249491746163,0.023241676232179164,0.0,-0.5677942788545924,0.7111186629084136,0.8680811505505339,0.0
2004-09-10,9880.204472773243,-4.966985740373353e-06,0.03275385769973877,0.00017874192714153615,0.00011130954128364332,0.004398259775263163,0.0,-1.8106836067241754,1.7660067880159063,0.8681779925187032,0.0
2004-09-13,9875.06825019988,-0.0005198498257314998,0.03286901624627147,-0.00026063537111580676,0.06577166710154642,2.5993597935198736,0.0,0.03692929834204328,-2.573792078184771,0.8677930901370394,0.0
2004-09-14,9874.410097574073,-6.66479065390968e-05,0.032171681180950006,-0.00012467545143102769,0.0002162502698704223,0.008542447682705977,0.0,0.5814863584047323,-1.2310965365301518,0.8678103308418796,0.0
2004-09-15,9874.593103319394,1.8533334499304388e-05,0.033657519046613654,0.00015626130864352048,0.0008666058612800641,0.03422429093050097,0.0,-1.3257868043956582,1.5430168406469535,0.8681740742054951,0.0
2004-09-16,9874.758932946563,1.6793565611683547e-05,0.03346598225179506,-0.00010910927382625005,0.0002832631919715174,0.011189856402404793,0.0,1.2544472599542025,-1.0774277763830633,0.8680087872326678,0.0
2004-09-17,9874.227365277222,-5.383095151489936e-05,0.03316190996135603,-4.470259931348156e-05,0.0003198883718605952,0.012635183027985388,0.0,-0.07752885687327482,-0.44140362944019695,0.8681984896903294,0.0
2004-09-20,9874.520622501717,2.969925784035432e-05,0.033235454313097795,-5.7268529530717365e-05,0.00021260929512622456,0.008398147540744498,0.0,0.8671546479073251,-0.5654992758714055,0.868204142854138,0.0
2004-09-21,9874.014165898641,-5.128923442843103e-05,0.013067339141642736,-1.9083765651521053e-06,0.01991011717119603,0.7864352487363745,0.0,0.2988219828992068,-0.01884333723818421,0.875232822881341,0.0
2004-09-22,9874.08688946393,7.36514694699153e-06,0.013368988367282498,2.7469031721113435e-05,7.255237572765388e-05,0.0028654759654863624,0.0,-0.19564256472905894,0.27123160598371654,0.8753275604019669,0.0
2004-09-23,9873.737155308301,-3.541939214668499e-05,0.0,0.0,0.013429804680585421,0.5304379405646662,0.0,0.18070378493539402,0.0,0.88,0.0
2004-09-24,9873.737155308301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0
2004-09-27,9873.737155308301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0
2004-09-28,9873.737155308301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0
2004-09-29,9873.737155308301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0
2004-09-30,9872.528586829314,-0.0001224023345950398,0.019640308185670786,-4.240752537497789e-05,0.02,0.7898989724246641,0.0,0.0,-0.41866950656116053,0.8728039254429296,0.0
2004-10-01,9872.513656243498,-1.512336549325255e-06,0.03248248342743536,-1.315476747517236e-05,0.01405525345832825,0.5550812355250687,0.0,0.670021271252889,-0.12987062154334428,0.867983870967742,0.0
2004-10-04,9870.446167668111,-0.0002094186594595593,0.034338841024079816,-0.00022766647966867242,0.0014025200375016311,0.05538691164426223,0.0,0.23506806800933555,-2.2471697317521464,0.8674685028517856,0.0
2004-10-05,9869.819892305784,-6.344954946191361e-05,0.03342069981761743,-8.454821059751326e-05,0.0009796375119708288,0.038678804710871297,0.0,0.24687905319828476,-0.8344756108141942,0.8677253973819542,0.0
2004-10-06,9870.373352462933,5.607601386725669e-05,0.03263045472913177,0.00026137869895455937,0.0002887696658572525,0.011398090831581977,0.0,-2.015047097081309,2.579905345062518,0.8681090804356933,0.0
2004-10-07,9865.651128996587,-0.00047842399651154555,0.03403620380581595,-0.0004059978223753184,0.0004131808852162293,0.016311840699019677,0.0,-0.7004787509590649,-4.005432874687221,0.8675801210183993,0.0
2004-10-08,9862.463110547216,-0.00032314323785498367,0.013559393948935154,-0.00013845773157257542,0.02106833607088535,0.8313278861196988,0.0,-0.9911562932464597,-1.3655342700045634,0.8748055550323562,0.0
2004-10-11,9863.815611430373,0.0001371362171900259,0.03364074141377431,0.03364074141377431,0.0468433029656719,1.8479733252727297,0.0,0.06369839160372057,3.1367758168277806,0.8683333333333334,0.0
2004-10-12,9868.553367041872,0.00048031672510262524,0.033099010555543304,0.033099010555543304,0.0010093214696447056,0.03985198990141215,0.0,7.169773295606389,-2.392165694208013,0.8680755673055738,0.0
2004-10-13,9540.641759776214,-0.03322793068746921,0.0,0.0,0.03333333333333333,1.2722552019970947,0.0,-326.6393520636613,0.0,0.8800000000000001,0.0
2004-10-14,9545.534370057741,0.0005128177333053596,0.03395762588279411,0.03395762588279411,0.03333333333333333,1.2720855679701617,0.0,0.0,6.164695849498769,0.8683333333333334,0.0
2004-10-15,9539.459187087978,-0.0006364424173904704,0.03272012932533918,0.03272012932533918,0.000624292549460774,0.023836823951395164,0.0,0.0,-6.051346145812797,0.8678680981595092,0.0
2004-10-18,9529.08869956319,-0.0010871148270988895,0.03232344337651483,0.03232344337651483,0.0006527922729040042,0.024908121555023123,0.0,-0.3904094287621524,-9.955169974470534,0.867695679398873,0.0
2004-10-19,9531.775617660365,0.000281970100383111,0.03375162267416702,0.03375162267416702,0.0011514429607339255,0.04388238924746652,0.0,-1.3937237964258689,4.124524282847376,0.868150432900433,0.0
2004-10-20,9540.895312720082,0.0009567677026325327,0.03390510794710381,0.03390510794710381,0.0007735507638182912,0.029504097036634865,0.0,3.505845640420286,5.643353516332815,0.8682371591629678,0.0
2004-10-21,9526.221606192074,-0.0015379800372031793,0.032274374315328216,0.032274374315328216,0.00014300709399722722,0.005455241732455152,0.0,-4.232515137249583,-10.43573614902647,0.867594696969697,0.0
2004-10-22,9532.91194877426,0.0007023080985053554,0.03375026957084322,0.03375026957084322,0.000794001811250826,0.030263634832177096,0.0,2.608934037256567,4.111672179760323,0.8679687162891048,0.0
2004-10-25,9542.20658295887,0.0009750047241132709,0.033861610896250206,0.033861610896250206,0.00083351296974922,0.03179693152347938,0.0,4.1116721797602835,5.214758936374007,0.8682649842271293,0.0
2004-10-26,9535.204913510204,-0.000733757898426779,0.032929377350605936,0.032929377350605936,0.00022357253492006485,0.008530810772837403,0.0,-3.008514770984993,-3.98462386690775,0.8682247284878862,0.0
2004-10-27,9536.191165993318,0.00010343275179280909,0.033130762782900246,0.033130762782900246,0.00010095735422106095,0.0038518030713441094,0.0,2.988467900180804,-1.9983636139969314,0.8680337314058243,0.0
2004-10-28,9531.215604095194,-0.0005217556791297095,0.03252508361204013,0.03252508361204013,0.00010125344785446438,0.003863502987060338,0.0,2.9975454209953942,-7.969243816133105,0.8677903091060988,0.0
2004-10-29,9532.09231201862,9.198280259758995e-05,0.03370932192402437,0.03370932192402437,0.0010914565299209589,0.04159945272021463,0.0,-2.7892353356465973,3.7075427117925264,0.8683333333333333,0.0
2004-11-01,9534.53723458748,0.000256493798930002,0.03335384354246674,0.03335384354246674,0.0006056154449941356,0.023096617930500364,0.0,2.265720546095433,0.20229864069482248,0.8683333333333334,0.0
2004-11-02,9534.877096303848,3.56453289767078e-05,0.0,0.0,0.033517893888287825,1.2785274091912513,0.0,1.6183891255585252,0.0,0.8799999999999999,0.0
2004-11-03,9534.877096303848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-11-04,9534.877096303848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.0
2004-11-05,9533.490544435275,-0.00014541895554265327,0.020053534855609855,-6.542847008239475e-05,0.02,0.7627901677043079,0.0,0.0,-0.6237617008673757,0.8727330773150844,0.0
2004-11-08,9532.581110376279,-9.539360790866702e-05,0.033514798959056145,3.758606886026286e-05,0.013211252857729254,0.5037570448327222,0.0,-0.7639692641928871,0.3582922500306609,0.8680271164661948,0.0
2004-11-09,9534.361117368644,0.00018672875391834154,0.03328981534563078,0.00010598476709847538,0.00011877576239092275,0.0045293261041735216,0.0,0.774039276012713,1.0104970424570503,0.8680891048958912,0.0
