open_time,trend,breadth,stress,rotation,liquidity,leverage,state_id,state_label,assignment_confidence,nearest_distance,novelty_ratio,novelty_flag,transition_surprise,state_duration_days,equity,gross_mean,gross_max,stress_gross_max,turnover,costs,funding_pnl,price_pnl,rebalance_events,risk_reductions,forced_exits,strategy_id,return,log_return,dollar_pnl,drawdown,period,previous_state,transition,state_changed,duration_bucket,surprise_bucket,novelty_class
2021-01-18 00:00:00+00:00,0.919950497591282,0.5714285714285715,0.5064855787811136,3.331845297008312,-0.2248420105816293,4.0,5,calm_risk_on,0.6812537219617925,0.8977575978664298,0.5161727603102689,False,0.0421608108242779,18,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-19 00:00:00+00:00,0.905848909785657,0.5714285714285715,0.3867867164323499,3.3325793630156864,-0.0937053451649276,4.0,5,calm_risk_on,0.7187245236898805,0.7621293938603377,0.4381922624519097,False,0.0421608108242779,19,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-20 00:00:00+00:00,0.8919517072654536,0.5714285714285715,0.642959571050997,3.34776349630922,-0.0769772204090981,4.0,5,calm_risk_on,0.6346199206210091,0.9818933751665868,0.5645472842497851,False,0.0421608108242779,20,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-21 00:00:00+00:00,0.9196333504343832,0.6190476190476191,0.4803980460787821,3.3830483325182383,-0.0730296312297846,4.0,5,calm_risk_on,0.6814043162624883,0.8571945830776985,0.4928507373502127,False,0.0421608108242779,21,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-22 00:00:00+00:00,0.6217915434281631,0.4285714285714286,0.734344559678467,3.2865923448128846,-0.0909807782936394,3.937172001234437,5,calm_risk_on,0.603344994055474,1.0460251626497872,0.6014203576133593,False,0.0421608108242779,22,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-23 00:00:00+00:00,0.6560938023376137,0.4761904761904762,0.5170774865879,3.2797073769177167,-0.1738920064186178,3.8020102667191193,5,calm_risk_on,0.683578240915619,0.8357388547654383,0.4805145983593242,False,0.0421608108242779,23,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-24 00:00:00+00:00,0.5911087038967651,0.4285714285714286,0.4574902792568293,3.1725299634893407,-0.4485338079016988,3.7474256779295834,5,calm_risk_on,0.6872541559906529,0.8971345137991283,0.515814513247043,False,0.0421608108242779,24,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-25 00:00:00+00:00,0.6591159207363353,0.4761904761904762,0.0889188924955103,3.137077896805218,-0.6731828371484975,3.607989014648549,5,calm_risk_on,0.7280471793966181,0.834140843983281,0.479595809547743,False,0.0421608108242779,25,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-26 00:00:00+00:00,0.584644699512289,0.4285714285714286,-0.0101328889756632,3.067772755711222,-0.3908450236389502,3.640537127284325,5,calm_risk_on,0.8003244464915351,0.5676582366094081,0.3263795478867475,False,0.0421608108242779,26,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-27 00:00:00+00:00,0.58687246902778,0.4285714285714286,0.0029455843104175,2.8729324110582803,-0.7119224708972199,3.609695273871213,5,calm_risk_on,0.7235352432239227,0.8706865690621374,0.5006080603338401,False,0.0421608108242779,27,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0,0.0,0.0,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-28 00:00:00+00:00,0.5289419941300092,0.380952380952381,0.4081632298730605,2.575180874463427,-0.5609232480186946,3.5465163832307103,5,calm_risk_on,0.6422685343705636,1.0771370883318376,0.619308402889765,False,0.0421608108242779,28,10041.2456879906,0.5274000587486329,0.5409769981280667,0.5429618571024667,0.5,15.000000000000002,0.26600506379040073,55.979682926800486,1,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.004124568799060091,0.004116086082204298,41.245687990600345,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-29 00:00:00+00:00,0.7006704686316397,0.4761904761904762,-0.2281645562809955,3.39397910688526,-0.7059155948258167,3.3970943341782034,5,calm_risk_on,0.7003560379544056,0.9261733279003612,0.5325106067876517,False,0.0421608108242779,29,9952.075759909678,0.5122624816667312,0.627557557834669,0.6487826328668371,0.1274962797423578,3.769285846325945,-1.2178589510613773,-84.1827832835357,0,1,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.008880365131148094,-0.008920030577284355,-89.16992808092255,-0.008880365131148094,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-30 00:00:00+00:00,0.7226619899956036,0.4761904761904762,-0.3192885149772415,3.4152435467546995,-0.1627455745231919,3.9516854198259086,5,calm_risk_on,0.8258624935205843,0.4960878038173035,0.2852295671584334,False,0.0421608108242779,30,10283.578356557764,0.44853722711410055,0.4664725433402135,0.4644402852752112,0.0,0.0,-0.9792005168529505,332.48179716495025,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.03330989480440749,0.032767140118392685,331.5025966480862,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-31 00:00:00+00:00,0.7473261100908879,0.5714285714285715,0.0776944125284195,3.4829353428820524,-0.6305717430229065,4.0,5,calm_risk_on,0.7150005756873821,0.9061119087116324,0.5209761367447391,False,0.0421608108242779,31,10407.367819878851,0.4589571373870738,0.4761032225733983,0.4759326007126155,0.0,0.0,-0.8973778928176079,124.68684121391041,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.012037586434312297,0.011965710920941279,123.78946332108717,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-01 00:00:00+00:00,0.68546171014935,0.5714285714285715,0.1347988873868745,3.493243394574081,-0.9541154003992104,4.0,5,calm_risk_on,0.6547422926000268,1.192130926310348,0.6854250104340552,False,0.0421608108242779,32,10167.44016271488,0.46912340160743177,0.4984265113330886,0.4936748504950283,0.0,0.0,-1.4709877798927005,-238.45666938407973,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.023053634820678792,-0.023323525908587113,-239.92765716397116,-0.023053634820678792,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-02 00:00:00+00:00,0.6607497532684208,0.5714285714285715,0.1544058744227215,3.5377059677341727,-0.6582040420398638,4.0,5,calm_risk_on,0.6911080131666385,0.98405669527473,0.5657911020846981,False,0.0421608108242779,33,10163.855823604285,0.46566972182865046,0.472341408723703,0.4735565927936473,0.0,0.0,-2.1220911048585718,-1.4622480057346134,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.0003525311241800999,-0.0003525932778846972,-3.584339110595465,-0.023398038821059064,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-03 00:00:00+00:00,0.7730128053544291,0.6190476190476191,-0.0127515826163144,3.5845731779152,-0.6756381718001775,4.0,5,calm_risk_on,0.7015732746064625,0.9673246493870716,0.556170881290136,False,0.0421608108242779,34,10195.13639095766,0.482895697859258,0.4923247436616151,0.4929386711193996,0.0,0.0,0.0,31.280567353397075,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.003077628008135491,0.0030729018055699483,31.280567353374863,-0.020392421272534822,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-04 00:00:00+00:00,0.8033594044680712,0.6190476190476191,0.0153044861998152,3.576155749292288,-0.4710935504964139,4.0,5,calm_risk_on,0.7297679234174907,0.8276789846341732,0.4758805129187948,False,0.0421608108242779,35,10338.201193320552,0.4813499012981657,0.494886124071712,0.497733737598828,0.0,0.0,-0.4298144407704736,143.49461680366048,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.014032652127124123,0.013935105959341318,143.0648023628928,-0.006645928899157938,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-05 00:00:00+00:00,0.7381561316977159,0.5714285714285715,-0.1419307050488064,3.598160054609657,-0.5699237314576787,4.0,5,calm_risk_on,0.724137859033922,0.8749057455630977,0.5030339088991016,False,0.0421608108242779,36,10297.470090038216,0.4989548317577195,0.5124652891411682,0.5142440396767904,0.0,0.0,0.9628001007756266,-41.693903383115924,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.003939863668802723,-0.003947645377639843,-40.731103282336335,-0.010559608514145391,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-06 00:00:00+00:00,0.8495975103411103,0.6190476190476191,-0.1870242946304704,3.6125294885279455,-0.6680870838860133,4.0,5,calm_risk_on,0.7075069095541124,0.9599188104775072,0.5519128362215697,False,0.0421608108242779,37,10330.308930262756,0.508313471004431,0.5136546571777498,0.5159313984191548,0.0,0.0,-0.1081536423680886,32.94699386691924,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.003189020209566573,0.00318394606944634,32.838840224540036,-0.007404263109535458,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-07 00:00:00+00:00,0.8245665431071093,0.6190476190476191,-0.2975787215012594,3.66578236999955,-0.3827388606321044,4.0,5,calm_risk_on,0.7379247594162867,0.8044796740343944,0.4625418876394967,False,0.0421608108242779,38,10338.8113128373,0.5003666474468259,0.5136692241697296,0.515779010265596,0.0,0.0,-0.0924707115661953,8.594853286116994,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0008230521112140288,0.0008227135895597156,8.502382574544754,-0.006587305092705775,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-08 00:00:00+00:00,0.7985402797139312,0.6190476190476191,-0.7029655800233731,3.680334244466611,-0.3857152352972324,4.0,5,calm_risk_on,0.7077473898077554,0.9375633646470684,0.5390593975988414,False,0.0421608108242779,39,10468.355924351088,0.5220757596111394,0.5500840980843483,0.5519521380622916,0.0,0.0,-1.9584906020180193,131.5031021158125,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.012529932851462089,0.012452082871657128,129.54461151378746,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-09 00:00:00+00:00,0.870561428090515,0.6190476190476191,-0.065851895038971,3.676020600551989,-0.2492588508994802,4.0,5,calm_risk_on,0.7347189834145039,0.7716700248033692,0.4436777229154799,False,0.0421608108242779,40,10367.559501396336,0.5520758759868809,0.6017439781002274,0.6085484316997457,0.1017315917581061,3.118409899550112,0.0,-97.6780130552103,0,1,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.009628677481273273,-0.00967533292465074,-100.79642295475242,-0.009628677481273273,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-10 00:00:00+00:00,0.9173984873604272,0.6190476190476191,-0.0549538336215913,3.73123413428268,-0.1212655832612582,4.0,5,calm_risk_on,0.7192269589165852,0.7904806884605118,0.4544930612721261,False,0.0421608108242779,41,10394.137351147212,0.49832846033171857,0.5225658533675956,0.5231103371042795,0.0,0.0,0.0,26.577849750875735,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.0025635589308454776,0.002560278618635946,26.57784975087634,-0.007089802232577047,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-11 00:00:00+00:00,0.8835824348669286,0.6190476190476191,-0.2621260089276303,3.770195335745672,-0.1111587901855922,4.0,5,calm_risk_on,0.7217440777388311,0.7955249053102876,0.4573932732459821,False,0.0421608108242779,42,10283.74076023516,0.5121920154062837,0.5521021633598269,0.5592205452853046,0.0,0.0,-4.342866061696576,-106.05372485034742,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.010621044073452435,-0.010677849945203979,-110.39659091205249,-0.0176355452040452,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-12 00:00:00+00:00,0.9272156198720176,0.6190476190476191,-0.2507359013133607,3.802388367341844,0.1234431818670569,4.0,5,calm_risk_on,0.6951036582922527,0.8189921584734721,0.470885954200093,False,0.0421608108242779,43,10350.887506036386,0.5516481153132504,0.5728345363262786,0.5755691014613137,0.0,0.0,-0.2605804431973553,67.4073262444298,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.006529408642900414,0.006508184392063136,67.14674580122664,-0.011221286242422357,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-13 00:00:00+00:00,0.9751875967917736,0.6666666666666666,-0.4073356005030347,3.8123994296224697,0.4189483076385666,4.0,5,calm_risk_on,0.6339733470848097,0.9302434568013112,0.5348507592682488,False,0.0421608108242779,44,10263.48213394344,0.5663643688118355,0.6022466845907244,0.608688205878582,0.1022501436832844,3.1555990969332206,-1.1524246660166175,-83.09734833001403,0,1,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.008444239398986197,-0.008480093974255422,-87.40537209294598,-0.019570770414013006,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-14 00:00:00+00:00,0.9428242503620315,0.6666666666666666,-0.7482522111420358,3.841817731979937,0.5379851249022484,4.0,5,calm_risk_on,0.5756394904634301,1.1090951601317445,0.6376829465019327,False,0.0421608108242779,45,10217.957489792672,0.5081048146589305,0.5200354529724561,0.5240752115694359,0.0,0.0,0.0787117010712159,-45.60335585183122,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.004435594426594136,-0.004445460862033321,-45.52464415076793,-0.023919556840434564,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-15 00:00:00+00:00,0.9312832272627836,0.6666666666666666,-0.1940545187345849,3.854074585473212,0.5472940129243276,4.0,5,calm_risk_on,0.5808296097761917,0.9958307667990602,0.5725606966982636,False,0.0421608108242779,46,10189.423281274718,0.4850261618392529,0.5101268047558082,0.5106360390683801,0.0,0.0,-0.4095900724600383,-28.12461844549029,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.0027925550234926266,-0.0027964614796296846,-28.53420851795454,-0.026645315185312768,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-16 00:00:00+00:00,0.9227051253521624,0.6666666666666666,-0.0614933976114127,3.8397685981618657,0.7350900620827917,4.0,5,calm_risk_on,0.5010673645855921,1.1010962185382014,0.6330838924012354,False,0.0421608108242779,47,10162.24077468848,0.4835919191066124,0.4984632983462703,0.501494801511756,0.0,0.0,-1.6058216865310595,-25.57668489970598,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.0026677178713531147,-0.0026712825718285217,-27.18250658623765,-0.029241950873158062,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-17 00:00:00+00:00,0.927534358409256,0.6666666666666666,-0.1547958022523528,3.8381800838981706,0.7936371786131683,4.0,5,calm_risk_on,0.4875009857248475,1.1273076715080308,0.6481543725211849,False,0.0421608108242779,48,10253.958153283884,0.48333493567849106,0.4960775865513164,0.4960164550696047,0.0,0.0,0.0,91.7173785953981,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.009025310522443819,0.008984825816461936,91.71737859540372,-0.020480558037626606,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-18 00:00:00+00:00,0.8814414382955269,0.6190476190476191,-0.15144893575101,3.847177940026131,0.7183900857920618,4.0,5,calm_risk_on,0.5175980043903972,1.0777644876036128,0.6196691310135909,False,0.0421608108242779,49,10193.17021286677,0.4957601912956866,0.5019488274578718,0.5019738537196862,0.0,0.0,-1.1804681844958895,-59.60747223260461,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.005928241514975063,-0.00594588329641974,-60.78794041711444,-0.026287385858193124,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-19 00:00:00+00:00,0.870053110219226,0.6190476190476191,-0.2077867499901263,3.8525162027044537,0.640862787950719,4.0,5,calm_risk_on,0.5517907093378147,1.0316532204827742,0.5931570969325286,False,0.0421608108242779,50,10231.181587225668,0.5190317836075241,0.5316228986812183,0.5374396213421334,0.0,0.0,0.0,38.011374358905215,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,0.003729102287619801,0.0037221664233677474,38.01137435889905,-0.022656311921312677,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-20 00:00:00+00:00,0.8877284971001799,0.6190476190476191,-0.4376536000287629,3.894160258673244,0.7411719398192048,4.0,5,calm_risk_on,0.5113918311735868,1.142707846243263,0.6570088235681455,False,0.0421608108242779,51,10208.95865784833,0.5302732494627241,0.5436165695324355,0.5481692723817148,0.0,0.0,1.149599786436676,-23.3725291637691,0,0,0,V285_LOW_SKEW_HOURLY_CONTROLLER,-0.002172078482614803,-0.002174440866557591,-22.222929377338005,-0.02477917911630778,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
