open_time,trend,breadth,stress,rotation,liquidity,leverage,state_id,state_label,assignment_confidence,nearest_distance,novelty_ratio,novelty_flag,transition_surprise,state_duration_days,equity,gross_mean,gross_max,stress_gross_max,turnover,costs,funding_pnl,price_pnl,rebalance_events,risk_reductions,forced_exits,strategy_id,return,log_return,dollar_pnl,drawdown,period,previous_state,transition,state_changed,duration_bucket,surprise_bucket,novelty_class
2021-01-12 00:00:00+00:00,0.9218941003874208,0.5714285714285715,1.7766667250585495,3.2294698218168687,-0.0527950657310451,4.0,5,calm_risk_on,0.3033643999584903,2.0462088621998697,1.176483807080165,True,0.0421608108242779,12,10192.453267627305,0.3025457411309795,0.3025457411309795,,0.0,0.0,0.3509409959229287,13.56874223740938,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.0013675529110281914,0.0013666186622054276,13.9196832333364,-0.006827858123797159,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,novel
2021-01-13 00:00:00+00:00,0.8812929299969379,0.5714285714285715,1.2408375972840089,3.241096950190649,-0.0023362024375384,4.0,5,calm_risk_on,0.4408425941109436,1.5166256854416262,0.871995812981502,False,0.0421608108242779,13,10204.391529955985,0.3275897961545689,0.3275897961545689,,0.0,0.0,0.0883425392794609,11.849919789401207,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.001171284480312229,0.0011705990618064831,11.938262328680139,-0.005664571007739094,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-14 00:00:00+00:00,0.9359936169024912,0.6190476190476191,0.7373934651612216,3.237829650236136,-0.01101781874764,4.0,5,calm_risk_on,0.6071808490561404,1.0421370736137958,0.5991848703784872,False,0.0421608108242779,14,10255.775234133942,0.381268893125023,0.381268893125023,,0.3372372253757795,10.3243891416397,-1.3326142919039845,63.04070761150012,1,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.005035450083144655,0.005022814603508029,51.38370417795704,-0.0006576445891463001,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-15 00:00:00+00:00,0.9659274527909132,0.6190476190476191,0.938342409354242,3.262086869739729,0.0343771326549661,4.0,5,calm_risk_on,0.5307538821329235,1.2393601591640624,0.712579827666875,False,0.0421608108242779,15,10406.290569979205,0.3762399308930762,0.3762399308930762,,0.0,0.0,-1.7782182847345402,152.29355412999922,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.014676153914167989,0.014569501400135411,150.5153358452626,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-16 00:00:00+00:00,0.870632389341483,0.5714285714285715,0.9334711668760508,3.278876804016177,0.0103841847116072,4.0,5,calm_risk_on,0.535955214023371,1.2243784087326817,0.7039659529496645,False,0.0421608108242779,16,10406.86609525248,0.3831724115794289,0.3831724115794289,,0.0,0.0,-2.5019067305633804,3.0774320038408844,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,5.530551635146708e-05,5.530398705778295e-05,0.575525273276071,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-17 00:00:00+00:00,0.9283966195354084,0.6190476190476191,0.767473604126721,3.310029752450848,-0.019807613704208,4.0,5,calm_risk_on,0.5917241754240319,1.0845742720699287,0.6235844699129218,False,0.0421608108242779,17,10582.519140676171,0.3972776970509841,0.3972776970509841,,0.0,0.0,-2.656573000281876,178.30961842397545,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.016878572647708312,0.01673771234475568,175.65304542369086,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-18 00:00:00+00:00,0.919950497591282,0.5714285714285715,0.5064855787811136,3.331845297008312,-0.2248420105816293,4.0,5,calm_risk_on,0.6812537219617925,0.8977575978664298,0.5161727603102689,False,0.0421608108242779,18,10504.25493997507,0.3992238099631784,0.3992238099631784,,0.0,0.0,-3.167379576578452,-75.09682112452734,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.007395611542083236,-0.007423094663961116,-78.2642007011018,-0.007395611542083236,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-19 00:00:00+00:00,0.905848909785657,0.5714285714285715,0.3867867164323499,3.3325793630156864,-0.0937053451649276,4.0,5,calm_risk_on,0.7187245236898805,0.7621293938603377,0.4381922624519097,False,0.0421608108242779,19,10374.034361521466,0.3879108708839992,0.3879108708839992,,0.0,0.0,-4.148595620347479,-126.07198283325496,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.0123969362127756,-0.012474419260735857,-130.2205784536036,-0.01970086483031719,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-20 00:00:00+00:00,0.8919517072654536,0.5714285714285715,0.642959571050997,3.34776349630922,-0.0769772204090981,4.0,5,calm_risk_on,0.6346199206210091,0.9818933751665868,0.5645472842497851,False,0.0421608108242779,20,10431.848687295897,0.3904246315411627,0.3904246315411627,,0.0,0.0,0.797777414495967,57.01654835993931,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.00557298383248761,0.0055575122135274255,57.81432577443047,-0.014237673599014844,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,11-20,low,familiar
2021-01-21 00:00:00+00:00,0.9196333504343832,0.6190476190476191,0.4803980460787821,3.3830483325182383,-0.0730296312297846,4.0,5,calm_risk_on,0.6814043162624883,0.8571945830776985,0.4928507373502127,False,0.0421608108242779,21,10428.685501162818,0.2754070374004008,0.2754070374004008,,0.3223600380040782,10.088019011768871,0.9840977295055784,5.940735149180999,1,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.0003032239277905857,-0.0003032699094611748,-3.1631861330788524,-0.014536580323494142,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-22 00:00:00+00:00,0.6217915434281631,0.4285714285714286,0.734344559678467,3.2865923448128846,-0.0909807782936394,3.937172001234437,5,calm_risk_on,0.603344994055474,1.0460251626497872,0.6014203576133593,False,0.0421608108242779,22,10414.093838807095,0.2927926086405638,0.2927926086405638,,0.0,0.0,0.5355049722450133,-15.127167327965765,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.0013991851949217704,-0.0014001649685564325,-14.591662355722292,-0.015915426150442502,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-23 00:00:00+00:00,0.6560938023376137,0.4761904761904762,0.5170774865879,3.2797073769177167,-0.1738920064186178,3.8020102667191193,5,calm_risk_on,0.683578240915619,0.8357388547654383,0.4805145983593242,False,0.0421608108242779,23,10413.37857982412,0.2958205804585435,0.2958205804585435,,0.0,0.0,0.8056932700460939,-1.5209522530213468,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-6.868182619113039e-05,-6.868418489575557e-05,-0.715258982974774,-0.015983014876100987,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-24 00:00:00+00:00,0.5911087038967651,0.4285714285714286,0.4574902792568293,3.1725299634893407,-0.4485338079016988,3.7474256779295834,5,calm_risk_on,0.6872541559906529,0.8971345137991283,0.515814513247043,False,0.0421608108242779,24,10466.26881973786,0.3017692562611672,0.3017692562611672,,0.0,0.0,-0.0475100192135091,52.93774993295362,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.005079066271172827,0.0050662113231278874,52.8902399137387,-0.010985127396696992,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-25 00:00:00+00:00,0.6591159207363353,0.4761904761904762,0.0889188924955103,3.137077896805218,-0.6731828371484975,3.607989014648549,5,calm_risk_on,0.7280471793966181,0.834140843983281,0.479595809547743,False,0.0421608108242779,25,10459.753453419004,0.2953312826744995,0.2953312826744995,,0.0,0.0,0.3808277619468115,-6.896194080798392,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.0006225108900861365,-0.0006227047304396029,-6.51536631885574,-0.01160079992534968,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-26 00:00:00+00:00,0.584644699512289,0.4285714285714286,-0.0101328889756632,3.067772755711222,-0.3908450236389502,3.640537127284325,5,calm_risk_on,0.8003244464915351,0.5676582366094081,0.3263795478867475,False,0.0421608108242779,26,10471.352212255391,0.2956670813034804,0.2956670813034804,,0.0,0.0,0.224572887870098,11.3741859485194,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.001108894094687951,0.001108279725769433,11.598758836387788,-0.010504769889192689,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-27 00:00:00+00:00,0.58687246902778,0.4285714285714286,0.0029455843104175,2.8729324110582803,-0.7119224708972199,3.609695273871213,5,calm_risk_on,0.7235352432239227,0.8706865690621374,0.5006080603338401,False,0.0421608108242779,27,10481.17476379525,0.2774629221473531,0.2774629221473531,,0.0,0.0,0.2494196098281443,9.573131930028469,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.0009380404116636765,0.0009376007266967479,9.822551539858978,-0.009576583376200265,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-28 00:00:00+00:00,0.5289419941300092,0.380952380952381,0.4081632298730605,2.575180874463427,-0.5609232480186946,3.5465163832307103,5,calm_risk_on,0.6422685343705636,1.0771370883318376,0.619308402889765,False,0.0421608108242779,28,11405.580497361829,0.3659866694742928,0.3659866694742928,,0.3020771554901506,9.498324748401604,-0.7857631973155006,934.689821512297,1,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.08819676748065697,0.08452198454575466,924.4057335665784,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-29 00:00:00+00:00,0.7006704686316397,0.4761904761904762,-0.2281645562809955,3.39397910688526,-0.7059155948258167,3.3970943341782034,5,calm_risk_on,0.7003560379544056,0.9261733279003612,0.5325106067876517,False,0.0421608108242779,29,11752.154096937817,0.388888790787516,0.388888790787516,,0.0,0.0,12.649998961886372,333.923600614099,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.03038631831638483,0.029933798248339454,346.5735995759878,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-30 00:00:00+00:00,0.7226619899956036,0.4761904761904762,-0.3192885149772415,3.4152435467546995,-0.1627455745231919,3.9516854198259086,5,calm_risk_on,0.8258624935205843,0.4960878038173035,0.2852295671584334,False,0.0421608108242779,30,11221.800615047576,0.3640255176725026,0.3640255176725026,,0.0,0.0,5.064931637727155,-535.418413527967,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.04512819330955098,-0.04617818134356451,-530.3534818902408,-0.04512819330955098,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-01-31 00:00:00+00:00,0.7473261100908879,0.5714285714285715,0.0776944125284195,3.4829353428820524,-0.6305717430229065,4.0,5,calm_risk_on,0.7150005756873821,0.9061119087116324,0.5209761367447391,False,0.0421608108242779,31,11535.493134013008,0.3738678777458263,0.3738678777458263,,0.0,0.0,1.0506058476360889,312.6419131177944,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.02795384891661623,0.02757027197522113,313.6925189654321,-0.01843585109058965,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-01 00:00:00+00:00,0.68546171014935,0.5714285714285715,0.1347988873868745,3.493243394574081,-0.9541154003992104,4.0,5,calm_risk_on,0.6547422926000268,1.192130926310348,0.6854250104340552,False,0.0421608108242779,32,11426.097036840469,0.3731714428343041,0.3731714428343041,,0.0,0.0,8.480629689178798,-117.87672686172183,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.009483434813027491,-0.00952868891778139,-109.39609717253916,-0.02774445071157694,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-02 00:00:00+00:00,0.6607497532684208,0.5714285714285715,0.1544058744227215,3.5377059677341727,-0.6582040420398638,4.0,5,calm_risk_on,0.6911080131666385,0.98405669527473,0.5657911020846981,False,0.0421608108242779,33,11338.317511260526,0.3808340985420544,0.3808340985420544,,0.0,0.0,-1.3586833287884086,-86.42084225115107,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.007682371793003351,-0.007712033222259703,-87.77952557994286,-0.03521367931902131,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-03 00:00:00+00:00,0.7730128053544291,0.6190476190476191,-0.0127515826163144,3.5845731779152,-0.6756381718001775,4.0,5,calm_risk_on,0.7015732746064625,0.9673246493870716,0.556170881290136,False,0.0421608108242779,34,11565.058486163616,0.4108675662845132,0.4108675662845132,,0.0,0.0,-4.615820954175456,231.3567958572672,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.019997761985224516,0.019800433161639774,226.74097490309032,-0.01592011211144273,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-04 00:00:00+00:00,0.8033594044680712,0.6190476190476191,0.0153044861998152,3.576155749292288,-0.4710935504964139,4.0,5,calm_risk_on,0.7297679234174907,0.8276789846341732,0.4758805129187948,False,0.0421608108242779,35,11470.180214972706,0.4066177085655497,0.4066177085655497,,0.522709979555918,18.136103426892717,-0.0314313796846095,-76.71073638433325,1,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.008203873011487284,-0.008237709967484099,-94.8782711909098,-0.023993378544839072,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-05 00:00:00+00:00,0.7381561316977159,0.5714285714285715,-0.1419307050488064,3.598160054609657,-0.5699237314576787,4.0,5,calm_risk_on,0.724137859033922,0.8749057455630977,0.5030339088991016,False,0.0421608108242779,36,11681.406748686832,0.4330385686872497,0.4330385686872497,,0.0,0.0,-1.0680631032202106,212.29459681734505,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.018415275937722297,0.018247768087409258,211.22653371412525,-0.006019947293698147,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-06 00:00:00+00:00,0.8495975103411103,0.6190476190476191,-0.1870242946304704,3.6125294885279455,-0.6680870838860133,4.0,5,calm_risk_on,0.7075069095541124,0.9599188104775072,0.5519128362215697,False,0.0421608108242779,37,11709.772229563088,0.4396757221852102,0.4396757221852102,,0.0,0.0,1.2094781823334697,27.156002693917955,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.0024282589834008217,0.002425315526576268,28.365480876256697,-0.003606306301393025,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-07 00:00:00+00:00,0.8245665431071093,0.6190476190476191,-0.2975787215012594,3.66578236999955,-0.3827388606321044,4.0,5,calm_risk_on,0.7379247594162867,0.8044796740343944,0.4625418876394967,False,0.0421608108242779,38,11664.394994380982,0.4398736309502484,0.4398736309502484,,0.0,0.0,3.703397515635882,-49.08063269773907,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.003875159507163106,-0.0038826873918954455,-45.37723518210623,-0.007467490796406517,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-08 00:00:00+00:00,0.7985402797139312,0.6190476190476191,-0.7029655800233731,3.680334244466611,-0.3857152352972324,4.0,5,calm_risk_on,0.7077473898077554,0.9375633646470684,0.5390593975988414,False,0.0421608108242779,39,11660.334061834055,0.4816579481018747,0.4816579481018747,,0.0,0.0,2.4566957682979838,-6.517628315222382,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.00034814772209645906,-0.0003482083395842947,-4.060932546926779,-0.007813038728592403,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-09 00:00:00+00:00,0.870561428090515,0.6190476190476191,-0.065851895038971,3.676020600551989,-0.2492588508994802,4.0,5,calm_risk_on,0.7347189834145039,0.7716700248033692,0.4436777229154799,False,0.0421608108242779,40,11955.052376357096,0.5161614191084143,0.5161614191084143,,0.0,0.0,0.5265623657554093,294.1917521572841,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.025275289109228494,0.024961151271342897,294.71831452304104,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,21-40,low,familiar
2021-02-10 00:00:00+00:00,0.9173984873604272,0.6190476190476191,-0.0549538336215913,3.73123413428268,-0.1212655832612582,4.0,5,calm_risk_on,0.7192269589165852,0.7904806884605118,0.4544930612721261,False,0.0421608108242779,41,12313.306521819131,0.5289543004468745,0.5289543004468745,,0.0,0.0,-6.201941219388915,364.4560866814216,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.029966756663528882,0.02952652663674013,358.254145462035,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-11 00:00:00+00:00,0.8835824348669286,0.6190476190476191,-0.2621260089276303,3.770195335745672,-0.1111587901855922,4.0,5,calm_risk_on,0.7217440777388311,0.7955249053102876,0.4573932732459821,False,0.0421608108242779,42,12443.182778878669,0.3438541000063272,0.3438541000063272,,0.4869294412218969,17.98702430513563,0.6900869998440113,147.17319436482617,1,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.010547634530935879,0.010492396316002395,129.87625705953724,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-12 00:00:00+00:00,0.9272156198720176,0.6190476190476191,-0.2507359013133607,3.802388367341844,0.1234431818670569,4.0,5,calm_risk_on,0.6951036582922527,0.8189921584734721,0.470885954200093,False,0.0421608108242779,43,12434.734514717997,0.35491736928081,0.35491736928081,,0.0,0.0,-5.082117719253574,-3.366146441416703,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.0006789472043288169,-0.0006791777933597092,-8.448264160671897,-0.0006789472043288169,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-13 00:00:00+00:00,0.9751875967917736,0.6666666666666666,-0.4073356005030347,3.8123994296224697,0.4189483076385666,4.0,5,calm_risk_on,0.6339733470848097,0.9302434568013112,0.5348507592682488,False,0.0421608108242779,44,12548.620586544348,0.3730097813312148,0.3730097813312148,,0.0,0.0,-2.853672088029264,116.73974391438058,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.009158705535011968,0.009117018928389356,113.88607182635133,0.0,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-14 00:00:00+00:00,0.9428242503620315,0.6666666666666666,-0.7482522111420358,3.841817731979937,0.5379851249022484,4.0,5,calm_risk_on,0.5756394904634301,1.1090951601317445,0.6376829465019327,False,0.0421608108242779,45,12528.052932159197,0.3544410417538513,0.3544410417538513,,0.0,0.0,-3.625927933467703,-16.941726451680026,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.0016390370752945582,-0.0016403817660945704,-20.5676543851514,-0.0016390370752945582,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-15 00:00:00+00:00,0.9312832272627836,0.6666666666666666,-0.1940545187345849,3.854074585473212,0.5472940129243276,4.0,5,calm_risk_on,0.5808296097761917,0.9958307667990602,0.5725606966982636,False,0.0421608108242779,46,12468.34750174268,0.3409149188210139,0.3409149188210139,,0.0,0.0,-0.4381285497444399,-59.26730186677154,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,-0.004765738997099311,-0.004777131340896375,-59.70543041651581,-0.006396964849486486,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
2021-02-16 00:00:00+00:00,0.9227051253521624,0.6666666666666666,-0.0614933976114127,3.8397685981618657,0.7350900620827917,4.0,5,calm_risk_on,0.5010673645855921,1.1010962185382014,0.6330838924012354,False,0.0421608108242779,47,12504.698758827428,0.3402448310691114,0.3402448310691114,,0.0,0.0,1.276501689771632,35.07475539497679,0,0,0,V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,0.00291548315281287,0.002911241374361481,36.351257084746976,-0.0035001319399214914,development_2021_2023,calm_risk_on,calm_risk_on->calm_risk_on,False,41+,low,familiar
