strategy_id,period,state_label,duration_bucket,days,compound_return,log_return_contribution,dollar_pnl,mean_daily_return,annualized_sharpe,positive_day_rate,negative_day_rate,worst_day,return_q05,turnover,average_daily_turnover,log_return_per_turnover,costs,funding_pnl,price_pnl,average_gross,max_gross,max_stress_gross,rebalance_events,risk_reductions,forced_exits,novelty_days,novelty_share,state_entry_days
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,deleveraging,1-2,67,0.03116380263334619,0.03068806984806566,509.578836237406,0.00046214230952239564,3.095408314287103,0.6119402985074627,0.3880597014925373,-0.00699976354529086,-0.004392408085627841,2.3850376005157305,0.035597576127100454,0.012866912388060382,124.17918524158327,-33.7029605427396,667.4609820217134,0.30714263501561295,0.4693342805664419,,9,0,0,0,0.0,45
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,deleveraging,11-20,67,-0.01870732568111763,-0.018884521079443446,-301.8853576648089,-0.00027820595380330734,-1.9618717794854474,0.3880597014925373,0.6119402985074627,-0.0070446712472787,-0.003989731225434778,2.5651428479056504,0.038285714147845526,-0.007361976388512631,127.1155944958373,-11.121383195219686,-163.6483799737582,0.29979487661221044,0.4530509828481142,,10,0,0,2,0.029850746268656716,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,deleveraging,21-40,36,0.009126738246438013,0.009085341259925637,152.20070507447235,0.0002557113136524415,1.8717803688019032,0.5,0.5,-0.006669157178981311,-0.003204935844959872,1.3491372026193766,0.037476033406093796,0.006734186294978944,66.13486412822586,-7.508783532377589,225.84435273508603,0.2963919906775165,0.4710122012287877,,4,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,deleveraging,3-5,58,-0.011684301049378225,-0.011753098923346281,-198.9144733858575,-0.00019632156697479018,-1.0477561770827764,0.4482758620689655,0.5517241379310345,-0.00968848249317078,-0.005647916147263482,3.0733402798951044,0.05298862551543283,-0.0038242100948702707,168.8176641255033,1.1906605321619788,-31.28746979252975,0.30540283461224127,0.4399600185244162,,13,0,3,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,deleveraging,6-10,53,0.0581649137910168,0.05653619443755976,977.025222588547,0.0010761166796263858,4.847279752302522,0.6037735849056604,0.39622641509433965,-0.010963516451156674,-0.00688942144871596,1.586637168077615,0.029936550341087075,0.035632717785162915,81.23647509990556,4.715956211276251,1053.5457414771824,0.3213818080922214,0.4376719662503486,,7,0,0,3,0.05660377358490566,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,rotation,1-2,19,0.012349211242758932,0.012273581740159866,188.28097734854418,0.00066682146886456,1.9277516080262922,0.631578947368421,0.3684210526315789,-0.014444165357956673,-0.00904361343270187,1.3115537355042015,0.06902914397390535,0.009358047183207117,71.6348347509281,-94.98772272320572,354.9035348226828,0.36565925110853575,0.4377758924385805,,4,0,0,4,0.21052631578947367,12
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,rotation,11-20,33,-0.047374596967797236,-0.04853352392054519,-835.8198768393213,-0.0014648925247297635,-8.957809891441892,0.3333333333333333,0.6666666666666666,-0.009634951654169388,-0.006401108992351023,1.2236755614716663,0.03708107762035352,-0.03966208482759583,60.96240480667367,-0.28513112655572664,-774.5723409060968,0.31849396500753135,0.4374525629986147,,4,0,0,2,0.06060606060606061,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,rotation,21-40,38,0.02575395978406037,0.02542791271200073,418.09619974740053,0.0006753808007306721,3.6732034220826866,0.5789473684210527,0.42105263157894735,-0.009482830597019931,-0.004601628356829352,1.2462400273199719,0.03279579019263084,0.02040370406548667,61.425228472274334,12.93409726360878,466.587330956083,0.3145973301961788,0.4186965447143903,,5,0,0,4,0.10526315789473684,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,rotation,3-5,21,0.003026650554312698,0.003022079468587251,87.48753578793367,0.00015021352951002535,0.789249185374797,0.5714285714285714,0.42857142857142855,-0.006043735453103549,-0.005748076730442531,0.7899771164764444,0.037617957927449736,0.0038255278609419865,40.505652108659305,-19.71219589456116,147.7053837911567,0.3801624057596331,0.4516710551624223,,3,0,0,5,0.23809523809523808,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,rotation,41+,6,-0.005673180434160124,-0.005689334046154313,-95.62445368926274,-0.0009462098526473542,-9.331733153827825,0.16666666666666666,0.8333333333333334,-0.002781020233887488,-0.002575894139432211,0.2797680403693662,0.0466280067282277,-0.02033589697609105,14.122108706650128,-0.6411677325045546,-80.86117725009753,0.3419599444449111,0.3983224584370443,,1,0,0,0,0.0,0
