strategy_id,period,state_label,days,compound_return,log_return_contribution,dollar_pnl,mean_daily_return,annualized_sharpe,positive_day_rate,negative_day_rate,worst_day,return_q05,turnover,average_daily_turnover,log_return_per_turnover,costs,funding_pnl,price_pnl,average_gross,max_gross,max_stress_gross,rebalance_events,risk_reductions,forced_exits,novelty_days,novelty_share,state_entry_days
V285_LOW_SKEW_HOURLY_CONTROLLER,holdout_2025,rotation,1,0.0017820307247484735,0.0017804447918377514,29.948217170534917,0.0017820307247484735,0.0,1.0,0.0,0.0017820307247484735,0.0017820307247484735,0.0,0.0,,0.0,0.0,29.948217170565737,0.48085013277905686,0.4831926269146995,0.4844021774738766,0,0,0,1,1.0,1
V285_LOW_SKEW_HOURLY_CONTROLLER,holdout_2025,transition,59,0.006936613580968108,0.006912665956812541,112.47736714687562,0.0001261846286914473,0.5627770719658389,0.4745762711864407,0.5254237288135594,-0.009997482682426284,-0.00692637354776463,0.2188601870772748,0.0037094946962249967,0.03158484898110696,10.890107172175904,-7.810684006168831,131.17815832537883,0.48111000027885803,0.5444740241475694,0.5441190301788338,1,0,0,0,0.0,16
V285_LOW_SKEW_HOURLY_CONTROLLER,holdout_2025,transition_2,175,0.039130109862045806,0.03838393032320588,657.030828326253,0.0002241421589477634,1.3807822432366499,0.52,0.48,-0.011975985526983646,-0.004689571867076192,1.7556748304322514,0.010032427602470008,0.021862778720678967,90.00319976872277,-36.38429560878821,783.4183237038344,0.4980650314946427,0.6036631430893223,0.602184276359218,4,1,0,13,0.07428571428571429,11
V285_LOW_SKEW_HOURLY_CONTROLLER,validation_2024,calm_risk_on,11,-0.047244241141665144,-0.0483966947874114,-792.5460429732357,-0.004346629045107782,-8.491457712678017,0.2727272727272727,0.7272727272727273,-0.018250654254370557,-0.015015306105542359,0.1006985111524685,0.009154410104769863,-0.48060983457971423,5.011394900973112,-13.518340279809271,-774.0163077924802,0.5342824659764857,0.6006908233191901,0.6036888247177866,0,1,0,5,0.45454545454545453,1
V285_LOW_SKEW_HOURLY_CONTROLLER,validation_2024,deleveraging,7,0.02280554940251531,0.022549390116807563,379.23547496569336,0.003228320439007369,30.183086653130083,0.8571428571428571,0.14285714285714285,-5.986201963659177e-05,0.0003040104204978578,0.0,0.0,,0.0,-4.369323053033185,383.6047980187551,0.47531866978065657,0.5339275142970955,0.5357397077972071,0,0,0,0,0.0,5
V285_LOW_SKEW_HOURLY_CONTROLLER,validation_2024,rotation,73,-0.06840639698741724,-0.07085860766299915,-1203.1694298782859,-0.0009302154880055627,-1.9766393852961603,0.4931506849315068,0.5068493150684932,-0.032464949721352165,-0.015417624064680457,1.4167752883803086,0.019407880662743952,-0.050014005921861046,72.64007888593922,-44.00132155413362,-1086.5280294381605,0.5059058744490544,0.6111865295241062,0.6141118434555546,2,4,0,27,0.3698630136986301,5
V285_LOW_SKEW_HOURLY_CONTROLLER,validation_2024,speculative_risk_on,20,0.04280669838617647,0.04191582651858202,690.2153257814207,0.002134491673744243,4.63250469117783,0.6,0.4,-0.013722812239328808,-0.008545121185209824,0.4747895721801607,0.023739478609008036,0.08828295517551278,23.19006369550517,5.677773395890796,707.7276160809811,0.5010598954535451,0.5663246230254241,0.5719571606165298,1,0,0,15,0.75,3
V285_LOW_SKEW_HOURLY_CONTROLLER,validation_2024,transition,194,0.05537113869131351,0.053892495293088746,915.7412319069044,0.0002851980211914412,1.4146196501239763,0.5412371134020618,0.4587628865979381,-0.009561139913000893,-0.00522041457575706,1.8860234569352161,0.009721770396573279,0.028574668620857946,97.20512516844846,-70.6049152183947,1083.5512722941671,0.5082653033575378,0.5807061831116715,0.5820859261871403,6,0,0,5,0.02577319587628866,10
V285_LOW_SKEW_HOURLY_CONTROLLER,validation_2024,transition_2,61,0.012374163928191925,0.012298229734784958,203.5521836791704,0.0002205169181074692,0.6808152787936627,0.5081967213114754,0.4918032786885246,-0.028820706434144028,-0.006349415384877988,1.3098489330356768,0.02147293332845372,0.00938904435817866,67.2311135580335,-83.42278352778467,354.2060807650722,0.5045558362536177,0.6063583290249457,0.6055236437271192,2,2,0,2,0.03278688524590164,8
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,calm_risk_on,106,0.44705575628986516,0.36953097924276956,4460.560367868875,0.0035830196446395247,5.001714215193086,0.5943396226415094,0.4056603773584906,-0.04512819330955098,-0.00916354436264244,5.265669867486629,0.049676130825345555,0.07017739215374537,187.65491400689052,13.465715059043507,4634.7495668167385,0.3450085046244976,0.5289543004468745,,16,0,0,18,0.16981132075471697,2
